version,trade_id,entry_mode,stock_code,stock_name,session,scan_session,decision_session,decision_time,session_valid_at_decision,strategy,TP,SL,signal_time,entry_time,exit_time,holding_sec,entry_price,exit_price,return_rate,MFE,MAE,result,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,shadow_group,rule_version,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound,signal_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,high_gap,trading_value_source,actual_trading_value,estimated_trading_value,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,price_30s_positive,price_60s_positive,first75_price_30s_positive,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,confirm_first_signal_time,confirm_first_signal_price,confirm_delay_sec,confirm_rise_pct,strategy_family,strategy_name,strategy_status,grid_family,cost_model_version,gross_return_pct,estimated_net_return_pct,cost_status,entry_source_timestamp,entry_data_age_ms,opening_range_complete,opening_range_high,opening_range_low,breakout_seen_at,retest_seen_at,reclaim_seen_at,market_proxy_return_pct,relative_strength_pctp,market_data_status,opening_leader_episode_id,shared_entry_group_id,candidate_first_seen_time,first_rank,entry_rank,best_rank,top_n_dwell_sec,reference_high,reference_high_source,reference_high_cutoff_time,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T250_S125,2.5,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.128,456.185,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T275_S125,2.75,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.128,456.185,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T300_S125,3.0,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.128,456.185,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T325_S125,3.25,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.129,456.186,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T350_S125,3.5,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.131,456.189,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T375_S125,3.75,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.131,456.189,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_069540_WIDE_HIGH_GAP_SHADOW_E014_161245942958,WIDE_HIGH_GAP_SHADOW,069540,빛과전자,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:12:45.935,True,T400_S125,4.0,-1.25,2026-09-14 16:12:45.935,2026-09-14 16:12:45.942,2026-09-14 16:20:22.131,456.189,4424.42,4365.0,-1.343,0.239,-1.343,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,4420.0,2026-09-14 16:12:45.935,4420.0,,,4.329004329004329,ACTUAL,320571000000.0,330557527820.0,2026-09-14 16:12:45.950,4430.0,0.015157,0.22624434389140274,0.12611822566575592,0.22624434389140274,,,,,20260914_069540_WIDE_E014,2026-09-14 16:12:45.935,4420.0,49.0,0.0,19,14,True,STOP_LOSS,20260914_069540_WIDE_HIGH_GAP_SHADOW_E013_160231129259,2026-09-14 16:12:27.175,,,,,,,0.340522133938706,0.683371298405467,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-1.343,-1.583,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,0.340522133938706,22.105570316314697,0.340522133938706,22.105570316314697,0.683371298405467,65.9663462638855,0.798175598631699,109.82565641403198,0.91324200913242,174.77791118621826,0.798175598631699,306.95625853538513,-0.3246753246753249,22.105570316314697,-0.6493506493506498,65.9663462638855,-0.7575757575757578,109.82565641403198,-0.8658008658008658,174.77791118621826,-0.7575757575757578,306.95625853538513
v2.1,20260914_014950_WIDE_HIGH_GAP_SHADOW_E020_161958859588,WIDE_HIGH_GAP_SHADOW,014950,삼익제약,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:19:58.853,True,T100_S050,1.0,-0.5,2026-09-14 16:19:58.853,2026-09-14 16:19:58.859,2026-09-14 16:20:23.028,24.169,9489.48,9440.0,-0.521,-0.1,-0.521,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,9480.0,2026-09-14 16:19:58.853,9480.0,,,4.048582995951417,ACTUAL,132913000000.0,137161143000.0,2026-09-14 16:19:58.927,9480.0,0.074099,0.0,-0.0999000999000953,0.0,,,,,20260914_014950_WIDE_E020,2026-09-14 16:19:58.853,9480.0,49.0,0.0,21,20,True,OPEN,20260914_014950_WIDE_HIGH_GAP_SHADOW_E019_161803779728,2026-09-14 16:19:40.819,,,,,,,1.0660980810234542,1.1739594450373532,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.5214,-0.7614,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,1.0660980810234542,24.9833664894104,1.0660980810234542,24.9833664894104,1.1739594450373532,70.11174035072327,0.423728813559322,116.41512989997864,0.21141649048625794,184.50709009170532,-0.31545741324921134,298.1566972732544,-1.0121457489878543,24.9833664894104,-1.1133603238866394,70.11174035072327,-0.4048582995951415,116.41512989997864,-0.20242914979757032,184.50709009170532,-0.20242914979757032,321.21301770210266
v2.1,20260914_014950_WIDE_HIGH_GAP_SHADOW_E020_161958859588,WIDE_HIGH_GAP_SHADOW,014950,삼익제약,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:19:58.853,True,T125_S050,1.25,-0.5,2026-09-14 16:19:58.853,2026-09-14 16:19:58.859,2026-09-14 16:20:23.028,24.169,9489.48,9440.0,-0.521,-0.1,-0.521,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,9480.0,2026-09-14 16:19:58.853,9480.0,,,4.048582995951417,ACTUAL,132913000000.0,137161143000.0,2026-09-14 16:19:58.927,9480.0,0.074099,0.0,-0.0999000999000953,0.0,,,,,20260914_014950_WIDE_E020,2026-09-14 16:19:58.853,9480.0,49.0,0.0,21,20,True,OPEN,20260914_014950_WIDE_HIGH_GAP_SHADOW_E019_161803779728,2026-09-14 16:19:40.819,,,,,,,1.0660980810234542,1.1739594450373532,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.5214,-0.7614,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,1.0660980810234542,24.9833664894104,1.0660980810234542,24.9833664894104,1.1739594450373532,70.11174035072327,0.423728813559322,116.41512989997864,0.21141649048625794,184.50709009170532,-0.31545741324921134,298.1566972732544,-1.0121457489878543,24.9833664894104,-1.1133603238866394,70.11174035072327,-0.4048582995951415,116.41512989997864,-0.20242914979757032,184.50709009170532,-0.20242914979757032,321.21301770210266
v2.1,20260914_014950_WIDE_HIGH_GAP_SHADOW_E020_161958859588,WIDE_HIGH_GAP_SHADOW,014950,삼익제약,NXT_AFTER,NXT_AFTER,NXT_AFTER,2026-09-14 16:19:58.853,True,T150_S050,1.5,-0.5,2026-09-14 16:19:58.853,2026-09-14 16:19:58.859,2026-09-14 16:20:23.029,24.17,9489.48,9440.0,-0.521,-0.1,-0.521,STOP_LOSS,49,40,0,5,4,WIDE_HIGH_GAP_SHADOW,,,,,3.0,4.5,9480.0,2026-09-14 16:19:58.853,9480.0,,,4.048582995951417,ACTUAL,132913000000.0,137161143000.0,2026-09-14 16:19:58.927,9480.0,0.074099,0.0,-0.0999000999000953,0.0,,,,,20260914_014950_WIDE_E020,2026-09-14 16:19:58.853,9480.0,49.0,0.0,21,20,True,OPEN,20260914_014950_WIDE_HIGH_GAP_SHADOW_E019_161803779728,2026-09-14 16:19:40.819,,,,,,,1.0660980810234542,1.1739594450373532,,False,,,,,,,,,,,,,,,,WIDE_HIGH_GAP_SHADOW,,LEGACY_169,stock_0p24_v20,-0.5214,-0.7614,ESTIMATED,,,,,,,,,,,,,,,,,,,,,,1.0660980810234542,24.9833664894104,1.0660980810234542,24.9833664894104,1.1739594450373532,70.11174035072327,0.423728813559322,116.41512989997864,0.21141649048625794,184.50709009170532,-0.31545741324921134,298.1566972732544,-1.0121457489878543,24.9833664894104,-1.1133603238866394,70.11174035072327,-0.4048582995951415,116.41512989997864,-0.20242914979757032,184.50709009170532,-0.20242914979757032,321.21301770210266
