datetime,version,index_family,provider,stock_code,direction,snapshot_label,last,bid,ask,spread_pct,inav,data_age_ms,cost_model_version
2026-09-23 09:00:05.597,v2.3.0,KOSPI200,KODEX,069500,LONG,OPEN,111880.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSPI200,TIGER,102110,LONG,OPEN,114570.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSPI200,ACE,105190,LONG,OPEN,112140.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSPI200,KODEX,114800,INVERSE,OPEN,978.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSDAQ150,KODEX,229200,LONG,OPEN,13920.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSDAQ150,TIGER,232080,LONG,OPEN,14175.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSDAQ150,ACE,354500,LONG,OPEN,14070.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:00:05.597,v2.3.0,KOSDAQ150,KODEX,251340,INVERSE,OPEN,2425.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSPI200,KODEX,069500,LONG,MORNING_END,113660.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSPI200,TIGER,102110,LONG,MORNING_END,113935.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSPI200,ACE,105190,LONG,MORNING_END,113915.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSPI200,KODEX,114800,INVERSE,MORNING_END,962.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSDAQ150,KODEX,229200,LONG,MORNING_END,14155.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSDAQ150,TIGER,232080,LONG,MORNING_END,14415.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-23 09:30:04.695,v2.3.0,KOSDAQ150,ACE,354500,LONG,MORNING_END,14320.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
