version,trade_id,entry_mode,stock_code,stock_name,strategy,entry_time,entry_price,exit_time,exit_price,exit_result,return_5m,return_10m,return_30m,max_rebound_rate,max_fall_rate,tracking_status
v2.3.0,20260923_089970_BASE_E001_090124646594,BASE,089970,브이엠,T250_S150,2026-09-23 09:01:24.646,61861.799999999996,2026-09-23 09:01:48.041,60900.0,STOP_LOSS,-0.3284072249589491,-1.1494252873563218,1.6420361247947455,2.134646962233169,-2.2988505747126435,COMPLETE
v2.3.0,20260923_486990_PRE_HISTORY_E001_090108404402,PRE_HISTORY,486990,노타,T250_S150,2026-09-23 09:01:08.404,24574.549999999996,2026-09-23 09:02:01.036,25200.0,TAKE_PROFIT,-2.7777777777777777,-5.952380952380952,-9.126984126984127,1.1904761904761905,-9.722222222222223,COMPLETE
v2.3.0,20260923_486990_BASE_E001_090108351526,BASE,486990,노타,T250_S150,2026-09-23 09:01:08.351,24574.549999999996,2026-09-23 09:02:01.045,25200.0,TAKE_PROFIT,-2.7777777777777777,-5.952380952380952,-9.126984126984127,1.1904761904761905,-9.722222222222223,COMPLETE
v2.3.0,20260923_356680_BASE_E001_090332627801,BASE,356680,엑스게이트,T250_S150,2026-09-23 09:03:32.627,18808.789999999997,2026-09-23 09:03:40.450,18520.0,STOP_LOSS,3.3477321814254863,3.8876889848812093,3.509719222462203,7.721382289416846,-1.1339092872570196,COMPLETE
v2.3.0,20260923_058610_BASE_E003_090551283149,BASE,058610,에스피지,T250_S150,2026-09-23 09:05:51.283,103803.69999999998,2026-09-23 09:07:15.642,102200.0,STOP_LOSS,-0.29354207436399216,-0.7827788649706457,-0.19569471624266144,1.663405088062622,-0.8806262230919765,COMPLETE
v2.3.0,20260923_093370_BASE_E001_090606336060,BASE,093370,후성,T250_S150,2026-09-23 09:06:06.336,14884.869999999999,2026-09-23 09:13:18.771,14660.0,STOP_LOSS,-0.6821282401091405,-2.728512960436562,-3.751705320600273,0.5457025920873124,-4.297407912687586,COMPLETE
v2.3.0,20260923_093370_PRE_HISTORY_E001_090606445538,PRE_HISTORY,093370,후성,T250_S150,2026-09-23 09:06:06.445,14884.869999999999,2026-09-23 09:13:18.853,14660.0,STOP_LOSS,-0.7503410641200546,-2.7967257844474758,-3.751705320600273,0.5457025920873124,-4.297407912687586,COMPLETE
v2.3.0,20260923_240810_BASE_E002_091525191543,BASE,240810,원익IPS,T250_S150,2026-09-23 09:15:25.191,137237.09999999998,2026-09-23 09:17:22.006,140700.0,TAKE_PROFIT,-1.4214641080312722,2.2743425728500357,-2.2032693674484722,2.4164889836531627,-2.4164889836531627,COMPLETE
v2.3.0,20260923_386380_BASE_E001_092223418336,BASE,386380,스카이랩스,T250_S150,2026-09-23 09:22:23.418,25275.249999999996,2026-09-23 09:22:46.201,24850.0,STOP_LOSS,-3.0181086519114686,-3.420523138832998,-5.633802816901409,0.4024144869215292,-7.042253521126761,COMPLETE
v2.3.0,20260923_356680_BASE_E002_092254953841,BASE,356680,엑스게이트,T250_S150,2026-09-23 09:22:54.953,19849.829999999998,2026-09-23 09:25:12.690,19550.0,STOP_LOSS,-0.8695652173913043,-1.278772378516624,-1.8414322250639386,2.0460358056265986,-3.7340153452685425,COMPLETE
