datetime,version,trade_id,entry_mode,stock_code,stock_name,entry_time,signal_price,entry_price,scan_session,decision_session,decision_time,first_75_time,first_75_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,had_prior_shadow_70_74,prior_shadow_trade_id,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,horizon_sec,actual_elapsed_sec,price,return_from_signal,return_from_entry,mfe_from_signal,mae_from_signal,mfe_from_entry,mae_from_entry,tracking_status,strategy_family,strategy_name,strategy_status,rule_version,opening_leader_episode_id,shared_entry_group_id,grid_family,cost_model_version
2026-09-23 14:30:49.279,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:30_EPISODE_143019274625,ETF_KOSPI200_LONG_14:30,069500,KOSPI200_LONG,2026-09-23 14:30:19.274,112510.0,112510.0,MAIN,MAIN,2026-09-23 14:30:19.274,,,2026-09-23 14:30:19.274,112510.0,,,False,,2026-09-23 14:30:19.784,112525.0,0.510219,0.01333214825348858,0.01333214825348858,0.01333214825348858,30,30.005,112570.0,0.05332859301395432,0.05332859301395432,0.06221669184961337,0.0,0.06221669184961337,0.0,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:30:50.578,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:30_EPISODE_143019297597,ETF_KOSDAQ150_LONG_14:30,229200,KOSDAQ150_LONG,2026-09-23 14:30:19.297,14070.0,14070.0,MAIN,MAIN,2026-09-23 14:30:19.297,,,2026-09-23 14:30:19.297,14070.0,,,False,,2026-09-23 14:30:19.983,14055.0,0.685731,-0.10660980810234541,-0.10660980810234541,0.10660980810234541,30,31.281,14060.0,-0.07107320540156362,-0.07107320540156362,0.0,-0.10660980810234541,0.0,-0.10660980810234541,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:31:19.679,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:30_EPISODE_143019274625,ETF_KOSPI200_LONG_14:30,069500,KOSPI200_LONG,2026-09-23 14:30:19.274,112510.0,112510.0,MAIN,MAIN,2026-09-23 14:30:19.274,,,2026-09-23 14:30:19.274,112510.0,,,False,,2026-09-23 14:30:19.784,112525.0,0.510219,0.01333214825348858,0.01333214825348858,0.01333214825348858,60,60.405,112625.0,0.10221313661007911,0.10221313661007911,0.12443338369922674,0.0,0.12443338369922674,0.0,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:31:21.978,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:30_EPISODE_143019297597,ETF_KOSDAQ150_LONG_14:30,229200,KOSDAQ150_LONG,2026-09-23 14:30:19.297,14070.0,14070.0,MAIN,MAIN,2026-09-23 14:30:19.297,,,2026-09-23 14:30:19.297,14070.0,,,False,,2026-09-23 14:30:19.983,14055.0,0.685731,-0.10660980810234541,-0.10660980810234541,0.10660980810234541,60,62.681,14065.0,-0.03553660270078181,-0.03553660270078181,0.0,-0.10660980810234541,0.0,-0.10660980810234541,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:32:19.782,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:30_EPISODE_143019274625,ETF_KOSPI200_LONG_14:30,069500,KOSPI200_LONG,2026-09-23 14:30:19.274,112510.0,112510.0,MAIN,MAIN,2026-09-23 14:30:19.274,,,2026-09-23 14:30:19.274,112510.0,,,False,,2026-09-23 14:30:19.784,112525.0,0.510219,0.01333214825348858,0.01333214825348858,0.01333214825348858,120,120.508,112645.0,0.11998933428139721,0.11998933428139721,0.14220958137054485,0.0,0.14220958137054485,0.0,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:32:20.482,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:30_EPISODE_143019297597,ETF_KOSDAQ150_LONG_14:30,229200,KOSDAQ150_LONG,2026-09-23 14:30:19.297,14070.0,14070.0,MAIN,MAIN,2026-09-23 14:30:19.297,,,2026-09-23 14:30:19.297,14070.0,,,False,,2026-09-23 14:30:19.983,14055.0,0.685731,-0.10660980810234541,-0.10660980810234541,0.10660980810234541,120,121.185,14070.0,0.0,0.0,0.03553660270078181,-0.10660980810234541,0.03553660270078181,-0.10660980810234541,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:33:19.978,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:30_EPISODE_143019274625,ETF_KOSPI200_LONG_14:30,069500,KOSPI200_LONG,2026-09-23 14:30:19.274,112510.0,112510.0,MAIN,MAIN,2026-09-23 14:30:19.274,,,2026-09-23 14:30:19.274,112510.0,,,False,,2026-09-23 14:30:19.784,112525.0,0.510219,0.01333214825348858,0.01333214825348858,0.01333214825348858,180,180.704,112675.0,0.14665363078837437,0.14665363078837437,0.1510976802062039,0.0,0.1510976802062039,0.0,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:33:22.377,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:30_EPISODE_143019297597,ETF_KOSDAQ150_LONG_14:30,229200,KOSDAQ150_LONG,2026-09-23 14:30:19.297,14070.0,14070.0,MAIN,MAIN,2026-09-23 14:30:19.297,,,2026-09-23 14:30:19.297,14070.0,,,False,,2026-09-23 14:30:19.983,14055.0,0.685731,-0.10660980810234541,-0.10660980810234541,0.10660980810234541,180,183.08,14065.0,-0.03553660270078181,-0.03553660270078181,0.03553660270078181,-0.10660980810234541,0.03553660270078181,-0.10660980810234541,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:35:19.377,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:30_EPISODE_143019274625,ETF_KOSPI200_LONG_14:30,069500,KOSPI200_LONG,2026-09-23 14:30:19.274,112510.0,112510.0,MAIN,MAIN,2026-09-23 14:30:19.274,,,2026-09-23 14:30:19.274,112510.0,,,False,,2026-09-23 14:30:19.784,112525.0,0.510219,0.01333214825348858,0.01333214825348858,0.01333214825348858,300,300.103,112570.0,0.05332859301395432,0.05332859301395432,0.1510976802062039,0.0,0.1510976802062039,0.0,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:35:19.678,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:30_EPISODE_143019297597,ETF_KOSDAQ150_LONG_14:30,229200,KOSDAQ150_LONG,2026-09-23 14:30:19.297,14070.0,14070.0,MAIN,MAIN,2026-09-23 14:30:19.297,,,2026-09-23 14:30:19.297,14070.0,,,False,,2026-09-23 14:30:19.983,14055.0,0.685731,-0.10660980810234541,-0.10660980810234541,0.10660980810234541,300,300.381,14065.0,-0.03553660270078181,-0.03553660270078181,0.03553660270078181,-0.10660980810234541,0.03553660270078181,-0.10660980810234541,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:30,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:50:51.172,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:50_EPISODE_145020450604,ETF_KOSPI200_LONG_14:50,069500,KOSPI200_LONG,2026-09-23 14:50:20.450,112715.0,112715.0,MAIN,MAIN,2026-09-23 14:50:20.450,,,2026-09-23 14:50:20.450,112715.0,,,False,,2026-09-23 14:50:20.972,112705.0,0.521671,-0.008871933637936388,-0.008871933637936388,0.008871933637936388,30,30.722,112735.0,0.017743867275872776,0.017743867275872776,0.031051767732777357,-0.026615800913809166,0.031051767732777357,-0.026615800913809166,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:50:51.775,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:50_EPISODE_145020453565,ETF_KOSDAQ150_LONG_14:50,229200,KOSDAQ150_LONG,2026-09-23 14:50:20.453,14080.0,14080.0,MAIN,MAIN,2026-09-23 14:50:20.452,,,2026-09-23 14:50:20.452,14080.0,,,False,,2026-09-23 14:50:25.072,14070.0,4.620161,-0.07102272727272728,-0.07102272727272728,0.07102272727272728,30,31.321,14080.0,0.0,0.0,0.0,-0.07102272727272728,0.0,-0.07102272727272728,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:51:20.478,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:50_EPISODE_145020450604,ETF_KOSPI200_LONG_14:50,069500,KOSPI200_LONG,2026-09-23 14:50:20.450,112715.0,112715.0,MAIN,MAIN,2026-09-23 14:50:20.450,,,2026-09-23 14:50:20.450,112715.0,,,False,,2026-09-23 14:50:20.972,112705.0,0.521671,-0.008871933637936388,-0.008871933637936388,0.008871933637936388,60,60.028,112775.0,0.05323160182761833,0.05323160182761833,0.05323160182761833,-0.026615800913809166,0.05323160182761833,-0.026615800913809166,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:51:20.906,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:50_EPISODE_145020453565,ETF_KOSDAQ150_LONG_14:50,229200,KOSDAQ150_LONG,2026-09-23 14:50:20.453,14080.0,14080.0,MAIN,MAIN,2026-09-23 14:50:20.452,,,2026-09-23 14:50:20.452,14080.0,,,False,,2026-09-23 14:50:25.072,14070.0,4.620161,-0.07102272727272728,-0.07102272727272728,0.07102272727272728,60,60.453,14075.0,-0.03551136363636364,-0.03551136363636364,0.0,-0.07102272727272728,0.0,-0.07102272727272728,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:52:20.672,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:50_EPISODE_145020450604,ETF_KOSPI200_LONG_14:50,069500,KOSPI200_LONG,2026-09-23 14:50:20.450,112715.0,112715.0,MAIN,MAIN,2026-09-23 14:50:20.450,,,2026-09-23 14:50:20.450,112715.0,,,False,,2026-09-23 14:50:20.972,112705.0,0.521671,-0.008871933637936388,-0.008871933637936388,0.008871933637936388,120,120.222,112865.0,0.1330790045690458,0.1330790045690458,0.1463869050259504,-0.026615800913809166,0.1463869050259504,-0.026615800913809166,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:52:21.671,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:50_EPISODE_145020453565,ETF_KOSDAQ150_LONG_14:50,229200,KOSDAQ150_LONG,2026-09-23 14:50:20.453,14080.0,14080.0,MAIN,MAIN,2026-09-23 14:50:20.452,,,2026-09-23 14:50:20.452,14080.0,,,False,,2026-09-23 14:50:25.072,14070.0,4.620161,-0.07102272727272728,-0.07102272727272728,0.07102272727272728,120,121.218,14080.0,0.0,0.0,0.0,-0.07102272727272728,0.0,-0.07102272727272728,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:53:20.471,v2.3.0,20260923_069500_ETF_KOSPI200_LONG_14:50_EPISODE_145020450604,ETF_KOSPI200_LONG_14:50,069500,KOSPI200_LONG,2026-09-23 14:50:20.450,112715.0,112715.0,MAIN,MAIN,2026-09-23 14:50:20.450,,,2026-09-23 14:50:20.450,112715.0,,,False,,2026-09-23 14:50:20.972,112705.0,0.521671,-0.008871933637936388,-0.008871933637936388,0.008871933637936388,180,180.021,112840.0,0.11089917047420485,0.11089917047420485,0.1508228718449186,-0.026615800913809166,0.1508228718449186,-0.026615800913809166,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSPI200_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:53:21.572,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:50_EPISODE_145020453565,ETF_KOSDAQ150_LONG_14:50,229200,KOSDAQ150_LONG,2026-09-23 14:50:20.453,14080.0,14080.0,MAIN,MAIN,2026-09-23 14:50:20.452,,,2026-09-23 14:50:20.452,14080.0,,,False,,2026-09-23 14:50:25.072,14070.0,4.620161,-0.07102272727272728,-0.07102272727272728,0.07102272727272728,180,181.119,14085.0,0.03551136363636364,0.03551136363636364,0.03551136363636364,-0.07102272727272728,0.03551136363636364,-0.07102272727272728,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
2026-09-23 14:55:20.569,v2.3.0,20260923_229200_ETF_KOSDAQ150_LONG_14:50_EPISODE_145020453565,ETF_KOSDAQ150_LONG_14:50,229200,KOSDAQ150_LONG,2026-09-23 14:50:20.453,14080.0,14080.0,MAIN,MAIN,2026-09-23 14:50:20.452,,,2026-09-23 14:50:20.452,14080.0,,,False,,2026-09-23 14:50:25.072,14070.0,4.620161,-0.07102272727272728,-0.07102272727272728,0.07102272727272728,300,300.116,14085.0,0.03551136363636364,0.03551136363636364,0.07102272727272728,-0.07102272727272728,0.07102272727272728,-0.07102272727272728,COMPLETE,ETF_INTRADAY_MOMENTUM,ETF_KOSDAQ150_LONG_14:50,신규/ON,v20_initial_20260914,,,ETF_16,stock_0p24_v20
