datetime,version,candidate_count,open_strategy_count,tick_queue_backlog,writer_queue_backlog,pending_notifications,unknown_notifications,halted,ticks,gaps,bars,invalid_bars,save_failures
2026-09-23 08:28:19.629,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:29:22.342,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:30:24.190,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:31:26.304,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:32:29.208,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:33:32.171,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:34:34.844,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:35:38.501,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:36:39.619,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:37:43.254,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:38:46.650,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:39:49.881,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:40:52.830,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:41:56.297,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:42:58.247,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:44:01.348,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:45:04.080,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:46:07.306,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:47:11.081,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:48:12.667,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:49:15.429,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:50:15.717,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:51:15.840,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:52:15.967,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:53:16.084,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:54:16.210,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:55:16.319,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:56:16.442,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:57:16.567,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:58:16.692,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 08:59:16.816,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 09:00:22.117,v2.3.0,0,0,0,0,0,0,False,0,0,0,0,0
2026-09-23 09:01:25.795,v2.3.0,2,481,0,0,0,0,False,253,0,0,0,0
2026-09-23 09:02:27.320,v2.3.0,2,183,0,0,0,0,False,2043,0,2,2,0
2026-09-23 09:03:33.774,v2.3.0,3,300,0,0,0,0,False,3353,0,4,4,0
2026-09-23 09:04:34.189,v2.3.0,3,124,0,0,0,0,False,7334,0,7,7,0
2026-09-23 09:05:36.792,v2.3.0,3,52,0,0,0,0,False,13444,0,10,10,0
2026-09-23 09:06:38.784,v2.3.0,5,503,0,0,0,0,False,15919,0,13,13,0
2026-09-23 09:07:41.970,v2.3.0,5,424,0,0,0,0,False,19107,0,17,17,0
2026-09-23 09:08:44.239,v2.3.0,5,396,0,0,0,0,False,25272,0,23,23,0
2026-09-23 09:09:46.161,v2.3.0,5,370,0,0,0,0,False,30598,0,28,28,0
2026-09-23 09:10:47.139,v2.3.0,5,342,0,0,0,0,False,37834,0,33,33,0
2026-09-23 09:11:48.303,v2.3.0,5,342,0,0,0,0,False,42200,0,38,38,0
2026-09-23 09:12:53.072,v2.3.0,5,342,0,0,0,0,False,46444,0,43,43,0
2026-09-23 09:13:53.885,v2.3.0,5,270,0,0,0,0,False,49476,0,48,48,0
2026-09-23 09:14:54.709,v2.3.0,5,174,0,0,0,0,False,53260,0,53,53,0
2026-09-23 09:15:56.190,v2.3.0,6,330,0,0,0,0,False,57099,0,58,58,0
2026-09-23 09:16:58.180,v2.3.0,6,265,0,0,0,0,False,60512,0,64,64,0
2026-09-23 09:18:00.629,v2.3.0,6,213,0,0,0,0,False,64866,0,75,75,0
2026-09-23 09:19:03.854,v2.3.0,7,308,0,0,0,0,False,69485,0,83,83,0
2026-09-23 09:20:08.418,v2.3.0,7,308,0,0,0,0,False,73904,0,90,90,0
2026-09-23 09:21:08.888,v2.3.0,7,260,0,0,0,0,False,77542,0,97,97,0
2026-09-23 09:22:09.754,v2.3.0,7,260,0,0,0,0,False,82784,0,104,104,0
2026-09-23 09:23:10.576,v2.3.0,8,416,0,0,0,0,False,88865,0,112,112,0
2026-09-23 09:24:11.266,v2.3.0,8,416,0,0,0,0,False,94009,0,120,120,0
2026-09-23 09:25:13.855,v2.3.0,8,351,0,0,0,0,False,98218,0,128,128,0
2026-09-23 09:26:16.031,v2.3.0,8,325,0,0,0,0,False,102805,0,136,136,0
2026-09-23 09:27:17.782,v2.3.0,8,312,0,0,0,0,False,107408,0,144,144,0
2026-09-23 09:28:19.314,v2.3.0,8,312,0,0,0,0,False,111821,0,152,152,0
2026-09-23 09:29:20.898,v2.3.0,9,611,0,0,0,0,False,116746,0,161,161,0
2026-09-23 09:30:22.821,v2.3.0,9,585,0,0,0,0,False,121495,0,169,169,0
2026-09-23 09:31:23.761,v2.3.0,9,741,0,0,0,0,False,125354,0,177,177,0
2026-09-23 09:32:29.052,v2.3.0,9,619,0,0,0,0,False,129239,0,186,186,0
2026-09-23 09:33:30.594,v2.3.0,9,532,0,0,0,0,False,135165,0,195,195,0
2026-09-23 09:34:31.192,v2.3.0,10,846,0,0,0,0,False,140469,0,204,204,0
2026-09-23 09:35:33.702,v2.3.0,10,781,0,0,0,0,False,145373,0,214,214,0
2026-09-23 09:36:36.212,v2.3.0,10,729,0,0,0,0,False,149810,0,224,224,0
2026-09-23 09:37:37.454,v2.3.0,10,677,0,0,0,0,False,153132,0,234,234,0
2026-09-23 09:38:38.955,v2.3.0,10,651,0,0,0,0,False,156979,0,244,244,0
2026-09-23 09:39:39.886,v2.3.0,10,651,0,0,0,0,False,160948,0,254,254,0
2026-09-23 09:40:41.180,v2.3.0,10,651,0,0,0,0,False,164544,0,264,264,0
2026-09-23 09:41:42.946,v2.3.0,10,651,0,0,0,0,False,167469,0,274,274,0
2026-09-23 09:42:44.985,v2.3.0,11,820,0,0,0,0,False,169969,0,284,284,0
2026-09-23 09:43:47.824,v2.3.0,11,690,0,0,0,0,False,175350,0,295,295,0
2026-09-23 09:44:50.736,v2.3.0,11,678,0,0,0,0,False,178870,0,306,306,0
2026-09-23 09:45:51.663,v2.3.0,11,654,0,0,0,0,False,182566,0,317,317,0
2026-09-23 09:46:54.352,v2.3.0,11,551,3,0,0,0,False,187658,0,328,328,0
2026-09-23 09:47:55.893,v2.3.0,11,527,0,0,0,0,False,190295,0,338,338,0
2026-09-23 09:48:58.155,v2.3.0,11,527,0,0,0,0,False,192862,0,349,349,0
2026-09-23 09:50:00.374,v2.3.0,11,515,0,0,0,0,False,197570,0,368,368,0
2026-09-23 09:51:02.178,v2.3.0,11,502,0,0,0,0,False,201468,0,382,382,0
2026-09-23 09:52:05.673,v2.3.0,11,502,0,0,0,0,False,204848,0,393,393,0
2026-09-23 09:53:06.056,v2.3.0,11,762,0,0,0,0,False,208506,0,404,404,0
2026-09-23 09:54:06.801,v2.3.0,11,723,0,0,0,0,False,211130,0,415,415,0
2026-09-23 09:55:09.760,v2.3.0,11,684,0,0,0,0,False,214352,0,426,426,0
2026-09-23 09:56:10.789,v2.3.0,11,684,0,0,0,0,False,217001,0,437,437,0
2026-09-23 09:57:12.645,v2.3.0,11,450,0,0,0,0,False,220523,0,448,448,0
2026-09-23 09:58:13.124,v2.3.0,11,413,0,0,0,0,False,223903,0,459,459,0
2026-09-23 09:59:15.920,v2.3.0,11,388,0,0,0,0,False,227714,0,470,470,0
2026-09-23 10:00:18.657,v2.3.0,11,375,0,0,0,0,False,230590,0,481,481,0
2026-09-23 10:01:20.050,v2.3.0,11,375,0,0,0,0,False,232959,0,492,492,0
2026-09-23 10:02:22.357,v2.3.0,11,375,0,0,0,0,False,235114,0,503,503,0
2026-09-23 10:03:24.437,v2.3.0,11,375,0,0,0,0,False,236805,0,514,514,0
2026-09-23 10:04:27.564,v2.3.0,11,375,0,0,0,0,False,238977,0,525,525,0
2026-09-23 10:05:28.755,v2.3.0,11,375,0,0,0,0,False,241088,0,536,536,0
2026-09-23 10:06:35.624,v2.3.0,11,375,1,0,0,0,False,243504,0,547,547,0
2026-09-23 10:07:36.711,v2.3.0,11,375,0,0,0,0,False,246031,0,558,558,0
2026-09-23 10:08:38.985,v2.3.0,11,375,0,0,0,0,False,248485,0,569,569,0
2026-09-23 10:09:41.051,v2.3.0,12,544,0,0,0,0,False,250897,0,580,580,0
2026-09-23 10:10:43.765,v2.3.0,12,544,0,0,0,0,False,253095,0,592,592,0
2026-09-23 10:11:46.432,v2.3.0,12,544,0,0,0,0,False,254964,0,604,604,0
2026-09-23 10:13:00.184,v2.3.0,12,531,0,0,0,0,False,257350,0,618,618,0
2026-09-23 10:14:12.973,v2.3.0,12,479,0,0,0,0,False,259646,0,640,640,0
2026-09-23 10:15:15.157,v2.3.0,12,479,0,0,0,0,False,261206,0,652,652,0
2026-09-23 10:16:15.838,v2.3.0,12,479,0,0,0,0,False,262814,0,664,664,0
2026-09-23 10:17:17.630,v2.3.0,12,427,0,0,0,0,False,264646,0,676,676,0
2026-09-23 10:18:21.308,v2.3.0,12,427,0,0,0,0,False,266177,0,688,688,0
2026-09-23 10:19:23.267,v2.3.0,12,427,0,0,0,0,False,267663,0,700,700,0
2026-09-23 10:20:25.557,v2.3.0,12,427,0,0,0,0,False,269360,0,712,712,0
2026-09-23 10:21:27.535,v2.3.0,12,427,0,0,0,0,False,271290,0,724,724,0
2026-09-23 10:22:31.528,v2.3.0,12,375,0,0,0,0,False,273916,0,736,736,0
2026-09-23 10:23:35.997,v2.3.0,12,362,0,0,0,0,False,276012,0,748,748,0
2026-09-23 10:24:47.644,v2.3.0,12,362,0,0,0,0,False,278187,0,760,760,0
2026-09-23 10:25:53.655,v2.3.0,12,688,0,0,0,0,False,280571,0,772,772,0
2026-09-23 10:27:00.512,v2.3.0,12,650,0,0,0,0,False,283095,0,792,792,0
2026-09-23 10:28:05.096,v2.3.0,12,650,0,0,0,0,False,285615,0,808,808,0
2026-09-23 10:29:07.148,v2.3.0,12,650,0,0,0,0,False,287822,0,820,820,0
2026-09-23 10:30:09.391,v2.3.0,12,650,0,0,1,0,False,289444,0,832,832,0
2026-09-23 10:31:13.126,v2.3.0,12,650,5,0,0,0,False,291406,0,844,844,0
2026-09-23 10:32:15.116,v2.3.0,12,650,0,0,0,0,False,293393,0,856,856,0
2026-09-23 10:33:16.473,v2.3.0,12,624,0,0,0,0,False,295143,0,868,868,0
2026-09-23 10:34:17.559,v2.3.0,12,611,0,0,0,0,False,296745,0,880,880,0
2026-09-23 10:35:21.204,v2.3.0,12,611,0,0,0,0,False,298659,0,892,892,0
2026-09-23 10:36:24.487,v2.3.0,12,559,0,0,0,0,False,300787,0,904,904,0
2026-09-23 10:37:27.031,v2.3.0,12,537,0,0,0,0,False,302499,0,916,916,0
2026-09-23 10:38:29.373,v2.3.0,12,511,0,0,0,0,False,303962,0,928,928,0
2026-09-23 10:39:31.285,v2.3.0,12,511,0,0,0,0,False,305129,0,940,940,0
2026-09-23 10:40:34.532,v2.3.0,12,485,0,0,0,0,False,306349,0,952,952,0
2026-09-23 10:41:39.028,v2.3.0,12,441,0,0,0,0,False,307776,0,964,964,0
2026-09-23 10:42:44.028,v2.3.0,12,441,0,0,0,0,False,309850,0,976,976,0
2026-09-23 10:43:52.923,v2.3.0,12,397,0,0,0,0,False,312070,0,988,988,0
2026-09-23 10:44:57.336,v2.3.0,12,397,0,0,0,0,False,313758,0,1000,1000,0
2026-09-23 10:46:02.809,v2.3.0,12,375,0,0,0,0,False,315367,0,1023,1023,0
2026-09-23 10:47:07.109,v2.3.0,12,375,0,0,0,0,False,316742,0,1036,1036,0
2026-09-23 10:48:12.652,v2.3.0,12,375,0,0,0,0,False,318096,0,1048,1048,0
2026-09-23 10:49:17.927,v2.3.0,12,375,0,0,0,0,False,319372,0,1060,1060,0
2026-09-23 10:50:22.467,v2.3.0,12,375,0,0,0,0,False,320811,0,1072,1072,0
2026-09-23 10:51:28.217,v2.3.0,12,353,0,0,0,0,False,322395,0,1084,1084,0
2026-09-23 10:52:32.915,v2.3.0,12,353,0,0,0,0,False,323998,0,1096,1096,0
2026-09-23 10:53:37.597,v2.3.0,12,340,0,0,0,0,False,325497,0,1108,1108,0
2026-09-23 10:54:40.042,v2.3.0,12,327,0,0,0,0,False,326777,0,1120,1120,0
2026-09-23 10:55:42.815,v2.3.0,12,327,0,0,0,0,False,328034,0,1132,1132,0
2026-09-23 10:56:44.213,v2.3.0,12,327,0,0,0,0,False,329210,0,1144,1144,0
2026-09-23 10:57:53.386,v2.3.0,12,327,0,0,0,0,False,330435,0,1156,1156,0
2026-09-23 10:58:54.249,v2.3.0,12,327,0,0,0,0,False,331577,0,1168,1168,0
2026-09-23 10:59:55.910,v2.3.0,12,327,0,0,0,0,False,332576,0,1180,1180,0
2026-09-23 11:00:59.065,v2.3.0,12,327,0,0,0,0,False,333910,0,1192,1192,0
2026-09-23 11:01:59.747,v2.3.0,12,327,0,0,0,0,False,335146,0,1204,1204,0
2026-09-23 11:03:00.232,v2.3.0,12,327,0,0,0,0,False,336426,0,1220,1220,0
2026-09-23 11:04:02.885,v2.3.0,12,327,0,0,0,0,False,338237,0,1240,1240,0
2026-09-23 11:05:05.993,v2.3.0,12,327,0,0,0,0,False,339869,0,1252,1252,0
2026-09-23 11:06:09.639,v2.3.0,12,327,0,0,0,0,False,342202,0,1264,1264,0
2026-09-23 11:07:11.233,v2.3.0,12,327,0,0,0,0,False,344042,0,1276,1276,0
2026-09-23 11:08:15.894,v2.3.0,12,327,0,0,0,0,False,345490,0,1288,1288,0
2026-09-23 11:09:17.160,v2.3.0,12,327,0,0,0,0,False,346752,0,1300,1300,0
2026-09-23 11:10:18.829,v2.3.0,13,405,0,0,0,0,False,348600,0,1312,1312,0
2026-09-23 11:11:22.674,v2.3.0,13,392,0,0,0,0,False,351626,0,1325,1325,0
2026-09-23 11:12:27.144,v2.3.0,13,379,0,0,0,0,False,353726,0,1338,1338,0
2026-09-23 11:13:33.403,v2.3.0,13,366,0,0,0,0,False,355526,0,1351,1351,0
2026-09-23 11:14:39.687,v2.3.0,13,327,0,0,0,0,False,357376,0,1364,1364,0
2026-09-23 11:15:45.338,v2.3.0,13,327,0,0,0,0,False,359332,0,1377,1377,0
2026-09-23 11:16:50.109,v2.3.0,13,327,0,0,0,0,False,361035,0,1390,1390,0
2026-09-23 11:17:52.640,v2.3.0,13,327,0,0,0,0,False,362415,0,1403,1403,0
2026-09-23 11:18:58.076,v2.3.0,13,327,0,0,0,0,False,364206,0,1416,1416,0
2026-09-23 11:20:05.671,v2.3.0,13,327,0,0,0,0,False,365567,0,1442,1442,0
2026-09-23 11:21:11.445,v2.3.0,13,327,0,0,0,0,False,366935,0,1455,1455,0
2026-09-23 11:22:16.806,v2.3.0,13,327,0,0,0,0,False,368392,0,1468,1468,0
2026-09-23 11:23:21.800,v2.3.0,13,327,0,0,0,0,False,369343,0,1481,1481,0
2026-09-23 11:24:28.144,v2.3.0,13,327,0,0,0,0,False,370581,0,1494,1494,0
2026-09-23 11:25:33.557,v2.3.0,13,327,0,0,0,0,False,371900,0,1507,1507,0
2026-09-23 11:26:34.979,v2.3.0,13,327,0,0,0,0,False,373184,0,1520,1520,0
2026-09-23 11:27:37.718,v2.3.0,13,327,0,0,0,0,False,374359,0,1533,1533,0
2026-09-23 11:28:41.481,v2.3.0,13,327,0,0,0,0,False,375419,0,1546,1546,0
2026-09-23 11:29:45.376,v2.3.0,13,327,0,0,0,0,False,376354,0,1559,1559,0
2026-09-23 11:30:47.787,v2.3.0,13,327,0,0,0,0,False,377460,0,1572,1572,0
2026-09-23 11:31:49.566,v2.3.0,13,327,0,0,0,0,False,378628,0,1585,1585,0
2026-09-23 11:32:52.647,v2.3.0,13,327,0,0,0,0,False,379952,0,1598,1598,0
2026-09-23 11:33:54.798,v2.3.0,13,327,0,0,0,0,False,381579,0,1611,1611,0
2026-09-23 11:34:59.342,v2.3.0,14,496,0,0,0,0,False,383718,0,1624,1624,0
2026-09-23 11:36:02.877,v2.3.0,14,496,0,0,0,0,False,385756,0,1650,1650,0
2026-09-23 11:37:09.000,v2.3.0,14,496,0,0,0,0,False,387444,0,1666,1666,0
2026-09-23 11:38:15.500,v2.3.0,14,496,0,0,0,0,False,388871,0,1680,1680,0
2026-09-23 11:39:23.973,v2.3.0,14,496,0,0,0,0,False,390042,0,1694,1694,0
2026-09-23 11:40:35.599,v2.3.0,14,496,0,0,0,0,False,392243,0,1708,1708,0
2026-09-23 11:41:47.233,v2.3.0,14,483,0,0,0,0,False,393927,0,1722,1722,0
2026-09-23 11:42:55.560,v2.3.0,14,483,0,0,0,0,False,395556,0,1736,1736,0
2026-09-23 11:44:04.525,v2.3.0,14,483,0,0,0,0,False,397259,0,1763,1763,0
2026-09-23 11:45:13.976,v2.3.0,14,483,0,0,0,0,False,398567,0,1778,1778,0
2026-09-23 11:46:26.660,v2.3.0,14,470,0,0,0,0,False,400428,0,1792,1792,0
2026-09-23 11:47:37.161,v2.3.0,14,470,0,0,0,0,False,401632,0,1806,1806,0
2026-09-23 11:48:49.473,v2.3.0,14,470,0,0,0,0,False,402947,0,1820,1820,0
2026-09-23 11:50:00.539,v2.3.0,14,470,0,0,0,0,False,404210,0,1838,1838,0
2026-09-23 11:51:13.340,v2.3.0,15,639,0,0,0,0,False,405767,0,1862,1862,0
2026-09-23 11:52:26.945,v2.3.0,15,639,0,0,0,0,False,407221,0,1877,1877,0
2026-09-23 11:53:37.048,v2.3.0,15,639,0,0,0,0,False,408405,0,1892,1892,0
2026-09-23 11:54:47.727,v2.3.0,15,639,0,0,0,0,False,409487,0,1907,1907,0
2026-09-23 11:56:00.838,v2.3.0,15,613,0,0,0,0,False,410894,0,1926,1926,0
2026-09-23 11:57:12.041,v2.3.0,15,613,0,0,0,0,False,412009,0,1952,1952,0
2026-09-23 11:58:21.770,v2.3.0,15,613,0,0,0,0,False,412792,0,1967,1967,0
2026-09-23 11:59:32.806,v2.3.0,15,613,0,0,0,0,False,413664,0,1982,1982,0
2026-09-23 12:00:44.010,v2.3.0,15,613,0,0,0,0,False,414872,0,1997,1997,0
2026-09-23 12:01:56.533,v2.3.0,15,604,0,0,0,0,False,416242,0,2012,2012,0
2026-09-23 12:03:08.839,v2.3.0,15,604,0,0,0,0,False,417860,0,2041,2041,0
2026-09-23 12:04:19.953,v2.3.0,15,604,0,0,0,0,False,419087,0,2057,2057,0
2026-09-23 12:05:31.733,v2.3.0,15,604,0,0,0,0,False,420350,0,2072,2072,0
2026-09-23 12:06:43.402,v2.3.0,15,604,0,0,0,0,False,421563,0,2087,2087,0
2026-09-23 12:07:57.749,v2.3.0,15,604,0,0,0,0,False,422818,0,2102,2102,0
2026-09-23 12:09:11.040,v2.3.0,15,592,0,0,0,0,False,423935,0,2132,2132,0
2026-09-23 12:10:23.247,v2.3.0,15,580,0,0,0,0,False,425143,0,2147,2147,0
2026-09-23 12:11:38.262,v2.3.0,15,580,0,0,0,0,False,426475,0,2162,2162,0
2026-09-23 12:12:52.437,v2.3.0,15,556,0,0,0,0,False,427835,0,2177,2177,0
2026-09-23 12:14:09.457,v2.3.0,15,556,0,0,0,0,False,429198,0,2207,2207,0
2026-09-23 12:15:24.175,v2.3.0,15,725,0,0,0,0,False,430384,0,2222,2222,0
2026-09-23 12:16:41.100,v2.3.0,15,725,0,0,0,0,False,431795,0,2237,2237,0
2026-09-23 12:17:56.381,v2.3.0,15,713,0,0,0,0,False,433103,0,2252,2252,0
2026-09-23 12:19:09.361,v2.3.0,15,700,0,0,0,0,False,434070,0,2282,2282,0
2026-09-23 12:20:24.614,v2.3.0,15,700,0,0,0,0,False,435085,0,2297,2297,0
2026-09-23 12:21:36.805,v2.3.0,15,700,0,0,0,0,False,436286,0,2312,2312,0
2026-09-23 12:22:54.817,v2.3.0,15,700,0,0,0,0,False,437414,0,2327,2327,0
2026-09-23 12:24:11.480,v2.3.0,15,700,0,0,0,0,False,438348,0,2357,2357,0
2026-09-23 12:25:26.444,v2.3.0,15,700,0,0,0,0,False,439282,0,2372,2372,0
2026-09-23 12:26:39.916,v2.3.0,15,700,0,0,0,0,False,440530,0,2387,2387,0
2026-09-23 12:27:54.658,v2.3.0,15,700,0,0,0,0,False,441799,0,2402,2402,0
2026-09-23 12:29:08.876,v2.3.0,15,700,0,0,0,0,False,442891,0,2432,2432,0
2026-09-23 12:30:25.011,v2.3.0,15,700,0,0,0,0,False,443975,0,2447,2447,0
2026-09-23 12:31:40.281,v2.3.0,15,676,0,0,0,0,False,445662,0,2462,2462,0
2026-09-23 12:32:56.924,v2.3.0,15,676,0,0,0,0,False,447008,0,2477,2477,0
2026-09-23 12:34:14.493,v2.3.0,15,676,0,0,0,0,False,448058,0,2507,2507,0
2026-09-23 12:35:33.393,v2.3.0,15,676,0,0,0,0,False,449315,0,2522,2522,0
2026-09-23 12:36:49.684,v2.3.0,15,676,0,0,0,0,False,450277,0,2537,2537,0
2026-09-23 12:38:07.620,v2.3.0,15,676,0,0,0,0,False,451394,0,2565,2565,0
2026-09-23 12:39:08.341,v2.3.0,15,676,0,0,0,0,False,452212,0,2582,2582,0
2026-09-23 12:40:08.729,v2.3.0,15,676,0,0,0,0,False,452926,0,2596,2596,0
2026-09-23 12:41:08.777,v2.3.0,15,676,0,0,0,0,False,453819,0,2611,2611,0
2026-09-23 12:42:28.361,v2.3.0,15,676,0,0,0,0,False,454712,0,2627,2627,0
2026-09-23 12:43:29.840,v2.3.0,15,676,0,0,0,0,False,455454,0,2642,2642,0
2026-09-23 12:44:32.324,v2.3.0,15,676,0,0,0,0,False,456177,0,2657,2657,0
2026-09-23 12:45:34.388,v2.3.0,15,676,0,0,0,0,False,457151,0,2672,2672,0
2026-09-23 12:46:35.396,v2.3.0,15,676,0,0,0,0,False,458077,0,2687,2687,0
