datetime,version,source,status,candidate_count,change_rate_mean,change_rate_median,candidate_trading_value_sum,kospi_up,kospi_down,kosdaq_up,kosdaq_down,samsung_direction,skhynix_direction
2026-09-15 08:00:03.250,v2.1.1,SCANNER_CROSS_SECTION,OK,0,2.7316129032258067,1.24,0,12,0,19,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:00:18.993,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.7364615384615387,0.72,0,24,0,41,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:00:34.627,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.5473170731707313,0.64,0,32,0,50,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:00:50.026,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.5948453608247424,0.64,0,40,0,57,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:01:05.952,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.6635922330097095,0.79,0,37,0,66,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:01:21.571,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.6886486486486492,1.04,0,42,0,69,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:01:37.118,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.6973275862068977,0.9,0,43,0,73,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:01:52.212,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.7480672268907576,0.93,0,43,0,76,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:02:07.766,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.6738636363636374,0.97,0,48,0,84,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-15 08:02:23.430,v2.1.1,SCANNER_CROSS_SECTION,OK,0,1.5834265734265736,0.93,0,54,0,89,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
