datetime,version,index_family,entry_time_variant,decision,reason,direction,rule_version
2026-09-15 14:30:28.459,v2.1.1,KOSPI200,14:30,SKIP,NO_DIRECTION_CONSENSUS,,v20_initial_20260914
2026-09-15 14:30:28.459,v2.1.1,KOSDAQ150,14:30,ENTER,PASS,LONG,v20_initial_20260914
2026-09-15 14:50:31.066,v2.1.1,KOSPI200,14:50,SKIP,NO_DIRECTION_CONSENSUS,,v20_initial_20260914
2026-09-15 14:50:31.066,v2.1.1,KOSDAQ150,14:50,ENTER,PASS,LONG,v20_initial_20260914
2026-09-15 15:00:19.965,v2.1.1,KOSPI200,15:00,SKIP,NO_DIRECTION_CONSENSUS,,v20_initial_20260914
2026-09-15 15:00:19.965,v2.1.1,KOSDAQ150,15:00,ENTER,PASS,LONG,v20_initial_20260914
