datetime,message
2026-08-24 21:58:27,=================================
2026-08-24 21:58:27,스크리너 시작 v1.6.3
2026-08-24 21:58:27,=================================
2026-08-24 21:58:27,키움 접근토큰 발급 요청
2026-08-24 21:58:28,키움 접근토큰 발급 성공 / 만료: 20260825215828
2026-08-24 21:58:29,[WebSocket] 연결 / LOGIN 전송
2026-08-24 21:58:29,[WebSocket] 로그인 성공
2026-08-24 21:58:31,프로그램 정상 종료
2026-08-24 21:58:32,[WebSocket 재연결 대기] sent 1000 (OK); then received 1000 (OK)
2026-08-25 07:13:07,=================================
2026-08-25 07:13:07,스크리너 시작 v1.6.3
2026-08-25 07:13:07,=================================
2026-08-25 07:13:07,키움 접근토큰 발급 요청
2026-08-25 07:13:09,키움 접근토큰 발급 성공 / 만료: 20260826071309
2026-08-25 07:13:10,[WebSocket] 연결 / LOGIN 전송
2026-08-25 07:13:10,[WebSocket] 로그인 성공
2026-08-25 07:53:24,[WebSocket 재연결 대기] received 1000 (OK) Bye; then sent 1000 (OK) Bye
2026-08-25 07:53:28,[WebSocket] 연결 / LOGIN 전송
2026-08-25 07:53:28,[WebSocket] 로그인 성공
2026-08-25 08:00:02,===== 시장 스캔 시작 =====
2026-08-25 08:00:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-25 08:00:03,KOSPI KA10027 31종목
2026-08-25 08:00:04,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-25 08:00:04,KOSDAQ KA10027 28종목
2026-08-25 08:00:04,사전필터 통과 0종목
2026-08-25 08:00:05,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-25 08:00:05,KOSPI KA10032 100종목
2026-08-25 08:00:06,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-25 08:00:06,KOSDAQ KA10032 100종목
2026-08-25 08:00:06,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-25 08:00:06,거래대금 200억+ 통과 0종목
2026-08-25 08:00:06,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목
2026-08-25 08:00:06,===== 시장 스캔 종료 / 4.2초 =====
2026-08-25 08:00:17,===== 시장 스캔 시작 =====
2026-08-25 08:00:18,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-25 08:00:18,KOSPI KA10027 47종목
2026-08-25 08:00:19,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-25 08:00:19,KOSDAQ KA10027 45종목
2026-08-25 08:00:19,사전필터 통과 0종목
2026-08-25 08:00:20,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-25 08:00:20,KOSPI KA10032 100종목
2026-08-25 08:00:21,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-25 08:00:21,KOSDAQ KA10032 100종목
2026-08-25 08:00:21,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-25 08:00:21,거래대금 200억+ 통과 0종목
2026-08-25 08:00:21,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목
2026-08-25 08:00:21,===== 시장 스캔 종료 / 3.4초 =====
2026-08-25 08:00:33,===== 시장 스캔 시작 =====
2026-08-25 08:00:33,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-25 08:00:33,KOSPI KA10027 60종목
2026-08-25 08:00:34,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-25 08:00:34,KOSDAQ KA10027 56종목
2026-08-25 08:00:34,사전필터 통과 0종목
2026-08-25 08:00:35,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-25 08:00:35,KOSPI KA10032 100종목
2026-08-25 08:00:36,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-25 08:00:36,KOSDAQ KA10032 100종목
2026-08-25 08:00:36,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-25 08:00:36,거래대금 200억+ 통과 0종목
