datetime,version,session,market,stock_code,stock_name,current_price,change_rate,volume,actual_trading_value,estimated_trading_value,trading_value_used,trading_value_source,trading_value_rank,day_high,high_gap,value_growth,volume_growth,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,focus_signal,watch_score,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
2026-08-25 09:09:31,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,40350.0,6.46,219157,54184000000.0,8842984950.0,54184000000.0,ACTUAL,2,40600.0,0.6157635467980296,1.059253611713878,1.2188118701755166,78,33,22,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,309.704065,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,61.543828,562.2893943786621,37,0.3731343283582089,15.4376859664917,-0.3703703703703704,30.633468866348267,1.2547051442910917,61.54382801055908,3.329065300896287,123.52008175849915,1.3819095477386936,186.7976939678192,1.2547051442910917,294.1496071815491,0.3694581280788177,30.633468866348267,-0.13143446067395048,61.54382801055908,,,-0.25596746191928055,186.7976939678192,-0.007677849710698625,294.1496071815491
2026-08-25 09:09:44,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,40400.0,6.6,222437,54677000000.0,8986454800.0,54677000000.0,ACTUAL,2,40600.0,0.49261083743842365,1.0520674991822363,1.1622306518695007,81,33,25,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,325.626749,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,77.466512,578.2120780944824,38,0.12391573729863693,15.922683715820312,0.4975124378109453,31.36036968231201,0.4975124378109453,62.39523887634277,2.5380710659898478,124.2812602519989,1.6352201257861636,187.04702711105347,1.2531328320802004,294.3079080581665,-0.49261083743842365,31.36036968231201,0.24447187962204647,62.39523887634277,,,-0.3791201712788865,202.72037768363953,-0.006142279768558856,294.3079080581665
2026-08-25 09:09:44,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6660.0,13.46,4753339,30499000000.0,31657237740.0,30499000000.0,ACTUAL,6,6660.0,0.0,1.150688549330315,1.1457094877889287,79,29,25,16,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,171.138453,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,171.138453,546.3247129917145,36,0.0,15.922683715820312,2.382782475019216,31.36036968231201,1.9908116385911179,62.39523887634277,2.4615384615384617,124.2812602519989,3.9001560062402496,187.04702711105347,3.4161490683229814,294.3079080581665,-0.6870229007633588,31.36036968231201,-0.3053435114503817,62.39523887634277,-0.7633587786259541,124.2812602519989,-2.1374045801526718,187.04702711105347,,
2026-08-25 09:12:18,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6630.0,12.61,5461442,35132000000.0,36209360460.0,35132000000.0,ACTUAL,5,6660.0,0.45045045045045046,1.1519066198891768,1.1489695980025831,79,29,25,16,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,325.902533,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,325.902533,591.1130175590515,39,0.6069802731411229,15.018382549285889,0.1510574018126888,30.76800537109375,-0.45045045045045046,62.56062960624695,-0.45045045045045046,123.27619504928589,1.921598770176787,186.12444949150085,2.472952086553323,294.2068452835083,-0.15015015015015015,30.76800537109375,0.45045045045045046,62.56062960624695,0.45045045045045046,123.27619504928589,-0.23657245031290836,186.12444949150085,-0.7709235953510762,294.2068452835083
2026-08-25 09:12:33,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6640.0,12.61,5567898,35863000000.0,36970842720.0,35863000000.0,ACTUAL,5,6660.0,0.3003003003003003,1.175874618839962,1.1713656442345055,82,29,25,16,12,True,60,2026-08-25 09:06:47.781,6430.0,63.0,341.841373,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,341.841373,591.1629223823547,39,0.1508295625942685,15.938840866088867,0.7587253414264037,30.957223415374756,-0.3003003003003003,62.09200191497803,-0.3003003003003003,124.20193696022034,-0.3003003003003003,186.62560439109802,2.1538461538461537,294.9841809272766,-0.7507507507507508,30.957223415374756,0.3003003003003003,62.09200191497803,0.3003003003003003,124.20193696022034,0.3003003003003003,186.62560439109802,-0.46305847832565383,294.9841809272766
2026-08-25 09:13:36,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,40750.0,7.65,316163,61755000000.0,12883642250.0,61755000000.0,ACTUAL,1,40800.0,0.12254901960784313,1.0572494906781258,1.158551823961597,81,33,25,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,558.504482,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,310.344245,590.1628232002258,39,0.8663366336633664,15.496979713439941,0.6172839506172839,31.317356824874878,1.1166253101736971,62.17481303215027,1.3681592039800996,124.2668149471283,1.7478152309612984,186.3767499923706,1.3681592039800996,295.27297258377075,-0.1237563991113687,31.317356824874878,-0.6163672365497923,62.17481303215027,-0.8626726552690042,124.2668149471283,-1.232130783347822,186.3767499923706,-0.12558993820853404,295.27297258377075
2026-08-25 09:13:51,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41050.0,8.44,353084,64744000000.0,14494098200.0,64744000000.0,ACTUAL,1,41250.0,0.48484848484848486,1.0975233510196472,1.263279164788299,81,33,25,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,573.857503,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,325.697266,589.7963938713074,39,0.7361963190184049,15.353020429611206,1.608910891089109,30.850000143051147,1.3580246913580247,61.70209860801697,1.734820322180917,124.23467969894409,2.4968789013732833,186.2407088279724,1.3580246913580247,294.78690671920776,-0.007762352589938792,30.850000143051147,0.23854306612927303,61.70209860801697,-0.13091506194954472,124.23467969894409,-0.8698313181071802,186.2407088279724,0.23854306612927303,294.78690671920776
2026-08-25 09:14:07,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41350.0,8.58,366928,65671000000.0,15172472800.0,65671000000.0,ACTUAL,1,41350.0,0.0,1.1073247226250296,1.2933571141549935,81,33,25,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,589.53257,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,341.372333,589.5325703620911,39,0.730816077953715,15.675066947937012,1.4723926380368098,31.028087377548218,2.0987654320987654,62.345444202423096,2.478314745972739,124.16012382507324,2.8606965174129355,186.73617339134216,2.8606965174129355,295.2661907672882,-0.12254901960784313,31.028087377548218,-0.24630541871921183,62.345444202423096,-0.6157635467980296,124.16012382507324,-0.9852216748768473,186.73617339134216,-0.9852216748768473,295.2661907672882
2026-08-25 09:14:22,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41650.0,9.76,391373,67709000000.0,16300685450.0,67709000000.0,ACTUAL,1,41750.0,0.23952095808383234,1.1307825912689136,1.3448550761988214,84,33,25,11,15,True,60,2026-08-25 09:04:13.293,40000.0,74.0,605.060659,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,356.900422,589.5062010288239,39,0.7255139056831923,15.528089046478271,1.46163215590743,31.203155994415283,3.094059405940594,62.05315613746643,3.6069651741293534,124.66983032226562,3.094059405940594,187.23045992851257,3.2218091697645597,295.3565938472748,-0.24532752676465253,31.203155994415283,-0.2530898793545913,62.05315613746643,-0.745700716793015,124.66983032226562,-0.2530898793545913,187.23045992851257,-0.37624258871419725,295.3565938472748
2026-08-25 09:14:38,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41850.0,10.42,410094,69690000000.0,17162433900.0,69690000000.0,ACTUAL,1,41900.0,0.11933174224343676,1.1284916201117319,1.2970967507266822,81,33,25,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,620.566614,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,372.406377,589.2477734088898,39,0.4801920768307323,15.505955219268799,1.2091898428053205,31.03404426574707,2.6993865030674846,62.06213164329529,3.8461538461538463,124.23694467544556,4.104477611940299,186.32894659042358,3.5891089108910887,294.93986535072327,0.11933174224343676,31.03404426574707,-0.0032172773644063707,62.06213164329529,-0.6195845139141987,124.23694467544556,-0.8658899326334105,186.32894659042358,-0.3732790951949869,294.93986535072327
2026-08-25 09:14:54,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41600.0,9.89,430181,71334000000.0,17895529600.0,71334000000.0,ACTUAL,1,41900.0,0.7159904534606205,1.101785493636476,1.218353139762776,82,37,22,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,636.237135,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,388.076898,589.6869134902954,39,-0.5973715651135006,15.670521020889282,-0.12004801920768307,31.17647624015808,1.3398294762484775,62.379632234573364,2.7160493827160495,124.08173084259033,3.0978934324659235,186.61431193351746,3.870162297128589,294.938791513443,0.4764694953767882,31.17647624015808,0.23114196861213565,62.379632234573364,0.46968503474140866,124.08173084259033,0.10022690666259093,186.61431193351746,-0.6386893494950445,294.938791513443
2026-08-25 09:15:09,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41650.0,9.76,439866,72125000000.0,18320418900.0,72125000000.0,ACTUAL,1,41900.0,0.5966587112171837,1.0982777786237456,1.198780142153229,82,37,22,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,652.074332,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,403.914095,590.0848112106323,39,0.1201923076923077,15.837197065353394,-0.4778972520908005,31.507718086242676,0.7255139056831923,62.541762351989746,2.8395061728395063,124.88720655441284,3.2218091697645597,186.701886177063,3.9950062421972534,294.959698677063,0.47732696897374693,31.507718086242676,0.5966587112171837,62.541762351989746,0.35035329249797187,124.88720655441284,-0.019104835580845858,186.701886177063,-0.7580210917384813,294.959698677063
2026-08-25 09:15:25,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41350.0,9.1,452729,73023000000.0,18720344150.0,73023000000.0,ACTUAL,1,41900.0,1.3126491646778042,1.078482919552792,1.156771162037238,79,37,19,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,667.445286,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,419.285049,590.430716753006,39,-0.7202881152460985,15.370954036712646,-0.6009615384615385,31.20815110206604,-0.7202881152460985,62.38462734222412,2.3514851485148514,124.43778347969055,2.8606965174129355,187.05445766448975,3.245942571785269,295.3175537586212,0.5966587112171837,31.20815110206604,1.0731282065939718,62.38462734222412,0.8200383272393805,124.43778347969055,0.32742748980095693,187.05445766448975,-0.0420306382778608,295.3175537586212
2026-08-25 09:15:41,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41850.0,10.69,489405,75745000000.0,20481599250.0,75745000000.0,ACTUAL,1,42000.0,0.35714285714285715,1.0868847754340651,1.1933971235862997,85,37,25,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,683.184487,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,435.02425,591.1252012252808,39,1.2091898428053205,15.739201068878174,0.4801920768307323,31.11015510559082,0.0,62.617873191833496,2.6993865030674846,124.68000483512878,3.8461538461538463,186.85481786727905,4.49438202247191,295.56769323349,-0.23951585407432657,31.11015510559082,0.2378111148994204,62.617873191833496,0.234593837535014,124.68000483512878,-0.3817733990147783,186.85481786727905,-0.9975369458128078,295.56769323349
2026-08-25 09:15:56,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41750.0,10.16,498654,76435000000.0,20818804500.0,76435000000.0,ACTUAL,1,42000.0,0.5952380952380952,1.0715086774889955,1.1591725343518193,82,37,22,11,12,True,60,2026-08-25 09:04:13.293,40000.0,74.0,698.894674,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,450.734437,590.9890553951263,39,-0.23894862604540024,15.710186958312988,0.9673518742442563,31.449388027191162,0.3605769230769231,62.6575391292572,1.705237515225335,125.03717136383057,3.0864197530864197,186.73926997184753,3.8557213930348255,296.0982778072357,-0.717411069439709,31.449388027191162,-0.12075235822252528,62.6575391292572,0.11038961038961037,125.03717136383057,0.3489326765188834,186.73926997184753,-0.3899835796387521,296.0982778072357
2026-08-25 09:16:11,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41900.0,10.55,503933,76948000000.0,21114792700.0,76948000000.0,ACTUAL,1,42000.0,0.2380952380952381,1.0668700173310226,1.1456511755852918,82,37,25,11,9,True,60,2026-08-25 09:04:13.293,40000.0,74.0,714.301861,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,466.141624,591.395489692688,39,0.3592814371257485,15.407186508178711,0.11947431302270012,31.1173734664917,0.6002400960384154,62.22752857208252,1.3301088270858523,124.76929092407227,3.45679012345679,187.11473512649536,3.7128712871287126,296.47166180610657,-0.11904761904761904,31.1173734664917,-0.3585634731219456,62.22752857208252,0.2380952380952381,124.76929092407227,-0.008210180623973717,187.11473512649536,-0.2545155993431856,296.47166180610657
2026-08-25 09:16:27,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41500.0,9.5,514915,77725000000.0,21368972500.0,77725000000.0,ACTUAL,1,42000.0,1.1904761904761905,1.0643906714322884,1.1373581104811046,76,37,19,11,9,True,60,2026-08-25 09:04:13.293,40000.0,74.0,729.679214,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,481.518977,591.0994920730591,39,-0.9546539379474941,15.377352952957153,-0.5988023952095809,30.784539461135864,0.36275695284159615,62.233927488327026,-0.36014405762304924,124.61855483055115,2.722772277227723,186.67171096801758,3.233830845771144,295.44154620170593,0.5952380952380952,30.784539461135864,-0.12217297420161377,62.233927488327026,0.9509552323923581,124.61855483055115,0.6978653530377668,186.67171096801758,0.20525451559934316,295.44154620170593
2026-08-25 09:16:42,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6750.0,14.65,7855054,51119000000.0,53021614500.0,51119000000.0,ACTUAL,4,6800.0,0.7352941176470588,1.063561085219707,1.0614190541449717,75,33,22,11,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,590.565186,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,590.565186,590.5651867389679,39,1.199400299850075,15.374268531799316,1.0479041916167664,30.75162148475647,0.1483679525222552,61.86899495124817,1.0479041916167664,124.48686814308167,1.199400299850075,186.54899978637695,1.9637462235649545,295.43065905570984,-1.0294117647058822,30.75162148475647,-0.1470588235294118,61.86899495124817,0.2882002279302182,124.48686814308167,0.436340455464697,186.54899978637695,0.13469351704645816,295.43065905570984
2026-08-25 09:16:58,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6780.0,15.5,8011438,52091000000.0,54317549640.0,52091000000.0,ACTUAL,4,6800.0,0.29411764705882354,1.0616300161004342,1.0625157740682607,78,33,25,11,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,605.969029,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,605.969029,589.9782822132111,39,0.4444444444444444,15.403842449188232,1.6491754122938531,30.77811098098755,0.8928571428571428,61.56265044212341,0.8928571428571428,124.22018957138062,1.1940298507462688,186.59982180595398,2.8831562974203337,295.0848786830902,-1.6176470588235294,30.77811098098755,-0.8823529411764706,61.56265044212341,0.14552923695481165,124.22018957138062,0.29411764705882354,186.59982180595398,-0.7569334039922275,295.0848786830902
2026-08-25 09:17:14,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6750.0,15.16,8075554,52669000000.0,54509989500.0,52669000000.0,ACTUAL,4,6800.0,0.7352941176470588,1.0574830341725896,1.0529002053373098,75,33,22,11,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,621.041407,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,621.041407,589.3457200527191,39,-0.4424778761061947,15.072378635406494,0.0,30.476221084594727,1.0479041916167664,61.227842569351196,0.2971768202080238,123.45537114143372,1.0479041916167664,185.99713349342346,1.809954751131222,295.1388747692108,0.0,30.476221084594727,-1.0294117647058822,61.227842569351196,0.7352941176470588,123.45537114143372,0.2882002279302182,185.99713349342346,0.2848436671966083,295.1388747692108
2026-08-25 09:17:46,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6800.0,15.84,8329698,54298000000.0,56641946400.0,54298000000.0,ACTUAL,4,6800.0,0.0,1.0621882274692385,1.060425300704489,78,33,25,11,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,652.360464,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,652.360464,589.6139817237854,39,0.591715976331361,15.482657194137573,0.7407407407407408,31.319056510925293,0.7407407407407408,61.79527759552002,0.8902077151335311,123.66427254676819,1.7964071856287425,186.28214573860168,2.1021021021021022,294.69335556030273,-0.7352941176470588,31.319056510925293,-0.7352941176470588,61.79527759552002,-0.8823529411764706,123.66427254676819,-0.44709388971684055,186.28214573860168,0.0,294.69335556030273
2026-08-25 09:17:46,v1.6.3,MAIN,KOSDAQ,124500,아이티센글로벌,41800.0,10.29,555394,81219000000.0,23215469200.0,81219000000.0,ACTUAL,1,42000.0,0.4761904761904762,1.035072068512878,1.0650627270042534,76,37,25,5,9,True,60,2026-08-25 09:04:13.293,40000.0,74.0,806.84876,20260825_124500_E003,2026-08-25 09:08:21.453,39850.0,72.0,558.688523,589.6139817237854,39,0.2398081534772182,15.482657194137573,0.11976047904191617,31.319056510925293,0.4807692307692308,61.79527759552002,-0.11947431302270012,123.66427254676819,-0.11947431302270012,186.28214573860168,3.2098765432098766,294.69335556030273,-0.11904761904761901,31.319056510925293,-0.4761904761904762,61.79527759552002,0.11904761904761907,123.66427254676819,0.3568587339470395,186.28214573860168,0.2298850574712644,294.69335556030273
2026-08-25 09:18:02,v1.6.3,MAIN,KOSDAQ,041190,우리기술투자,6760.0,15.16,8453057,55177000000.0,57142665320.0,55177000000.0,ACTUAL,4,6810.0,0.7342143906020557,1.0592424795070166,1.055123562087106,75,33,22,11,9,True,60,2026-08-25 09:06:47.781,6430.0,63.0,668.274981,20260825_041190_E001,2026-08-25 09:06:47.781,6430.0,63.0,668.274981,590.0396637916565,39,-0.5882352941176471,15.914517164230347,0.0,31.39717435836792,-0.2949852507374631,62.305952310562134,0.5952380952380952,123.86860275268555,0.5952380952380952,186.52614188194275,1.8072289156626504,295.5761513710022,0.14597909648440865,31.39717435836792,0.4400967435432322,62.305952310562134,-0.4422561976332384,123.86860275268555,0.5856259804980438,186.52614188194275,-0.013169764853848576,295.5761513710022
