datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-10 08:00:05.313,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,44.286,0,,,,,,0,0,
2026-09-10 08:00:19.019,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,4.567,0,,,,,,0,0,
2026-09-10 08:00:35.340,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,16.469,0,,,,,,0,0,
2026-09-10 08:00:50.229,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,4.735,0,,,,,,0,0,
2026-09-10 08:01:06.132,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,9.118,0,,,,,,0,0,
2026-09-10 08:01:21.947,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.272,0,,,,,,0,0,
2026-09-10 08:01:38.287,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,5.094,0,,,,,,0,0,
2026-09-10 08:01:53.459,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.779,0,,,,,,0,0,
2026-09-10 08:02:09.085,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.856,0,,,,,,0,0,
2026-09-10 08:02:24.587,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.478,0,,,,,,0,0,
2026-09-10 08:02:40.824,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.405,0,,,,,,0,0,
2026-09-10 08:02:55.597,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.869,0,,,,,,0,0,
2026-09-10 08:03:14.618,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,4.277,0,,,,,,0,0,
2026-09-10 08:03:26.915,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.901,0,,,,,,0,0,
2026-09-10 08:03:42.053,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,5.617,0,,,,,,0,0,
2026-09-10 08:03:57.892,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.693,0,,,,,,0,0,
2026-09-10 08:04:13.308,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,7.298,0,,,,,,0,0,
2026-09-10 08:04:28.722,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.833,0,,,,,,0,0,
2026-09-10 08:04:44.257,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.068,0,,,,,,0,0,
2026-09-10 08:05:00.517,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,5.206,0,,,,,,0,0,
2026-09-10 08:05:15.904,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.514,0,,,,,,0,0,
2026-09-10 08:05:31.163,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.863,0,,,,,,0,0,
2026-09-10 08:05:46.897,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.66,0,,,,,,0,0,
2026-09-10 08:06:02.380,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.492,0,,,,,,0,0,
2026-09-10 08:06:18.041,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.447,0,,,,,,0,0,
2026-09-10 08:06:34.100,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.781,0,,,,,,0,0,
2026-09-10 08:06:48.507,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.431,0,,,,,,0,0,
2026-09-10 08:07:05.464,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,5.429,0,,,,,,0,0,
2026-09-10 08:07:21.513,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.035,0,,,,,,0,0,
2026-09-10 08:07:36.186,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.812,0,,,,,,0,0,
2026-09-10 08:07:51.457,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,2.794,0,,,,,,0,0,
2026-09-10 08:08:06.387,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,4.55,0,,,,,,0,0,
2026-09-10 08:08:22.776,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,4.207,0,,,,,,0,0,
2026-09-10 08:08:36.996,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.12,0,,,,,,0,0,
2026-09-10 08:08:53.187,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.454,0,,,,,,0,0,
2026-09-10 08:09:08.341,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,3.19,0,,,,,,0,0,
2026-09-10 08:09:23.176,v1.7.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1712.csv,,,,,0,,1,5.732,0,,,,,,0,0,
