datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,current_price,high_gap,scan_session,decision_session,decision_time,session_valid_at_decision,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,price_30s_positive,price_60s_positive,first75_price_30s_positive,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,shadow_group,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound
2026-09-10 09:01:08.906,v1.7.1.2,437730,삼현,SHADOW_SCORE_70_74,ENTER,SCORE_70_74_BEFORE_FIRST75,74,29,25,5,15,38000.0,0.39318479685452157,MAIN,MAIN,2026-09-10 09:01:08.897,True,63.27398753166199,5,1.6042780748663104,15.840074062347412,2.1505376344086025,31.60574984550476,11.76470588235294,63.27398753166199,,,,,,,0.39318479685452157,31.60574984550476,0.2574995865424456,47.39116287231445,,,,,,,2.1505376344086025,11.76470588235294,,2026-09-10 09:00:47.596,37400.0,63.0,21.300229,20260910_437730_E001,2026-09-10 09:00:47.596,37400.0,63.0,21.300229,2026-09-10 09:01:03.436,,,,,,,2026-09-10 09:01:08.897,38000.0,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,,,,,,
2026-09-10 09:02:39.969,v1.7.1.2,382900,범한퓨얼셀,BASE,ENTER,75_SCORE,82,37,25,5,15,25950.0,0.19230769230769232,MAIN,MAIN,2026-09-10 09:02:39.959,True,154.68661451339722,11,11.134903640256958,15.299611806869507,11.134903640256958,30.37271523475647,11.134903640256958,60.72339177131653,11.134903640256958,123.01837682723999,,,,,,,,,,,,,,,11.134903640256958,11.134903640256958,True,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:02:39.959,25950.0,0.0,0.0,,,,,,,,,,,,False,,,,,,,1,1,False,,,,,,,,
2026-09-10 09:02:39.971,v1.7.1.2,382900,범한퓨얼셀,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,82,37,25,5,15,25950.0,0.19230769230769232,MAIN,MAIN,2026-09-10 09:02:39.959,True,154.68661451339722,11,11.134903640256958,15.299611806869507,11.134903640256958,30.37271523475647,11.134903640256958,60.72339177131653,11.134903640256958,123.01837682723999,,,,,,,,,,,,,,,11.134903640256958,11.134903640256958,True,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:02:39.959,25950.0,0.0,0.0,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,,False,,,,,,,,,,,,,,,,,
2026-09-10 09:02:39.971,v1.7.1.2,382900,범한퓨얼셀,CONFIRM,PENDING,FIRST_75_SIGNAL,82,37,25,5,15,25950.0,0.19230769230769232,MAIN,MAIN,2026-09-10 09:02:39.959,True,154.68661451339722,11,11.134903640256958,15.299611806869507,11.134903640256958,30.37271523475647,11.134903640256958,60.72339177131653,11.134903640256958,123.01837682723999,,,,,,,,,,,,,,,11.134903640256958,11.134903640256958,True,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:02:39.959,25950.0,0.0,0.0,,,,,,2026-09-10 09:02:39.959,25950.0,,,PENDING,FIRST_75_SIGNAL,False,,,,,,,,,,,,,,,,,
2026-09-10 09:02:55.806,v1.7.1.2,382900,범한퓨얼셀,CONFIRM,SKIP,RISE_BELOW_CONFIRM,82,37,25,5,15,25950.0,0.19230769230769232,MAIN,MAIN,2026-09-10 09:02:55.803,True,169.98817086219788,12,0.0,15.30155634880066,11.134903640256958,30.601168155670166,11.134903640256958,60.67479133605957,11.134903640256958,122.5542573928833,,,,,0.0,15.30155634880066,,,,,,,,,11.134903640256958,11.134903640256958,True,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,5.110216,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:02:55.803,25950.0,15.8436,0.0,,,,,,2026-09-10 09:02:39.959,25950.0,15.8436,0.0,EVALUABLE,SCORED,False,,,,,,,,,,,,,,,,,
2026-09-10 09:02:55.810,v1.7.1.2,382900,범한퓨얼셀,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,82,37,25,5,15,25950.0,0.19230769230769232,MAIN,MAIN,2026-09-10 09:02:55.803,True,169.98817086219788,12,0.0,15.30155634880066,11.134903640256958,30.601168155670166,11.134903640256958,60.67479133605957,11.134903640256958,122.5542573928833,,,,,0.0,15.30155634880066,,,,,,,,,11.134903640256958,11.134903640256958,True,2026-09-10 09:02:34.849,25950.0,82.0,20.953816,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,20.953816,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:02:55.803,25950.0,15.8436,0.0,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,,False,,,,,,,,,,,,,,,,,
2026-09-10 09:03:12.445,v1.7.1.2,382900,범한퓨얼셀,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,82,37,25,5,15,26400.0,0.1890359168241966,MAIN,MAIN,2026-09-10 09:03:12.439,True,185.66013145446777,13,1.7341040462427744,15.671960592269897,1.7341040462427744,30.973516941070557,13.062098501070663,61.346232175827026,13.062098501070663,122.38614392280579,13.062098501070663,185.66013145446777,,,-0.0032717754834957202,30.973516941070557,,,,,,,,,1.7341040462427744,13.062098501070663,True,2026-09-10 09:02:34.849,25950.0,82.0,37.589961,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,37.589961,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:03:12.439,26400.0,32.479745,1.7341040462427681,DATA_UNAVAILABLE,,,,NO_60S_HIGH_GAP,,,,,,,False,,,,,,,,,,,,,,,,,
2026-09-10 09:03:27.504,v1.7.1.2,382900,범한퓨얼셀,PRE_HISTORY,SKIP,HIGH_GAP_60S_NOT_DECREASING,79,37,22,5,15,26350.0,0.5660377358490566,MAIN,MAIN,2026-09-10 09:03:27.492,True,201.30282378196716,14,-0.1893939393939394,15.64269232749939,1.5414258188824663,31.314652919769287,12.84796573875803,61.91582107543945,12.84796573875803,122.54423832893372,12.84796573875803,185.41999912261963,,,0.3737300435413643,31.314652919769287,0.3737300435413643,46.616209268569946,,,,,,,1.5414258188824663,12.84796573875803,True,2026-09-10 09:02:34.849,25950.0,82.0,52.642798,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,52.642798,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:03:27.492,26350.0,47.532582,1.541425818882458,FAIL,,,,HIGH_GAP_60S_NOT_DECREASING,,,,,,,False,,,,,,,,,,,,,,,,,
2026-09-10 09:03:42.956,v1.7.1.2,382900,범한퓨얼셀,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,79,37,22,5,15,26250.0,0.9433962264150944,MAIN,MAIN,2026-09-10 09:03:42.930,True,216.4380440711975,15,-0.3795066413662239,15.135220289230347,-0.5681818181818182,30.777912616729736,1.1560693641618496,61.75142955780029,12.419700214132762,122.47482132911682,12.419700214132762,184.76980638504028,,,0.7543603095908977,30.777912616729736,0.7510885341074021,61.75142955780029,,,,,,,-0.5681818181818182,1.1560693641618496,True,2026-09-10 09:02:34.849,25950.0,82.0,68.080847,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,68.080847,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:03:42.930,26250.0,62.970631,1.1560693641618602,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,False,,,,,,,,,,,,,,,,,
2026-09-10 09:04:27.413,v1.7.1.2,382900,범한퓨얼셀,PRE_HISTORY,SKIP,PRICE_30S_NOT_POSITIVE,76,37,19,5,15,26000.0,1.8867924528301887,MAIN,MAIN,2026-09-10 09:04:27.405,True,232.3588991165161,16,-0.9523809523809524,15.920855045318604,-1.3282732447817838,31.05607533454895,0.1926782273603083,62.37072825431824,11.349036402569594,123.04551959037781,11.349036402569594,184.92498564720154,,,1.3207547169811322,31.05607533454895,1.6944847605224964,62.37072825431824,,,,,,,-1.3282732447817838,0.1926782273603083,True,2026-09-10 09:02:34.849,25950.0,82.0,112.555999,20260910_382900_E001,2026-09-10 09:02:34.849,25950.0,82.0,112.555999,2026-09-10 09:02:34.849,2026-09-10 09:02:39.959,25950.0,82.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,2026-09-10 09:04:27.405,26000.0,107.445783,0.19267822736031004,FAIL,,,,PRICE_30S_NOT_POSITIVE,,,,,,,False,,,,,,,,,,,,,,,,,
