version,trade_id,entry_mode,stock_code,stock_name,strategy,entry_time,entry_price,exit_time,exit_price,exit_result,return_5m,return_10m,return_30m,max_rebound_rate,max_fall_rate,tracking_status
v1.7.1.2,20260910_437730_SHADOW_SCORE_70_74_E001_090108906639,SHADOW_SCORE_70_74,437730,삼현,T250_S150,2026-09-10 09:01:08.906,38037.99999999999,2026-09-10 09:02:21.865,37450.0,STOP_LOSS,1.7356475300400533,-2.1361815754339117,-0.9345794392523363,3.204272363150868,-2.9372496662216285,COMPLETE
v1.7.1.2,20260910_382900_BASE_E001_090239970295,BASE,382900,범한퓨얼셀,T250_S150,2026-09-10 09:02:39.970,25975.949999999997,2026-09-10 09:06:05.266,26650.0,TAKE_PROFIT,1.3133208255159476,-0.18761726078799248,-6.191369606003752,5.065666041275797,-6.566604127579738,COMPLETE
v1.7.1.2,20260910_024060_SHADOW_SCORE_70_74_E001_090552377171,SHADOW_SCORE_70_74,024060,흥구석유,T250_S150,2026-09-10 09:05:52.377,13543.529999999999,2026-09-10 09:06:27.664,13340.0,STOP_LOSS,3.973013493253373,4.497751124437781,10.044977511244378,13.193403298350825,-0.7496251874062968,COMPLETE
v1.7.1.2,20260910_382900_LIVE_FILTER_SHADOW_E001_090508238552,LIVE_FILTER_SHADOW,382900,범한퓨얼셀,T250_S150,2026-09-10 09:05:08.238,26326.299999999996,2026-09-10 09:07:08.264,27000.0,TAKE_PROFIT,-0.3703703703703704,-1.1111111111111112,-6.851851851851852,3.7037037037037033,-7.777777777777778,COMPLETE
v1.7.1.2,20260910_382900_PRE_HISTORY_E001_090508235029,PRE_HISTORY,382900,범한퓨얼셀,T250_S150,2026-09-10 09:05:08.235,26326.299999999996,2026-09-10 09:07:08.301,27000.0,TAKE_PROFIT,-0.3703703703703704,-1.1111111111111112,-6.851851851851852,3.7037037037037033,-7.777777777777778,COMPLETE
v1.7.1.2,20260910_108490_LIVE_FILTER_SHADOW_E001_090552383441,LIVE_FILTER_SHADOW,108490,로보티즈,T250_S150,2026-09-10 09:05:52.383,331831.49999999994,2026-09-10 09:08:27.171,326500.0,STOP_LOSS,-0.1531393568147014,-0.3062787136294028,1.2251148545176112,1.9908116385911179,-1.8376722817764166,COMPLETE
v1.7.1.2,20260910_108490_PRE_HISTORY_E001_090552381357,PRE_HISTORY,108490,로보티즈,T250_S150,2026-09-10 09:05:52.381,331831.49999999994,2026-09-10 09:08:27.205,326500.0,STOP_LOSS,-0.1531393568147014,-0.3062787136294028,1.2251148545176112,1.9908116385911179,-1.8376722817764166,COMPLETE
v1.7.1.2,20260910_466100_LIVE_FILTER_SHADOW_E003_090508247135,LIVE_FILTER_SHADOW,466100,클로봇,T250_S150,2026-09-10 09:05:08.247,24724.699999999997,2026-09-10 09:08:34.268,24350.0,STOP_LOSS,-1.4373716632443532,-1.0266940451745379,0.20533880903490762,0.6160164271047228,-2.0533880903490758,COMPLETE
v1.7.1.2,20260910_466100_BASE_E003_090508243201,BASE,466100,클로봇,T250_S150,2026-09-10 09:05:08.243,24724.699999999997,2026-09-10 09:08:34.270,24350.0,STOP_LOSS,-1.4373716632443532,-1.0266940451745379,0.20533880903490762,0.6160164271047228,-2.0533880903490758,COMPLETE
v1.7.1.2,20260910_437730_SHADOW_SCORE_70_74_E002_090743273475,SHADOW_SCORE_70_74,437730,삼현,T250_S150,2026-09-10 09:07:43.273,38388.35,2026-09-10 09:09:24.061,37800.0,STOP_LOSS,-3.0423280423280423,-1.984126984126984,-0.13227513227513227,1.0582010582010581,-3.835978835978836,COMPLETE
v1.7.1.2,20260910_058610_PRE_HISTORY_E001_090642927541,PRE_HISTORY,058610,에스피지,T250_S150,2026-09-10 09:06:42.927,98798.69999999998,2026-09-10 09:09:49.061,97300.0,STOP_LOSS,-1.1305241521068858,-0.3083247687564234,2.9804727646454263,3.802672147995889,-2.055498458376156,COMPLETE
