version,stock_code,stock_name,strategy,take_profit_pct,stop_loss_pct,paper_trade_id,entry_mode,pre_entry_type,watch_episode_id,signal_time,signal_price,live_order_time,live_fill_time,live_fill_price,live_entry_delay_sec,live_vs_signal_pct,buy_signal_time,buy_precheck_start_time,buy_precheck_end_time,buy_precheck_sec,buy_order_time,buy_fill_time,signal_to_order_sec,buy_order_to_fill_sec,signal_to_fill_sec,reference_price,avg_fill_price,signal_to_fill_slippage_pct,reference_to_fill_slippage_pct,requested_qty,filled_qty,filled_amount,entry_time,exit_trigger_reason,exit_trigger_time,exit_trigger_price,strategy_entry_price,target_price,stop_price,sell_order_time,broker_precheck_start_time,broker_precheck_end_time,broker_precheck_sec,sell_fill_time,trigger_to_order_sec,order_to_fill_sec,sell_fill_avg_price,trigger_to_fill_sec,trigger_to_fill_slippage_pct,live_exit_order_time,live_exit_fill_time,exit_time,qty,actual_invested_amount,entry_price,live_exit_fill_price,exit_price,live_gross_return_pct,return_rate_gross,live_realized_pnl,pnl_gross_won,estimated_cost_won,estimated_net_return_pct,estimated_net_pnl_won,max_return_pct,min_return_pct,profit_protect_armed,profit_protect_armed_time,profit_protect_trigger_return_pct,noon_recovery_eligible,noon_recovery_waiting,noon_return_pct,noon_mfe_pct,noon_recovery_trigger_return_pct,result,paper_reference_result,paper_reference_return_pct,broker_avg_price,broker_held_qty,broker_sellable_qty,auto_managed_qty,external_qty,entry_order_no,exit_order_no,external_auto_exit_qty,external_exit_price,external_order_no,external_fill_time,entry_seq,score,approach_enter_time,approach_side,first_cache_request_time,first_cache_verified_time,last_cache_request_time,last_cache_verified_time,cache_age_at_trigger_sec,cache_generation,position_version,cache_used,cache_miss_reason,fallback_precheck_used,precheck_call_duration_ms,precheck_queue_wait_ms,trigger_to_worker_submit_ms,trigger_to_order_api_start_ms,order_api_duration_ms
v1.7.1.2,032940,원익,T250_S150,2.5,-1.5,20260910_032940_PRE_HISTORY_E001_092111237136,PRE_HISTORY,FIRST_75_PASS,20260910_032940_E001,2026-09-10 09:21:11.223,11320.0,2026-09-10 09:21:13.789,2026-09-10 09:23:27.849,11360.0,136.625674,0.35335689045936647,2026-09-10 09:21:11.223,2026-09-10 09:21:11.238,2026-09-10 09:21:13.779,2.54157,2026-09-10 09:21:13.789,2026-09-10 09:23:27.849,2.566018,134.059656,136.625674,11420.0,11360.0,0.35335689045936647,-0.5253940455341555,43,43,488480.0,2026-09-10 09:23:27.849,STOP_LOSS,2026-09-10 09:24:21.358,11180.0,11360.0,11644.0,11189.6,2026-09-10 09:24:26.951,2026-09-10 09:24:21.377,2026-09-10 09:24:21.377,0.0,2026-09-10 09:24:27.300,5.592533,0.34935,11121.67,5.941883,-0.521695719099724,2026-09-10 09:24:26.951,2026-09-10 09:24:27.300,2026-09-10 09:24:27.300,43,488480.0,11360.0,11121.67,11121.67,-2.0979,-2.0979,-10248.0,-10248.0,1172.0,-2.3379,-11420.0,1.232394366197176,-1.5845070422535246,True,2026-09-10 09:24:14.649,,False,False,,,,STOP_LOSS,STOP_LOSS,-1.5119,11360.0,43,43,43,0,0204614,0215026,,,,,2,82,2026-09-10 09:23:35.504,SL,2026-09-10 09:23:35.504,2026-09-10 09:23:41.779,2026-09-10 09:24:21.358,2026-09-10 09:23:41.779,39.598,4,1,True,,False,0.0,,0.0,,5573.907
v1.7.1.2,096770,SK이노베이션,T250_S150,2.5,-1.5,20260910_096770_PRE_HISTORY_E004_091950290074,PRE_HISTORY,FIRST_75_PASS,20260910_096770_E004,2026-09-10 09:19:50.276,161900.0,2026-09-10 09:19:52.989,2026-09-10 09:19:53.958,162300.0,3.681348,0.24706609017912662,2026-09-10 09:19:50.276,2026-09-10 09:19:50.291,2026-09-10 09:19:52.970,2.679207,2026-09-10 09:19:52.989,2026-09-10 09:19:53.958,2.712562,0.968786,3.681348,162000.0,162300.0,0.24706609017912662,0.18518518518517713,3,3,486900.0,2026-09-10 09:19:53.958,STOP_LOSS,2026-09-10 09:36:12.159,159800.0,162300.0,166357.5,159865.5,2026-09-10 09:36:15.158,2026-09-10 09:36:12.160,2026-09-10 09:36:12.160,0.0,2026-09-10 09:36:15.321,2.998248,0.163293,159500.0,3.161541,-0.1877346683354153,2026-09-10 09:36:15.158,2026-09-10 09:36:15.321,2026-09-10 09:36:15.321,3,486900.0,162300.0,159500.0,159500.0,-1.7252,-1.7252,-8400.0,-8400.0,1169.0,-1.9652,-9569.0,1.4787430683918634,-1.5403573629081957,True,2026-09-10 09:22:39.918,,False,False,,,,STOP_LOSS,OPEN,,162300.0,3,3,3,0,0199861,0249093,,,,,1,79,2026-09-10 09:33:19.656,SL,2026-09-10 09:33:19.656,2026-09-10 09:23:41.779,2026-09-10 09:36:12.159,2026-09-10 09:36:10.899,1.261,5,1,True,,False,0.0,,0.0,,2996.169
