version,trade_id,stock_code,stock_name,entry_time,entry_price,baseline_strategy,baseline_result,baseline_exit_time,baseline_gross_pct,baseline_net_pct,mfe_pct,mae_pct,policy_group,policy,rule_version,armed,armed_time,triggered,trigger_time,trigger_price,decision_return_pct,decision_mfe_pct,decision_mae_pct,gross_pct,net_pct,protected_from_sl,missed_tp,price_5s,price_10s,price_15s,status,reached_1pct,reached_1pct_time,new_high_30m,new_high_60m,last_new_high_time,drawdown_from_high_pct,volume_reactivation_proxy,market_data_status,post_trigger_mfe_pct,post_trigger_mae_pct
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,NOON_RECOVERY,HOLD_T250_S150_TO_1520,v171_noon_1,,,False,,,,,,-1.5119,-1.7519,,,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A0.75_F0.40,v171_pp_1,True,2026-09-10 09:21:12.260,True,2026-09-10 09:21:12.260,11360.0,,,,0.2531,0.0131,True,False,11430.0,11430.0,11430.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,1.2324,-3.257
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A0.75_F0.50,v171_pp_1,True,2026-09-10 09:21:12.260,True,2026-09-10 09:21:12.260,11360.0,,,,0.2531,0.0131,True,False,11430.0,11430.0,11430.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,1.2324,-3.257
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A0.75_F0.60,v171_pp_1,True,2026-09-10 09:21:12.260,True,2026-09-10 09:21:12.260,11360.0,,,,0.2531,0.0131,True,False,11430.0,11430.0,11430.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,1.2324,-3.257
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A0.75_F0.70,v171_pp_1,True,2026-09-10 09:21:12.260,True,2026-09-10 09:21:12.260,11410.0,,,,0.6944,0.4544,True,False,11430.0,11430.0,11430.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.7888,-3.681
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.00_F0.40,v171_pp_1,True,2026-09-10 09:24:14.064,True,2026-09-10 09:24:16.250,11370.0,,,,0.3414,0.1014,True,False,11250.0,11100.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.5277,-3.3421
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.00_F0.50,v171_pp_1,True,2026-09-10 09:24:14.064,True,2026-09-10 09:24:16.250,11380.0,,,,0.4296,0.1896,True,False,11250.0,11100.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.4394,-3.4271
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.00_F0.60,v171_pp_1,True,2026-09-10 09:24:14.064,True,2026-09-10 09:24:16.249,11390.0,,,,0.5179,0.2779,True,False,11250.0,11100.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.3512,-3.5119
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.00_F0.70,v171_pp_1,True,2026-09-10 09:24:14.064,True,2026-09-10 09:24:14.155,11410.0,,,,0.6944,0.4544,True,False,11370.0,11080.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.7888,-3.681
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.25_F0.40,v171_pp_1,True,2026-09-10 09:24:14.649,True,2026-09-10 09:24:16.250,11370.0,,,,0.3414,0.1014,True,False,11250.0,11100.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.5277,-3.3421
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.25_F0.50,v171_pp_1,True,2026-09-10 09:24:14.649,True,2026-09-10 09:24:16.250,11380.0,,,,0.4296,0.1896,True,False,11250.0,11100.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.4394,-3.4271
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.25_F0.60,v171_pp_1,True,2026-09-10 09:24:14.649,True,2026-09-10 09:24:16.249,11390.0,,,,0.5179,0.2779,True,False,11250.0,11100.0,11180.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.3512,-3.5119
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.25_F0.70,v171_pp_1,True,2026-09-10 09:24:14.649,True,2026-09-10 09:24:15.049,11410.0,,,,0.6944,0.4544,True,False,11350.0,11130.0,11190.0,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,0.7888,-3.681
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.50_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.50_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.50_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,PROFIT_PROTECT,A1.50_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,NOON_RECOVERY,NOON_RECOVERY_1200_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,NOON_RECOVERY,TIME_RECOVERY_1230_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,NOON_RECOVERY,TIME_RECOVERY_1300_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,NOON_RECOVERY,TIME_RECOVERY_1330_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
v1.7.1.2,20260910_032940_BASE_E001_092111234080,032940,원익,2026-09-10 09:21:11.234,11331.319999999998,T250_S150,STOP_LOSS,2026-09-10 09:24:24.507,-1.5119,-1.7519,1.4886,-3.0122,NOON_RECOVERY,TIME_RECOVERY_1400_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,True,2026-09-10 09:24:14.064,,,2026-09-10 09:24:15.048,,,PRICE_PATH_ONLY,,
