version,trade_id,stock_code,stock_name,entry_time,entry_price,baseline_strategy,baseline_result,baseline_exit_time,baseline_gross_pct,baseline_net_pct,mfe_pct,mae_pct,policy_group,policy,rule_version,armed,armed_time,triggered,trigger_time,trigger_price,decision_return_pct,decision_mfe_pct,decision_mae_pct,gross_pct,net_pct,protected_from_sl,missed_tp,price_5s,price_10s,price_15s,status,reached_1pct,reached_1pct_time,new_high_30m,new_high_60m,last_new_high_time,drawdown_from_high_pct,volume_reactivation_proxy,market_data_status,post_trigger_mfe_pct,post_trigger_mae_pct
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,NOON_RECOVERY,HOLD_T250_S150_TO_1520,v171_noon_1,,,False,,,,,,2.6038,2.3638,,,,,,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,,
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A0.75_F0.40,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A0.75_F0.50,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A0.75_F0.60,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A0.75_F0.70,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A1.00_F0.40,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A1.00_F0.50,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A1.00_F0.60,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A1.00_F0.70,v171_pp_1,True,2026-09-22 09:03:56.582,True,2026-09-22 09:03:56.684,37100.0,,,,0.3056,0.0656,False,True,38250.0,38250.0,38100.0,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,3.7736,-0.1348
v2.2.0,20260922_0161M0_BASE_E001_090345632652,0161M0,네오사피엔스,2026-09-22 09:03:45.632,36986.95,T250_S150,TAKE_PROFIT,2026-09-22 09:04:00.312,2.6038,2.3638,4.0908,-0.6406,PROFIT_PROTECT,A1.25_F0.40,v171_pp_1,True,2026-09-22 09:03:57.176,False,,,,,,,,False,False,,,,COMPLETE,True,2026-09-22 09:03:56.582,,,2026-09-22 09:04:02.277,,,PRICE_PATH_ONLY,,
