date,version,stock_code,stock_name,minute,open,high,low,close,volume,tick_count,current_state,running_high,pullback_pct,raw_pullback_low,base_duration,base_high,base_low,base_range_pct,support_retest_count,minute_aggregation_delay_ms,candidate_source,candidate_start_time,base_signal_time,first75_signal_time,parent_trade_ids,support_episode_id,peak_time,peak_price,pullback_start_time,pullback_depth_pct,support_low_time,support_low_price,support_anchor_low,support_candidate_time,support_confirm_time,support_elapsed_min,rebound_from_low_pct,higher_low,prior_5m_high,reclaim_threshold_price,reclaim_signal_time,reclaim_volume_ratio,signal_time,signal_detected_time,signal_price,fill_time,fill_price,signal_to_fill_sec,signal_to_fill_slippage_pct,rule_version,data_status
2026-09-22,v2.2.0,007810,코리아써키트,2026-09-22 12:42:00.000,65800.0,65800.0,65700.0,65800.0,1078.0,75,PULLBACK_BASE,67900.0,-3.2400589101620025,63100.0,186,67900.0,65100.0,4.3010752688172005,0,314.207,BASE,2026-09-22 09:02:12.885,2026-09-22 09:02:12.885,,20260922_007810_BASE_E001_090212912607|20260922_007810_BASE_E002_090627343250,2026-09-22:007810:2,2026-09-22 09:39:00.000,67900.0,2026-09-22 09:12:00.000,-7.069219440353458,2026-09-22 09:21:00.000,63100.0,63100.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,191,4.278922345483349,False,65900.0,65965.9,2026-09-22 12:38:00.000,0.29742033383915023,2026-09-22 12:43:00.000,2026-09-22 12:43:00.314,65800.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,047040,대우건설,2026-09-22 12:42:00.000,18910.0,18910.0,18900.0,18910.0,1804.0,44,PULLBACK_BASE,19420.0,-2.6776519052523207,18540.0,175,19170.0,18540.0,3.398058252427183,11,514.3,BASE,2026-09-22 09:05:36.748,2026-09-22 09:05:36.748,,20260922_047040_BASE_E001_090536802644,2026-09-22:047040:1,2026-09-22 09:06:00.000,19420.0,2026-09-22 09:10:00.000,-4.531410916580847,2026-09-22 10:36:00.000,18540.0,18570.0,2026-09-22 09:44:00.000,2026-09-22 09:48:00.000,182,1.9956850053937325,True,19030.0,19049.03,2026-09-22 12:41:00.000,0.2267613600653636,2026-09-22 12:43:00.000,2026-09-22 12:43:00.514,18910.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,006340,대원전선,2026-09-22 12:42:00.000,13960.0,13970.0,13950.0,13970.0,2767.0,28,PULLBACK_BASE,14650.0,-4.778156996587035,13920.0,63,14040.0,13920.0,0.8620689655172376,58,524.3050000000001,BASE,2026-09-22 09:15:47.727,2026-09-22 09:15:47.727,,20260922_006340_BASE_E001_091547805317,2026-09-22:006340:1,2026-09-22 09:18:00.000,14650.0,2026-09-22 09:21:00.000,-4.9829351535836235,2026-09-22 12:36:00.000,13920.0,13950.0,2026-09-22 11:20:00.000,2026-09-22 11:40:00.000,86,0.35919540229885083,True,13970.0,13983.97,2026-09-22 12:03:00.000,1.2176017601760176,2026-09-22 12:43:00.000,2026-09-22 12:43:00.524,13970.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,222800,심텍,2026-09-22 12:42:00.000,150200.0,150200.0,149950.0,150000.0,821.0,78,PULLBACK_BASE,156600.0,-4.2464878671775175,149100.0,65,151600.0,149200.0,1.608579088471851,0,814.696,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-4.789272030651337,2026-09-22 11:30:00.000,149100.0,149100.0,2026-09-22 11:34:00.000,2026-09-22 11:38:00.000,72,0.6036217303822866,True,150400.0,150550.4,2026-09-22 12:21:00.000,0.6032329169728141,2026-09-22 12:43:00.000,2026-09-22 12:43:00.814,150000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,067310,하나마이크론,2026-09-22 12:42:00.000,46500.0,46600.0,46500.0,46500.0,688.0,29,PULLBACK_BASE,47200.0,-1.4830508474576232,46300.0,3,46600.0,46450.0,0.32292787944026013,1,914.865,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-1.906779661016944,2026-09-22 12:34:00.000,46300.0,46300.0,2026-09-22 12:38:00.000,2026-09-22 12:40:00.000,8,0.4319654427645814,True,46600.0,46646.59999999999,,0.3075547608404113,2026-09-22 12:43:00.000,2026-09-22 12:43:00.914,46500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,356860,티엘비,2026-09-22 12:42:00.000,44300.0,44300.0,44250.0,44250.0,819.0,43,PULLBACK_BASE,46500.0,-4.8387096774193505,42800.0,191,46500.0,43400.0,7.14285714285714,1,1012.233,BOTH,2026-09-22 09:02:44.089,2026-09-22 09:02:44.089,2026-09-22 09:02:44.089,20260922_356860_BASE_E001_090244103978|20260922_356860_PRE_HISTORY_E001_090244408936|20260922_356860_BASE_E007_094424804533|20260922_356860_BASE_E008_094505472139,2026-09-22:356860:2,2026-09-22 09:41:00.000,46500.0,2026-09-22 09:12:00.000,-7.95698924731183,2026-09-22 09:23:00.000,42800.0,42850.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,191,3.3878504672897103,False,44350.0,44394.35,2026-09-22 12:20:00.000,0.4002932551319648,2026-09-22 12:43:00.000,2026-09-22 12:43:01.012,44250.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,003490,대한항공,2026-09-22 12:42:00.000,30725.0,30750.0,30700.0,30750.0,9292.0,75,PEAK,30750.0,-0.1626016260162566,,0,,,,0,1212.9479999999999,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:0,2026-09-22 12:12:00.000,30750.0,,,,,,,,0,,,,,,,2026-09-22 12:43:00.000,2026-09-22 12:43:01.212,30750.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,486990,노타,2026-09-22 12:42:00.000,22550.0,22550.0,22550.0,22550.0,494.0,9,PULLBACK_BASE,22550.0,0.0,20900.0,68,22550.0,21800.0,3.4403669724770714,0,1913.683,BOTH,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,2026-09-22 09:25:20.724,20260922_486990_BASE_E007_092520809984|20260922_486990_PRE_HISTORY_E007_092521826449,2026-09-22:486990:4,2026-09-22 09:50:00.000,22550.0,2026-09-22 11:28:00.000,-7.317073170731703,2026-09-22 11:29:00.000,20900.0,20900.0,2026-09-22 11:33:00.000,2026-09-22 11:35:00.000,73,7.8947368421052655,False,22550.0,22572.55,2026-09-22 12:00:00.000,4.258620689655173,2026-09-22 12:43:00.000,2026-09-22 12:43:01.913,22550.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,232140,와이씨,2026-09-22 12:42:00.000,14720.0,14730.0,14710.0,14720.0,3042.0,30,PULLBACK_BASE,15550.0,-5.401929260450156,14700.0,22,14790.0,14700.0,0.612244897959191,5,2215.224,BASE,2026-09-22 10:06:36.192,2026-09-22 10:06:36.192,,20260922_232140_BASE_E002_100636232182,2026-09-22:232140:2,2026-09-22 10:33:00.000,15550.0,2026-09-22 10:16:00.000,-5.466237942122188,2026-09-22 12:40:00.000,14700.0,14710.0,2026-09-22 12:17:00.000,2026-09-22 12:21:00.000,29,0.13605442176871652,True,14740.0,14754.739999999998,2026-09-22 12:02:00.000,0.8112,2026-09-22 12:43:00.000,2026-09-22 12:43:02.215,14720.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,000500,가온전선,2026-09-22 12:42:00.000,332000.0,332000.0,331500.0,332000.0,174.0,23,PULLBACK_BASE,349000.0,-5.014326647564471,325500.0,192,342000.0,326000.0,4.907975460122693,1,2414.291,BOTH,2026-09-22 09:06:56.382,2026-09-22 09:06:56.382,2026-09-22 09:06:56.382,20260922_000500_BASE_E001_090656400654|20260922_000500_PRE_HISTORY_E001_090656976126|20260922_000500_BASE_E003_092228245202,2026-09-22:000500:1,2026-09-22 09:27:00.000,349000.0,2026-09-22 09:08:00.000,-6.733524355300857,2026-09-22 09:14:00.000,325500.0,325500.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,191,1.9969278033794113,False,332500.0,332832.49999999994,2026-09-22 12:39:00.000,0.380327868852459,2026-09-22 12:43:00.000,2026-09-22 12:43:02.414,332000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,000720,현대건설,2026-09-22 12:42:00.000,130600.0,130700.0,130550.0,130600.0,1375.0,46,PULLBACK_BASE,133000.0,-1.8421052631578894,129100.0,32,130800.0,129300.0,1.1600928074245953,0,2415.295,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028,2026-09-22:000720:1,2026-09-22 11:34:00.000,133000.0,2026-09-22 11:43:00.000,-2.932330827067664,2026-09-22 12:05:00.000,129100.0,129100.0,2026-09-22 12:09:00.000,2026-09-22 12:11:00.000,37,1.161890007745936,True,130600.0,130730.59999999999,2026-09-22 12:32:00.000,1.5492957746478873,2026-09-22 12:43:00.000,2026-09-22 12:43:02.415,130600.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,043260,성호전자,2026-09-22 12:42:00.000,27100.0,27150.0,27050.0,27150.0,9521.0,39,RECLAIM_CONFIRMED,28400.0,-4.753521126760562,26800.0,119,27450.0,26950.0,1.855287569573294,1,2614.2419999999997,BASE,2026-09-22 09:06:26.470,2026-09-22 09:06:26.470,,20260922_043260_BASE_E001_090627766476|20260922_043260_BASE_E002_091638601545,2026-09-22:043260:2,2026-09-22 09:16:00.000,28400.0,2026-09-22 09:17:00.000,-5.633802816901412,2026-09-22 10:35:00.000,26800.0,26800.0,2026-09-22 10:39:00.000,2026-09-22 10:44:00.000,127,1.3059701492537323,False,27100.0,27127.1,2026-09-22 12:43:00.000,8.485739750445633,2026-09-22 12:43:00.000,2026-09-22 12:43:02.614,27150.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,006800,미래에셋증권,2026-09-22 12:42:00.000,33250.0,33250.0,33200.0,33200.0,804.0,27,PULLBACK_BASE,34750.0,-4.460431654676256,33150.0,84,33500.0,33200.0,0.9036144578313143,19,4512.362999999999,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-4.604316546762588,2026-09-22 11:14:00.000,33150.0,33200.0,2026-09-22 11:17:00.000,2026-09-22 11:19:00.000,89,0.15082956259426794,False,33300.0,33333.299999999996,2026-09-22 11:20:00.000,1.0842886041807147,2026-09-22 12:43:00.000,2026-09-22 12:43:04.512,33200.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,001820,삼화콘덴서,2026-09-22 12:42:00.000,149500.0,149600.0,149400.0,149450.0,374.0,24,PULLBACK_BASE,154300.0,-3.175631885936492,146800.0,143,152100.0,147600.0,3.0487804878048808,2,6048.469,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-4.860661049902781,2026-09-22 10:16:00.000,146800.0,147000.0,2026-09-22 10:18:00.000,2026-09-22 10:20:00.000,148,1.805177111716616,False,149600.0,149749.59999999998,2026-09-22 12:20:00.000,1.0550070521861776,2026-09-22 12:43:00.000,2026-09-22 12:43:06.048,149450.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,001440,대한전선,2026-09-22 12:43:00.000,32400.0,32450.0,32400.0,32450.0,2609.0,94,PULLBACK_BASE,33450.0,-3.139013452914796,31900.0,142,32500.0,31950.0,1.7214397496087663,0,1073.7140000000002,BOTH,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,20260922_001440_BASE_E001_091134838019|20260922_001440_PRE_HISTORY_E001_091135659290,2026-09-22:001440:1,2026-09-22 09:18:00.000,33450.0,2026-09-22 09:20:00.000,-4.6337817638266054,2026-09-22 10:16:00.000,31900.0,31900.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,147,1.724137931034475,False,32500.0,32532.499999999996,2026-09-22 12:41:00.000,0.40459021477863066,2026-09-22 12:44:00.000,2026-09-22 12:44:01.073,32450.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,0161M0,네오사피엔스,2026-09-22 12:43:00.000,33800.0,34050.0,33750.0,34050.0,14416.0,281,PULLBACK_BASE,40500.0,-16.666666666666664,33200.0,133,36000.0,33500.0,7.462686567164178,0,1073.7140000000002,BOTH,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,20260922_0161M0_BASE_E001_090345632652|20260922_0161M0_PRE_HISTORY_E001_090346013080|20260922_0161M0_BASE_E002_090913591703,2026-09-22:0161M0:2,2026-09-22 09:08:00.000,40500.0,2026-09-22 09:09:00.000,-18.02469135802469,2026-09-22 10:25:00.000,33200.0,33200.0,2026-09-22 10:29:00.000,2026-09-22 10:31:00.000,138,2.5602409638554313,True,34150.0,34184.149999999994,2026-09-22 12:25:00.000,3.2715306932939976,2026-09-22 12:44:00.000,2026-09-22 12:44:01.073,34050.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,058470,리노공업,2026-09-22 12:43:00.000,73800.0,73900.0,73700.0,73700.0,864.0,63,PULLBACK_BASE,74300.0,-0.8075370121130576,72800.0,65,74200.0,73000.0,1.6438356164383494,0,1074.7169999999999,BASE,2026-09-22 11:07:41.592,2026-09-22 11:07:41.592,,20260922_058470_BASE_E003_110741665719,2026-09-22:058470:1,2026-09-22 11:08:00.000,74300.0,2026-09-22 11:22:00.000,-2.0188425302826385,2026-09-22 11:33:00.000,72800.0,72800.0,2026-09-22 11:37:00.000,2026-09-22 11:39:00.000,70,1.2362637362637319,False,74000.0,74073.99999999999,2026-09-22 11:59:00.000,0.48896434634974534,2026-09-22 12:44:00.000,2026-09-22 12:44:01.074,73700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,007810,코리아써키트,2026-09-22 12:43:00.000,65800.0,65800.0,65700.0,65700.0,1215.0,76,PULLBACK_BASE,67900.0,-3.2400589101620025,63100.0,187,67900.0,65100.0,4.3010752688172005,0,1074.7169999999999,BASE,2026-09-22 09:02:12.885,2026-09-22 09:02:12.885,,20260922_007810_BASE_E001_090212912607|20260922_007810_BASE_E002_090627343250,2026-09-22:007810:2,2026-09-22 09:39:00.000,67900.0,2026-09-22 09:12:00.000,-7.069219440353458,2026-09-22 09:21:00.000,63100.0,63100.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,192,4.120443740095081,False,65900.0,65965.9,2026-09-22 12:38:00.000,0.3579319487406098,2026-09-22 12:44:00.000,2026-09-22 12:44:01.074,65700.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,066570,LG전자,2026-09-22 12:43:00.000,221000.0,221000.0,219500.0,220500.0,16276.0,284,PULLBACK_BASE,221000.0,-0.6787330316742057,209000.0,187,221000.0,211500.0,4.491725768321508,1,1083.627,BOTH,2026-09-22 09:01:56.659,2026-09-22 09:01:56.659,2026-09-22 10:06:55.839,20260922_066570_BASE_E001_090156667726|20260922_066570_BASE_E002_090759037574|20260922_066570_BASE_E003_090945667738|20260922_066570_BASE_E004_091357033781|20260922_066570_BASE_E007_093506087888|20260922_066570_BASE_E008_094444211168|20260922_066570_BASE_E009_094857539323|20260922_066570_BASE_E013_100655871862|20260922_066570_PRE_HISTORY_E013_100657026228|20260922_066570_BASE_E014_104619420544|20260922_066570_PRE_HISTORY_E014_104620676567,2026-09-22:066570:1,2026-09-22 12:42:00.000,221000.0,2026-09-22 09:12:00.000,-5.429864253393668,2026-09-22 09:25:00.000,209000.0,209000.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,192,5.502392344497609,False,221000.0,221220.99999999997,2026-09-22 12:43:00.000,4.518600777345919,2026-09-22 12:44:00.000,2026-09-22 12:44:01.083,220500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,356860,티엘비,2026-09-22 12:43:00.000,44300.0,44300.0,44150.0,44200.0,2258.0,46,PULLBACK_BASE,46500.0,-5.053763440860215,42800.0,192,46500.0,43400.0,7.14285714285714,1,1084.6260000000002,BOTH,2026-09-22 09:02:44.089,2026-09-22 09:02:44.089,2026-09-22 09:02:44.089,20260922_356860_BASE_E001_090244103978|20260922_356860_PRE_HISTORY_E001_090244408936|20260922_356860_BASE_E007_094424804533|20260922_356860_BASE_E008_094505472139,2026-09-22:356860:2,2026-09-22 09:41:00.000,46500.0,2026-09-22 09:12:00.000,-7.95698924731183,2026-09-22 09:23:00.000,42800.0,42850.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,192,3.2710280373831724,False,44350.0,44394.35,2026-09-22 12:20:00.000,1.2352297592997812,2026-09-22 12:44:00.000,2026-09-22 12:44:01.084,44200.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,009150,삼성전기,2026-09-22 12:43:00.000,1514000.0,1514000.0,1513000.0,1514000.0,1197.0,192,PULLBACK_BASE,1548000.0,-2.2609819121446995,1496000.0,143,1520000.0,1500000.0,1.333333333333342,3,1096.707,BOTH,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,20260922_009150_BASE_E001_090626503720|20260922_009150_PRE_HISTORY_E001_090627056393,2026-09-22:009150:2,2026-09-22 09:39:00.000,1548000.0,2026-09-22 09:47:00.000,-3.3591731266149893,2026-09-22 10:15:00.000,1496000.0,1498000.0,2026-09-22 10:18:00.000,2026-09-22 10:21:00.000,149,1.2032085561497263,False,1517000.0,1518516.9999999998,2026-09-22 11:38:00.000,1.8761755485893417,2026-09-22 12:44:00.000,2026-09-22 12:44:01.096,1514000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,000720,현대건설,2026-09-22 12:43:00.000,130600.0,130800.0,130600.0,130800.0,1080.0,46,PULLBACK_BASE,133000.0,-1.8045112781954864,129100.0,33,130800.0,129300.0,1.1600928074245953,0,1109.716,BASE,2026-09-22 11:33:51.849,2026-09-22 11:33:51.849,,20260922_000720_BASE_E004_113351886028,2026-09-22:000720:1,2026-09-22 11:34:00.000,133000.0,2026-09-22 11:43:00.000,-2.932330827067664,2026-09-22 12:05:00.000,129100.0,129100.0,2026-09-22 12:09:00.000,2026-09-22 12:11:00.000,38,1.3168086754453912,True,130700.0,130830.69999999998,2026-09-22 12:32:00.000,1.2169014084507042,2026-09-22 12:44:00.000,2026-09-22 12:44:01.109,130800.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,003490,대한항공,2026-09-22 12:43:00.000,30750.0,30750.0,30700.0,30750.0,14896.0,85,PEAK,30750.0,-0.1626016260162566,,0,,,,0,1111.7140000000002,BASE,2026-09-22 11:25:57.926,2026-09-22 11:25:57.926,,20260922_003490_BASE_E002_112557960127,2026-09-22:003490:0,2026-09-22 12:12:00.000,30750.0,,,,,,,,0,,,,,,,2026-09-22 12:44:00.000,2026-09-22 12:44:01.111,30750.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,006800,미래에셋증권,2026-09-22 12:43:00.000,33200.0,33300.0,33150.0,33200.0,14748.0,25,PULLBACK_BASE,34750.0,-4.604316546762588,33150.0,85,33500.0,33150.0,1.0558069381598756,20,1112.678,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-4.604316546762588,2026-09-22 11:14:00.000,33150.0,33200.0,2026-09-22 11:17:00.000,2026-09-22 11:19:00.000,90,0.15082956259426794,False,33300.0,33333.299999999996,2026-09-22 11:20:00.000,18.574307304785894,2026-09-22 12:44:00.000,2026-09-22 12:44:01.112,33200.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,007660,이수페타시스,2026-09-22 12:43:00.000,114300.0,114300.0,114200.0,114300.0,1013.0,39,SUPPORT_CANDIDATE,119800.0,-4.6744574290484175,114100.0,0,,,,17,1113.6779999999999,BASE,2026-09-22 09:05:23.086,2026-09-22 09:05:23.086,,20260922_007660_BASE_E001_090523130972,2026-09-22:007660:1,2026-09-22 09:09:00.000,119800.0,2026-09-22 09:12:00.000,-4.7579298831385675,2026-09-22 12:02:00.000,114100.0,114100.0,2026-09-22 12:06:00.000,,41,0.17528483786153348,False,115000.0,115114.99999999999,2026-09-22 09:40:00.000,2.0384615384615383,2026-09-22 12:44:00.000,2026-09-22 12:44:01.113,114300.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,067310,하나마이크론,2026-09-22 12:43:00.000,46500.0,46550.0,46450.0,46500.0,1431.0,41,PULLBACK_BASE,47200.0,-1.588983050847459,46300.0,4,46600.0,46450.0,0.32292787944026013,1,1324.897,BASE,2026-09-22 11:39:10.608,2026-09-22 11:39:10.608,,20260922_067310_BASE_E006_113910675375,2026-09-22:067310:1,2026-09-22 11:40:00.000,47200.0,2026-09-22 12:29:00.000,-1.906779661016944,2026-09-22 12:34:00.000,46300.0,46300.0,2026-09-22 12:38:00.000,2026-09-22 12:40:00.000,9,0.4319654427645814,False,46600.0,46646.59999999999,,0.7435697583787997,2026-09-22 12:44:00.000,2026-09-22 12:44:01.324,46500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,353200,대덕전자,2026-09-22 12:43:00.000,115200.0,115300.0,115000.0,115100.0,1150.0,51,PULLBACK_BASE,120700.0,-4.722452361226182,113800.0,66,115900.0,114200.0,1.4886164623467701,0,1712.885,BOTH,2026-09-22 09:03:14.530,2026-09-22 09:03:14.530,2026-09-22 09:03:14.530,20260922_353200_BASE_E001_090314550904|20260922_353200_PRE_HISTORY_E001_090314888674|20260922_353200_BASE_E004_093937638656|20260922_353200_PRE_HISTORY_E004_093938435595,2026-09-22:353200:1,2026-09-22 09:41:00.000,120700.0,2026-09-22 09:14:00.000,-5.716652858326432,2026-09-22 11:32:00.000,113800.0,113800.0,2026-09-22 11:36:00.000,2026-09-22 11:38:00.000,71,1.1423550087873435,False,115400.0,115515.4,2026-09-22 12:41:00.000,1.4197530864197532,2026-09-22 12:44:00.000,2026-09-22 12:44:01.712,115100.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,000500,가온전선,2026-09-22 12:43:00.000,332000.0,332000.0,331000.0,331000.0,963.0,39,PULLBACK_BASE,349000.0,-5.157593123209169,325500.0,193,342000.0,326000.0,4.907975460122693,1,2019.5810000000001,BOTH,2026-09-22 09:06:56.382,2026-09-22 09:06:56.382,2026-09-22 09:06:56.382,20260922_000500_BASE_E001_090656400654|20260922_000500_PRE_HISTORY_E001_090656976126|20260922_000500_BASE_E003_092228245202,2026-09-22:000500:1,2026-09-22 09:27:00.000,349000.0,2026-09-22 09:08:00.000,-6.733524355300857,2026-09-22 09:14:00.000,325500.0,325500.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,192,1.6897081413210335,False,332500.0,332832.49999999994,2026-09-22 12:39:00.000,2.1049180327868853,2026-09-22 12:44:00.000,2026-09-22 12:44:02.019,331000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,222800,심텍,2026-09-22 12:43:00.000,150000.0,150700.0,149900.0,150600.0,3806.0,109,RECLAIM_CONFIRMED,156600.0,-4.278416347381864,149100.0,66,151600.0,149200.0,1.608579088471851,0,2192.026,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-4.789272030651337,2026-09-22 11:30:00.000,149100.0,149100.0,2026-09-22 11:34:00.000,2026-09-22 11:38:00.000,73,1.0060362173038184,False,150300.0,150450.3,2026-09-22 12:44:00.000,2.796473181484203,2026-09-22 12:44:00.000,2026-09-22 12:44:02.192,150600.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,043260,성호전자,2026-09-22 12:43:00.000,27150.0,27150.0,27100.0,27150.0,2973.0,30,PULLBACK_BASE,28400.0,-4.577464788732399,26800.0,120,27450.0,26950.0,1.855287569573294,1,2214.944,BASE,2026-09-22 09:06:26.470,2026-09-22 09:06:26.470,,20260922_043260_BASE_E001_090627766476|20260922_043260_BASE_E002_091638601545,2026-09-22:043260:2,2026-09-22 09:16:00.000,28400.0,2026-09-22 09:17:00.000,-5.633802816901412,2026-09-22 10:35:00.000,26800.0,26800.0,2026-09-22 10:39:00.000,2026-09-22 10:44:00.000,128,1.3059701492537323,True,27150.0,27177.149999999998,2026-09-22 12:43:00.000,1.6872871736662882,2026-09-22 12:44:00.000,2026-09-22 12:44:02.214,27150.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,012210,삼미금속,2026-09-22 12:43:00.000,13180.0,13200.0,13160.0,13170.0,17679.0,119,PULLBACK_BASE,13610.0,-3.3063923585598842,12240.0,95,13610.0,12260.0,11.01141924959217,1,2614.6699999999996,BOTH,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,2026-09-22 10:58:41.777,20260922_012210_BASE_E001_105841801100|20260922_012210_PRE_HISTORY_E001_105844146561|20260922_012210_BASE_E002_110216763184|20260922_012210_BASE_E003_111203511676|20260922_012210_PRE_HISTORY_E003_111204880040|20260922_012210_BASE_E004_112113095800|20260922_012210_BASE_E005_112846824370,2026-09-22:012210:1,2026-09-22 11:23:00.000,13610.0,2026-09-22 11:02:00.000,-10.066127847171202,2026-09-22 11:07:00.000,12240.0,12250.0,2026-09-22 11:07:00.000,2026-09-22 11:09:00.000,100,7.59803921568627,False,13240.0,13253.239999999998,2026-09-22 12:13:00.000,1.0419331074112272,2026-09-22 12:44:00.000,2026-09-22 12:44:02.614,13170.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,001820,삼화콘덴서,2026-09-22 12:43:00.000,149500.0,149500.0,149400.0,149400.0,62.0,19,PULLBACK_BASE,154300.0,-3.175631885936492,146800.0,144,152100.0,147600.0,3.0487804878048808,2,2614.6699999999996,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-4.860661049902781,2026-09-22 10:16:00.000,146800.0,147000.0,2026-09-22 10:18:00.000,2026-09-22 10:20:00.000,149,1.7711171662125436,False,149600.0,149749.59999999998,2026-09-22 12:20:00.000,0.19435736677115986,2026-09-22 12:44:00.000,2026-09-22 12:44:02.614,149400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,047040,대우건설,2026-09-22 12:43:00.000,18900.0,18940.0,18900.0,18930.0,5751.0,60,PULLBACK_BASE,19420.0,-2.6776519052523207,18540.0,176,19170.0,18540.0,3.398058252427183,11,3430.5690000000004,BASE,2026-09-22 09:05:36.748,2026-09-22 09:05:36.748,,20260922_047040_BASE_E001_090536802644,2026-09-22:047040:1,2026-09-22 09:06:00.000,19420.0,2026-09-22 09:10:00.000,-4.531410916580847,2026-09-22 10:36:00.000,18540.0,18570.0,2026-09-22 09:44:00.000,2026-09-22 09:48:00.000,183,2.1035598705501535,False,19030.0,19049.03,2026-09-22 12:41:00.000,0.722896109609704,2026-09-22 12:44:00.000,2026-09-22 12:44:03.430,18930.0,,,,,pullback_support_v1,OK
