date,version,event_id,event,strategy,trade_id,stock_code,stock_name,candidate_source,candidate_start_time,base_signal_time,first75_signal_time,parent_trade_ids,support_episode_id,peak_time,peak_price,pullback_start_time,pullback_depth_pct,support_low_time,support_low_price,support_anchor_low,support_candidate_time,support_confirm_time,support_elapsed_min,rebound_from_low_pct,higher_low,prior_5m_high,reclaim_threshold_price,reclaim_signal_time,reclaim_volume_ratio,signal_time,signal_detected_time,signal_price,fill_time,fill_price,signal_to_fill_sec,signal_to_fill_slippage_pct,rule_version,data_status
2026-09-22,v2.2.0,2026-09-22:007660:PULLBACK_RECLAIM_ENTRY:2026-09-22:007660:1:2026-09-22 09:31:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,007660,이수페타시스,BASE,2026-09-22 09:05:23.086,2026-09-22 09:05:23.086,,20260922_007660_BASE_E001_090523130972,2026-09-22:007660:1,2026-09-22 09:09:00.000,119800.0,2026-09-22 09:12:00.000,-4.006677796327207,2026-09-22 09:22:00.000,115000.0,115000.0,2026-09-22 09:26:00.000,2026-09-22 09:28:00.000,8,2.086956521739136,True,116700.0,116816.69999999998,2026-09-22 09:31:00.000,1.5949446417380406,2026-09-22 09:31:00.000,2026-09-22 09:31:03.019,117400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:353200:PULLBACK_RECLAIM_ENTRY:2026-09-22:353200:1:2026-09-22 09:31:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_353200_PULLBACK_RECLAIM_ENTRY_2026-09-22:353200:1_093104385519,353200,대덕전자,BOTH,2026-09-22 09:03:14.530,2026-09-22 09:03:14.530,2026-09-22 09:03:14.530,20260922_353200_BASE_E001_090314550904|20260922_353200_PRE_HISTORY_E001_090314888674,2026-09-22:353200:1,2026-09-22 09:13:00.000,118900.0,2026-09-22 09:14:00.000,-3.61648444070648,2026-09-22 09:24:00.000,114600.0,114600.0,2026-09-22 09:28:00.000,2026-09-22 09:30:00.000,6,2.3560209424083878,True,116800.0,116916.79999999999,2026-09-22 09:31:00.000,1.8559874975581168,2026-09-22 09:31:00.000,2026-09-22 09:31:00.734,117300.0,2026-09-22 09:31:01.048,117600.0,1.04802,0.2557544757033181,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:007660:PULLBACK_RECLAIM_ENTRY:2026-09-22:007660:1:2026-09-22 09:31:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_007660_PULLBACK_RECLAIM_ENTRY_2026-09-22:007660:1_093108345249,007660,이수페타시스,BASE,2026-09-22 09:05:23.086,2026-09-22 09:05:23.086,,20260922_007660_BASE_E001_090523130972,2026-09-22:007660:1,2026-09-22 09:09:00.000,119800.0,2026-09-22 09:12:00.000,-4.006677796327207,2026-09-22 09:22:00.000,115000.0,115000.0,2026-09-22 09:26:00.000,2026-09-22 09:28:00.000,8,2.086956521739136,True,116700.0,116816.69999999998,2026-09-22 09:31:00.000,1.5949446417380406,2026-09-22 09:31:00.000,2026-09-22 09:31:03.019,117400.0,2026-09-22 09:31:03.069,117600.0,3.069428,0.17035775127767216,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:080220:PULLBACK_SUPPORT_ENTRY:2026-09-22:080220:1:2026-09-22 09:37:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,080220,제주반도체,BOTH,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,20260922_080220_BASE_E002_091619412017|20260922_080220_PRE_HISTORY_E002_091620311001,2026-09-22:080220:1,2026-09-22 09:17:00.000,79500.0,2026-09-22 09:22:00.000,-2.8930817610062887,2026-09-22 09:28:00.000,77200.0,77200.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,5,1.5544041450777257,True,,,,,2026-09-22 09:37:00.000,2026-09-22 09:37:04.080,78400.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:080220:PULLBACK_SUPPORT_ENTRY:2026-09-22:080220:1:2026-09-22 09:37:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_080220_PULLBACK_SUPPORT_ENTRY_2026-09-22:080220:1_093706819829,080220,제주반도체,BOTH,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,20260922_080220_BASE_E002_091619412017|20260922_080220_PRE_HISTORY_E002_091620311001,2026-09-22:080220:1,2026-09-22 09:17:00.000,79500.0,2026-09-22 09:22:00.000,-2.8930817610062887,2026-09-22 09:28:00.000,77200.0,77200.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,5,1.5544041450777257,True,,,,,2026-09-22 09:37:00.000,2026-09-22 09:37:04.080,78400.0,2026-09-22 09:37:04.263,78300.0,4.263856,-0.12755102040816757,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:007810:PULLBACK_RECLAIM_ENTRY:2026-09-22:007810:2:2026-09-22 09:40:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,007810,코리아써키트,BASE,2026-09-22 09:02:12.885,2026-09-22 09:02:12.885,,20260922_007810_BASE_E001_090212912607|20260922_007810_BASE_E002_090627343250,2026-09-22:007810:2,2026-09-22 09:39:00.000,67900.0,2026-09-22 09:12:00.000,-7.069219440353458,2026-09-22 09:21:00.000,63100.0,63100.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,8,7.60697305863709,True,67300.0,67367.29999999999,2026-09-22 09:40:00.000,,2026-09-22 09:40:00.000,2026-09-22 09:40:00.059,67900.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:007810:PULLBACK_RECLAIM_ENTRY:2026-09-22:007810:2:2026-09-22 09:40:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_007810_PULLBACK_RECLAIM_ENTRY_2026-09-22:007810:2_094001119776,007810,코리아써키트,BASE,2026-09-22 09:02:12.885,2026-09-22 09:02:12.885,,20260922_007810_BASE_E001_090212912607|20260922_007810_BASE_E002_090627343250,2026-09-22:007810:2,2026-09-22 09:39:00.000,67900.0,2026-09-22 09:12:00.000,-7.069219440353458,2026-09-22 09:21:00.000,63100.0,63100.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,8,7.60697305863709,True,67300.0,67367.29999999999,2026-09-22 09:40:00.000,,2026-09-22 09:40:00.000,2026-09-22 09:40:00.059,67900.0,2026-09-22 09:40:00.140,67900.0,0.140259,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001440:PULLBACK_SUPPORT_ENTRY:2026-09-22:001440:1:2026-09-22 09:45:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,001440,대한전선,BOTH,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,20260922_001440_BASE_E001_091134838019|20260922_001440_PRE_HISTORY_E001_091135659290,2026-09-22:001440:1,2026-09-22 09:18:00.000,33450.0,2026-09-22 09:20:00.000,-3.8863976083707064,2026-09-22 09:39:00.000,32150.0,32150.0,2026-09-22 09:43:00.000,2026-09-22 09:45:00.000,5,0.4665629860031162,True,,,,,2026-09-22 09:45:00.000,2026-09-22 09:45:04.482,32300.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001440:PULLBACK_SUPPORT_ENTRY:2026-09-22:001440:1:2026-09-22 09:45:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_001440_PULLBACK_SUPPORT_ENTRY_2026-09-22:001440:1_094507566226,001440,대한전선,BOTH,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,2026-09-22 09:11:34.805,20260922_001440_BASE_E001_091134838019|20260922_001440_PRE_HISTORY_E001_091135659290,2026-09-22:001440:1,2026-09-22 09:18:00.000,33450.0,2026-09-22 09:20:00.000,-3.8863976083707064,2026-09-22 09:39:00.000,32150.0,32150.0,2026-09-22 09:43:00.000,2026-09-22 09:45:00.000,5,0.4665629860031162,True,,,,,2026-09-22 09:45:00.000,2026-09-22 09:45:04.482,32300.0,2026-09-22 09:45:04.517,32350.0,4.517876,0.1547987616099089,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006340:PULLBACK_SUPPORT_ENTRY:2026-09-22:006340:1:2026-09-22 09:46:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,006340,대원전선,BASE,2026-09-22 09:15:47.727,2026-09-22 09:15:47.727,,20260922_006340_BASE_E001_091547805317,2026-09-22:006340:1,2026-09-22 09:18:00.000,14650.0,2026-09-22 09:21:00.000,-3.2764505119453946,2026-09-22 09:37:00.000,14170.0,14170.0,2026-09-22 09:41:00.000,2026-09-22 09:46:00.000,8,0.4234297812279353,True,,,,,2026-09-22 09:46:00.000,2026-09-22 09:46:04.966,14230.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006340:PULLBACK_SUPPORT_ENTRY:2026-09-22:006340:1:2026-09-22 09:46:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_006340_PULLBACK_SUPPORT_ENTRY_2026-09-22:006340:1_094607002121,006340,대원전선,BASE,2026-09-22 09:15:47.727,2026-09-22 09:15:47.727,,20260922_006340_BASE_E001_091547805317,2026-09-22:006340:1,2026-09-22 09:18:00.000,14650.0,2026-09-22 09:21:00.000,-3.2764505119453946,2026-09-22 09:37:00.000,14170.0,14170.0,2026-09-22 09:41:00.000,2026-09-22 09:46:00.000,8,0.4234297812279353,True,,,,,2026-09-22 09:46:00.000,2026-09-22 09:46:04.966,14230.0,2026-09-22 09:46:05.025,14230.0,5.025412,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006340:PULLBACK_RECLAIM_ENTRY:2026-09-22:006340:1:2026-09-22 09:48:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,006340,대원전선,BASE,2026-09-22 09:15:47.727,2026-09-22 09:15:47.727,,20260922_006340_BASE_E001_091547805317,2026-09-22:006340:1,2026-09-22 09:18:00.000,14650.0,2026-09-22 09:21:00.000,-3.2764505119453946,2026-09-22 09:37:00.000,14170.0,14170.0,2026-09-22 09:41:00.000,2026-09-22 09:46:00.000,10,0.7057163020465662,False,14250.0,14264.249999999998,2026-09-22 09:48:00.000,1.015590711080541,2026-09-22 09:48:00.000,2026-09-22 09:48:00.407,14270.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006340:PULLBACK_RECLAIM_ENTRY:2026-09-22:006340:1:2026-09-22 09:48:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_006340_PULLBACK_RECLAIM_ENTRY_2026-09-22:006340:1_094801714750,006340,대원전선,BASE,2026-09-22 09:15:47.727,2026-09-22 09:15:47.727,,20260922_006340_BASE_E001_091547805317,2026-09-22:006340:1,2026-09-22 09:18:00.000,14650.0,2026-09-22 09:21:00.000,-3.2764505119453946,2026-09-22 09:37:00.000,14170.0,14170.0,2026-09-22 09:41:00.000,2026-09-22 09:46:00.000,10,0.7057163020465662,False,14250.0,14264.249999999998,2026-09-22 09:48:00.000,1.015590711080541,2026-09-22 09:48:00.000,2026-09-22 09:48:00.407,14270.0,2026-09-22 09:48:00.699,14250.0,0.699831,-0.14015416958654825,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:066570:PULLBACK_RECLAIM_ENTRY:2026-09-22:066570:1:2026-09-22 09:49:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,066570,LG전자,BASE,2026-09-22 09:01:56.659,2026-09-22 09:01:56.659,,20260922_066570_BASE_E001_090156667726|20260922_066570_BASE_E002_090759037574|20260922_066570_BASE_E003_090945667738|20260922_066570_BASE_E004_091357033781|20260922_066570_BASE_E007_093506087888|20260922_066570_BASE_E008_094444211168|20260922_066570_BASE_E009_094857539323,2026-09-22:066570:1,2026-09-22 09:04:00.000,215000.0,2026-09-22 09:12:00.000,-2.7906976744186074,2026-09-22 09:25:00.000,209000.0,209000.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,17,2.1531100478468845,False,213000.0,213212.99999999997,2026-09-22 09:49:00.000,6.235118157343703,2026-09-22 09:49:00.000,2026-09-22 09:49:00.133,213500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:066570:PULLBACK_RECLAIM_ENTRY:2026-09-22:066570:1:2026-09-22 09:49:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_066570_PULLBACK_RECLAIM_ENTRY_2026-09-22:066570:1_094901190528,066570,LG전자,BASE,2026-09-22 09:01:56.659,2026-09-22 09:01:56.659,,20260922_066570_BASE_E001_090156667726|20260922_066570_BASE_E002_090759037574|20260922_066570_BASE_E003_090945667738|20260922_066570_BASE_E004_091357033781|20260922_066570_BASE_E007_093506087888|20260922_066570_BASE_E008_094444211168|20260922_066570_BASE_E009_094857539323,2026-09-22:066570:1,2026-09-22 09:04:00.000,215000.0,2026-09-22 09:12:00.000,-2.7906976744186074,2026-09-22 09:25:00.000,209000.0,209000.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,17,2.1531100478468845,False,213000.0,213212.99999999997,2026-09-22 09:49:00.000,6.235118157343703,2026-09-22 09:49:00.000,2026-09-22 09:49:00.133,213500.0,2026-09-22 09:49:00.506,213500.0,0.506125,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:047040:PULLBACK_RECLAIM_ENTRY:2026-09-22:047040:1:2026-09-22 09:52:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,047040,대우건설,BASE,2026-09-22 09:05:36.748,2026-09-22 09:05:36.748,,20260922_047040_BASE_E001_090536802644,2026-09-22:047040:1,2026-09-22 09:06:00.000,19420.0,2026-09-22 09:10:00.000,-4.428424304840373,2026-09-22 09:42:00.000,18560.0,18570.0,2026-09-22 09:44:00.000,2026-09-22 09:48:00.000,11,0.8081896551724199,True,18670.0,18688.67,2026-09-22 09:52:00.000,0.7763385146804835,2026-09-22 09:52:00.000,2026-09-22 09:52:05.273,18710.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:047040:PULLBACK_RECLAIM_ENTRY:2026-09-22:047040:1:2026-09-22 09:52:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_047040_PULLBACK_RECLAIM_ENTRY_2026-09-22:047040:1_095208184203,047040,대우건설,BASE,2026-09-22 09:05:36.748,2026-09-22 09:05:36.748,,20260922_047040_BASE_E001_090536802644,2026-09-22:047040:1,2026-09-22 09:06:00.000,19420.0,2026-09-22 09:10:00.000,-4.428424304840373,2026-09-22 09:42:00.000,18560.0,18570.0,2026-09-22 09:44:00.000,2026-09-22 09:48:00.000,11,0.8081896551724199,True,18670.0,18688.67,2026-09-22 09:52:00.000,0.7763385146804835,2026-09-22 09:52:00.000,2026-09-22 09:52:05.273,18710.0,2026-09-22 09:52:06.009,18740.0,6.009692,0.16034206306787535,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006800:PULLBACK_SUPPORT_ENTRY:2026-09-22:006800:1:2026-09-22 09:54:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,006800,미래에셋증권,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-3.8848920863309377,2026-09-22 09:49:00.000,33400.0,33450.0,2026-09-22 09:48:00.000,2026-09-22 09:54:00.000,9,0.44910179640718084,False,,,,,2026-09-22 09:54:00.000,2026-09-22 09:54:04.453,33550.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:006800:PULLBACK_SUPPORT_ENTRY:2026-09-22:006800:1:2026-09-22 09:54:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_006800_PULLBACK_SUPPORT_ENTRY_2026-09-22:006800:1_095406905907,006800,미래에셋증권,BOTH,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,2026-09-22 09:12:54.344,20260922_006800_BASE_E002_091254388414|20260922_006800_PRE_HISTORY_E002_091255114618,2026-09-22:006800:1,2026-09-22 09:23:00.000,34750.0,2026-09-22 09:29:00.000,-3.8848920863309377,2026-09-22 09:49:00.000,33400.0,33450.0,2026-09-22 09:48:00.000,2026-09-22 09:54:00.000,9,0.44910179640718084,False,,,,,2026-09-22 09:54:00.000,2026-09-22 09:54:04.453,33550.0,2026-09-22 09:54:06.904,33600.0,6.904396,0.14903129657228842,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:0161M0:PULLBACK_RECLAIM_ENTRY:2026-09-22:0161M0:2:2026-09-22 09:57:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,0161M0,네오사피엔스,BOTH,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,20260922_0161M0_BASE_E001_090345632652|20260922_0161M0_PRE_HISTORY_E001_090346013080|20260922_0161M0_BASE_E002_090913591703,2026-09-22:0161M0:2,2026-09-22 09:08:00.000,40500.0,2026-09-22 09:09:00.000,-13.827160493827162,2026-09-22 09:40:00.000,34900.0,34900.0,2026-09-22 09:44:00.000,2026-09-22 09:46:00.000,16,4.154727793696278,True,36200.0,36236.2,2026-09-22 09:57:00.000,2.667152350829809,2026-09-22 09:57:00.000,2026-09-22 09:57:09.381,36350.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:0161M0:PULLBACK_RECLAIM_ENTRY:2026-09-22:0161M0:2:2026-09-22 09:57:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_0161M0_PULLBACK_RECLAIM_ENTRY_2026-09-22:0161M0:2_095718086951,0161M0,네오사피엔스,BOTH,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,2026-09-22 09:03:45.614,20260922_0161M0_BASE_E001_090345632652|20260922_0161M0_PRE_HISTORY_E001_090346013080|20260922_0161M0_BASE_E002_090913591703,2026-09-22:0161M0:2,2026-09-22 09:08:00.000,40500.0,2026-09-22 09:09:00.000,-13.827160493827162,2026-09-22 09:40:00.000,34900.0,34900.0,2026-09-22 09:44:00.000,2026-09-22 09:46:00.000,16,4.154727793696278,True,36200.0,36236.2,2026-09-22 09:57:00.000,2.667152350829809,2026-09-22 09:57:00.000,2026-09-22 09:57:09.381,36350.0,2026-09-22 09:57:09.504,36250.0,9.504151,-0.27510316368638543,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:043260:PULLBACK_RECLAIM_ENTRY:2026-09-22:043260:2:2026-09-22 09:59:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,043260,성호전자,BASE,2026-09-22 09:06:26.470,2026-09-22 09:06:26.470,,20260922_043260_BASE_E001_090627766476|20260922_043260_BASE_E002_091638601545,2026-09-22:043260:2,2026-09-22 09:16:00.000,28400.0,2026-09-22 09:17:00.000,-5.2816901408450745,2026-09-22 09:32:00.000,26900.0,26900.0,2026-09-22 09:36:00.000,2026-09-22 09:38:00.000,26,1.486988847583648,True,27200.0,27227.199999999997,2026-09-22 09:59:00.000,2.2965865992414667,2026-09-22 09:59:00.000,2026-09-22 09:59:00.398,27300.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:043260:PULLBACK_RECLAIM_ENTRY:2026-09-22:043260:2:2026-09-22 09:59:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_043260_PULLBACK_RECLAIM_ENTRY_2026-09-22:043260:2_095902022555,043260,성호전자,BASE,2026-09-22 09:06:26.470,2026-09-22 09:06:26.470,,20260922_043260_BASE_E001_090627766476|20260922_043260_BASE_E002_091638601545,2026-09-22:043260:2,2026-09-22 09:16:00.000,28400.0,2026-09-22 09:17:00.000,-5.2816901408450745,2026-09-22 09:32:00.000,26900.0,26900.0,2026-09-22 09:36:00.000,2026-09-22 09:38:00.000,26,1.486988847583648,True,27200.0,27227.199999999997,2026-09-22 09:59:00.000,2.2965865992414667,2026-09-22 09:59:00.000,2026-09-22 09:59:00.398,27300.0,2026-09-22 09:59:00.737,27300.0,0.737955,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:080220:PULLBACK_RECLAIM_ENTRY:2026-09-22:080220:1:2026-09-22 09:59:00:SIGNAL,SIGNAL,PULLBACK_RECLAIM_ENTRY,,080220,제주반도체,BOTH,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,20260922_080220_BASE_E002_091619412017|20260922_080220_PRE_HISTORY_E002_091620311001,2026-09-22:080220:1,2026-09-22 09:17:00.000,79500.0,2026-09-22 09:22:00.000,-3.1446540880503138,2026-09-22 09:47:00.000,77000.0,77200.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,27,0.6493506493506551,True,77400.0,77477.4,2026-09-22 09:59:00.000,1.2323677581863979,2026-09-22 09:59:00.000,2026-09-22 09:59:09.800,77500.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:080220:PULLBACK_RECLAIM_ENTRY:2026-09-22:080220:1:2026-09-22 09:59:00:FILL,FILL,PULLBACK_RECLAIM_ENTRY,20260922_080220_PULLBACK_RECLAIM_ENTRY_2026-09-22:080220:1_095920798611,080220,제주반도체,BOTH,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,2026-09-22 09:16:19.394,20260922_080220_BASE_E002_091619412017|20260922_080220_PRE_HISTORY_E002_091620311001,2026-09-22:080220:1,2026-09-22 09:17:00.000,79500.0,2026-09-22 09:22:00.000,-3.1446540880503138,2026-09-22 09:47:00.000,77000.0,77200.0,2026-09-22 09:35:00.000,2026-09-22 09:37:00.000,27,0.6493506493506551,True,77400.0,77477.4,2026-09-22 09:59:00.000,1.2323677581863979,2026-09-22 09:59:00.000,2026-09-22 09:59:09.800,77500.0,2026-09-22 09:59:11.112,77500.0,11.112766,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:222800:PULLBACK_SUPPORT_ENTRY:2026-09-22:222800:2:2026-09-22 10:01:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,222800,심텍,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-3.575989782886335,2026-09-22 09:55:00.000,151000.0,151000.0,2026-09-22 09:59:00.000,2026-09-22 10:01:00.000,5,1.7218543046357615,True,,,,,2026-09-22 10:01:00.000,2026-09-22 10:01:03.757,153600.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:222800:PULLBACK_SUPPORT_ENTRY:2026-09-22:222800:2:2026-09-22 10:01:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_222800_PULLBACK_SUPPORT_ENTRY_2026-09-22:222800:2_100105067751,222800,심텍,BASE,2026-09-22 09:01:09.733,2026-09-22 09:01:09.733,,20260922_222800_BASE_E001_090109740834,2026-09-22:222800:2,2026-09-22 09:39:00.000,156600.0,2026-09-22 09:42:00.000,-3.575989782886335,2026-09-22 09:55:00.000,151000.0,151000.0,2026-09-22 09:59:00.000,2026-09-22 10:01:00.000,5,1.7218543046357615,True,,,,,2026-09-22 10:01:00.000,2026-09-22 10:01:03.757,153600.0,2026-09-22 10:01:03.936,153600.0,3.936064,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:009150:PULLBACK_SUPPORT_ENTRY:2026-09-22:009150:2:2026-09-22 10:02:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,009150,삼성전기,BOTH,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,20260922_009150_BASE_E001_090626503720|20260922_009150_PRE_HISTORY_E001_090627056393,2026-09-22:009150:2,2026-09-22 09:39:00.000,1548000.0,2026-09-22 09:47:00.000,-2.84237726098191,2026-09-22 09:56:00.000,1504000.0,1504000.0,2026-09-22 10:00:00.000,2026-09-22 10:02:00.000,5,0.5984042553191404,True,,,,,2026-09-22 10:02:00.000,2026-09-22 10:02:01.797,1513000.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:009150:PULLBACK_SUPPORT_ENTRY:2026-09-22:009150:2:2026-09-22 10:02:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_009150_PULLBACK_SUPPORT_ENTRY_2026-09-22:009150:2_100204141322,009150,삼성전기,BOTH,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,2026-09-22 09:06:26.444,20260922_009150_BASE_E001_090626503720|20260922_009150_PRE_HISTORY_E001_090627056393,2026-09-22:009150:2,2026-09-22 09:39:00.000,1548000.0,2026-09-22 09:47:00.000,-2.84237726098191,2026-09-22 09:56:00.000,1504000.0,1504000.0,2026-09-22 10:00:00.000,2026-09-22 10:02:00.000,5,0.5984042553191404,True,,,,,2026-09-22 10:02:00.000,2026-09-22 10:02:01.797,1513000.0,2026-09-22 10:02:01.804,1513000.0,1.804891,0.0,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001820:PULLBACK_SUPPORT_ENTRY:2026-09-22:001820:1:2026-09-22 10:20:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,001820,삼화콘덴서,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-4.860661049902781,2026-09-22 10:16:00.000,146800.0,147000.0,2026-09-22 10:18:00.000,2026-09-22 10:20:00.000,5,1.2261580381471404,True,,,,,2026-09-22 10:20:00.000,2026-09-22 10:20:00.886,148600.0,,,,,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:001820:PULLBACK_SUPPORT_ENTRY:2026-09-22:001820:1:2026-09-22 10:20:00:FILL,FILL,PULLBACK_SUPPORT_ENTRY,20260922_001820_PULLBACK_SUPPORT_ENTRY_2026-09-22:001820:1_102008869540,001820,삼화콘덴서,BASE,2026-09-22 09:30:57.518,2026-09-22 09:30:57.518,,20260922_001820_BASE_E003_093057673358,2026-09-22:001820:1,2026-09-22 09:32:00.000,154300.0,2026-09-22 09:35:00.000,-4.860661049902781,2026-09-22 10:16:00.000,146800.0,147000.0,2026-09-22 10:18:00.000,2026-09-22 10:20:00.000,5,1.2261580381471404,True,,,,,2026-09-22 10:20:00.000,2026-09-22 10:20:00.886,148600.0,2026-09-22 10:20:01.876,148500.0,1.876869,-0.06729475100941684,pullback_support_v1,OK
2026-09-22,v2.2.0,2026-09-22:232140:PULLBACK_SUPPORT_ENTRY:2026-09-22:232140:2:2026-09-22 10:22:00:SIGNAL,SIGNAL,PULLBACK_SUPPORT_ENTRY,,232140,와이씨,BASE,2026-09-22 10:06:36.192,2026-09-22 10:06:36.192,,20260922_232140_BASE_E002_100636232182,2026-09-22:232140:2,2026-09-22 10:14:00.000,15200.0,2026-09-22 10:16:00.000,-2.1052631578947323,2026-09-22 10:16:00.000,14880.0,14880.0,2026-09-22 10:20:00.000,2026-09-22 10:22:00.000,5,1.8817204301075252,True,,,,,2026-09-22 10:22:00.000,2026-09-22 10:22:04.807,15160.0,,,,,pullback_support_v1,OK
