version,stock_code,stock_name,session,strategy,TP,SL,entry_time,exit_time,entry_price,exit_price,return_rate,MFE,MAE,result,score,trading_value_source,actual_trading_value,estimated_trading_value
v1.5,475150,SK이터닉스,MAIN,E,3.0,-2.0,2026-08-13 09:04:57,2026-08-13 09:18:11,55955.9,57700.0,3.117,3.117,-0.815,TAKE_PROFIT,86,ACTUAL,31493000000.0,31916973000.0
v1.5,100790,미래에셋벤처투자,MAIN,A,2.0,-1.0,2026-08-13 09:16:38,2026-08-13 09:18:41,18958.94,19830.0,4.594,4.594,-0.1,TAKE_PROFIT,77,ACTUAL,25875000000.0,26911467200.0
v1.5,100790,미래에셋벤처투자,MAIN,B,2.0,-1.5,2026-08-13 09:16:38,2026-08-13 09:18:41,18958.94,19830.0,4.594,4.594,-0.1,TAKE_PROFIT,77,ACTUAL,25875000000.0,26911467200.0
v1.5,100790,미래에셋벤처투자,MAIN,C,2.0,-2.0,2026-08-13 09:16:38,2026-08-13 09:18:41,18958.94,19830.0,4.594,4.594,-0.1,TAKE_PROFIT,77,ACTUAL,25875000000.0,26911467200.0
v1.5,100790,미래에셋벤처투자,MAIN,D,2.5,-1.5,2026-08-13 09:16:38,2026-08-13 09:18:41,18958.94,19830.0,4.594,4.594,-0.1,TAKE_PROFIT,77,ACTUAL,25875000000.0,26911467200.0
v1.5,100790,미래에셋벤처투자,MAIN,E,3.0,-2.0,2026-08-13 09:16:38,2026-08-13 09:18:41,18958.94,19830.0,4.594,4.594,-0.1,TAKE_PROFIT,77,ACTUAL,25875000000.0,26911467200.0
v1.5,161890,한국콜마,MAIN,D,2.5,-1.5,2026-08-13 09:10:09,2026-08-13 09:19:13,140590.45,138300.0,-1.629,2.141,-1.629,STOP_LOSS,82,ACTUAL,97491000000.0,101502841000.0
v1.5,010120,LS ELECTRIC,MAIN,B,2.0,-1.5,2026-08-13 09:10:13,2026-08-13 09:19:13,219719.5,216000.0,-1.693,-0.1,-1.693,STOP_LOSS,79,ACTUAL,72148000000.0,73456680000.0
v1.5,010120,LS ELECTRIC,MAIN,D,2.5,-1.5,2026-08-13 09:10:13,2026-08-13 09:19:13,219719.5,216000.0,-1.693,-0.1,-1.693,STOP_LOSS,79,ACTUAL,72148000000.0,73456680000.0
v1.5,000660,SK하이닉스,MAIN,A,2.0,-1.0,2026-08-13 09:02:20,2026-08-13 09:19:49,1596595.0,1629000.0,2.03,2.03,-0.288,TAKE_PROFIT,91,ACTUAL,1467333000000.0,1473822656000.0
v1.5,000660,SK하이닉스,MAIN,B,2.0,-1.5,2026-08-13 09:02:20,2026-08-13 09:19:49,1596595.0,1629000.0,2.03,2.03,-0.288,TAKE_PROFIT,91,ACTUAL,1467333000000.0,1473822656000.0
v1.5,000660,SK하이닉스,MAIN,C,2.0,-2.0,2026-08-13 09:02:20,2026-08-13 09:19:49,1596595.0,1629000.0,2.03,2.03,-0.288,TAKE_PROFIT,91,ACTUAL,1467333000000.0,1473822656000.0
v1.5,010120,LS ELECTRIC,MAIN,C,2.0,-2.0,2026-08-13 09:10:13,2026-08-13 09:23:44,219719.5,215000.0,-2.148,-0.1,-2.148,STOP_LOSS,79,ACTUAL,72148000000.0,73456680000.0
v1.5,010120,LS ELECTRIC,MAIN,E,3.0,-2.0,2026-08-13 09:10:13,2026-08-13 09:23:44,219719.5,215000.0,-2.148,-0.1,-2.148,STOP_LOSS,79,ACTUAL,72148000000.0,73456680000.0
v1.5,161890,한국콜마,MAIN,E,3.0,-2.0,2026-08-13 09:10:09,2026-08-13 09:28:28,140590.45,137400.0,-2.269,2.141,-2.269,STOP_LOSS,82,ACTUAL,97491000000.0,101502841000.0
v1.5,005930,삼성전자,MAIN,A,2.0,-1.0,2026-08-13 09:07:35,2026-08-13 09:32:06,268768.5,266000.0,-1.03,0.458,-1.03,STOP_LOSS,79,ACTUAL,1773447000000.0,1791725879000.0
v1.5,005930,삼성전자,MAIN,B,2.0,-1.5,2026-08-13 09:07:35,2026-08-13 09:35:17,268768.5,264250.0,-1.681,0.458,-1.681,STOP_LOSS,79,ACTUAL,1773447000000.0,1791725879000.0
v1.5,005930,삼성전자,MAIN,D,2.5,-1.5,2026-08-13 09:07:35,2026-08-13 09:35:17,268768.5,264250.0,-1.681,0.458,-1.681,STOP_LOSS,79,ACTUAL,1773447000000.0,1791725879000.0
v1.5,000990,DB하이텍,MAIN,A,2.0,-1.0,2026-08-13 09:21:45,2026-08-13 09:37:57,102001.9,100900.0,-1.08,1.91,-1.08,STOP_LOSS,77,ACTUAL,33662000000.0,33989967800.0
v1.5,005930,삼성전자,MAIN,C,2.0,-2.0,2026-08-13 09:07:35,2026-08-13 09:45:22,268768.5,263250.0,-2.053,0.458,-2.053,STOP_LOSS,79,ACTUAL,1773447000000.0,1791725879000.0
v1.5,005930,삼성전자,MAIN,E,3.0,-2.0,2026-08-13 09:07:35,2026-08-13 09:45:22,268768.5,263250.0,-2.053,0.458,-2.053,STOP_LOSS,79,ACTUAL,1773447000000.0,1791725879000.0
v1.5,000990,DB하이텍,MAIN,B,2.0,-1.5,2026-08-13 09:21:45,2026-08-13 09:45:34,102001.9,100400.0,-1.57,1.91,-1.57,STOP_LOSS,77,ACTUAL,33662000000.0,33989967800.0
v1.5,000990,DB하이텍,MAIN,D,2.5,-1.5,2026-08-13 09:21:45,2026-08-13 09:45:34,102001.9,100400.0,-1.57,1.91,-1.57,STOP_LOSS,77,ACTUAL,33662000000.0,33989967800.0
v1.5,332570,PS일렉트로닉스,MAIN,A,2.0,-1.0,2026-08-13 09:50:16,2026-08-13 09:54:42,10300.29,10510.0,2.036,2.036,-0.488,TAKE_PROFIT,75,ACTUAL,52181000000.0,54643450050.0
v1.5,332570,PS일렉트로닉스,MAIN,B,2.0,-1.5,2026-08-13 09:50:16,2026-08-13 09:54:42,10300.29,10510.0,2.036,2.036,-0.488,TAKE_PROFIT,75,ACTUAL,52181000000.0,54643450050.0
v1.5,332570,PS일렉트로닉스,MAIN,C,2.0,-2.0,2026-08-13 09:50:16,2026-08-13 09:54:42,10300.29,10510.0,2.036,2.036,-0.488,TAKE_PROFIT,75,ACTUAL,52181000000.0,54643450050.0
v1.5,332570,PS일렉트로닉스,MAIN,D,2.5,-1.5,2026-08-13 09:50:16,2026-08-13 09:54:55,10300.29,10570.0,2.618,2.618,-0.488,TAKE_PROFIT,75,ACTUAL,52181000000.0,54643450050.0
v1.5,950160,코오롱티슈진,MAIN,A,2.0,-1.0,2026-08-13 09:56:58,2026-08-13 09:59:50,25575.55,25300.0,-1.077,0.682,-1.077,STOP_LOSS,75,ACTUAL,56546000000.0,61713340500.0
v1.5,950160,코오롱티슈진,MAIN,B,2.0,-1.5,2026-08-13 09:56:58,2026-08-13 10:00:18,25575.55,24850.0,-2.837,0.682,-2.837,STOP_LOSS,75,ACTUAL,56546000000.0,61713340500.0
v1.5,950160,코오롱티슈진,MAIN,C,2.0,-2.0,2026-08-13 09:56:58,2026-08-13 10:00:18,25575.55,24850.0,-2.837,0.682,-2.837,STOP_LOSS,75,ACTUAL,56546000000.0,61713340500.0
v1.5,950160,코오롱티슈진,MAIN,D,2.5,-1.5,2026-08-13 09:56:58,2026-08-13 10:00:18,25575.55,24850.0,-2.837,0.682,-2.837,STOP_LOSS,75,ACTUAL,56546000000.0,61713340500.0
v1.5,950160,코오롱티슈진,MAIN,E,3.0,-2.0,2026-08-13 09:56:58,2026-08-13 10:00:18,25575.55,24850.0,-2.837,0.682,-2.837,STOP_LOSS,75,ACTUAL,56546000000.0,61713340500.0
v1.5,332570,PS일렉트로닉스,MAIN,E,3.0,-2.0,2026-08-13 09:50:16,2026-08-13 10:02:04,10300.29,10620.0,3.104,3.104,-0.488,TAKE_PROFIT,75,ACTUAL,52181000000.0,54643450050.0
v1.5,336260,두산퓨얼셀,MAIN,A,2.0,-1.0,2026-08-13 10:02:33,2026-08-13 10:08:02,40140.1,39700.0,-1.096,-0.1,-1.096,STOP_LOSS,82,ACTUAL,90106000000.0,90126431450.0
v1.5,336260,두산퓨얼셀,MAIN,B,2.0,-1.5,2026-08-13 10:02:33,2026-08-13 10:09:53,40140.1,39500.0,-1.595,-0.1,-1.595,STOP_LOSS,82,ACTUAL,90106000000.0,90126431450.0
v1.5,336260,두산퓨얼셀,MAIN,D,2.5,-1.5,2026-08-13 10:02:33,2026-08-13 10:09:53,40140.1,39500.0,-1.595,-0.1,-1.595,STOP_LOSS,82,ACTUAL,90106000000.0,90126431450.0
v1.5,126340,비나텍,MAIN,A,2.0,-1.0,2026-08-13 09:48:53,2026-08-13 10:11:30,80280.2,79400.0,-1.096,0.647,-1.096,STOP_LOSS,78,ACTUAL,33089000000.0,32731868000.0
v1.5,336260,두산퓨얼셀,MAIN,C,2.0,-2.0,2026-08-13 10:02:33,2026-08-13 10:13:38,40140.1,39300.0,-2.093,-0.1,-2.093,STOP_LOSS,82,ACTUAL,90106000000.0,90126431450.0
v1.5,336260,두산퓨얼셀,MAIN,E,3.0,-2.0,2026-08-13 10:02:33,2026-08-13 10:13:38,40140.1,39300.0,-2.093,-0.1,-2.093,STOP_LOSS,82,ACTUAL,90106000000.0,90126431450.0
v1.5,402340,SK스퀘어,MAIN,A,2.0,-1.0,2026-08-13 10:09:49,2026-08-13 10:26:43,1118117.0,1105000.0,-1.173,-0.01,-1.173,STOP_LOSS,89,ACTUAL,482978000000.0,485501292000.0
v1.5,126340,비나텍,MAIN,B,2.0,-1.5,2026-08-13 09:48:53,2026-08-13 10:39:59,80280.2,79000.0,-1.595,0.647,-1.595,STOP_LOSS,78,ACTUAL,33089000000.0,32731868000.0
v1.5,126340,비나텍,MAIN,D,2.5,-1.5,2026-08-13 09:48:53,2026-08-13 10:39:59,80280.2,79000.0,-1.595,0.647,-1.595,STOP_LOSS,78,ACTUAL,33089000000.0,32731868000.0
v1.5,126340,비나텍,MAIN,C,2.0,-2.0,2026-08-13 09:48:53,2026-08-13 10:48:33,80280.2,78500.0,-2.217,0.647,-2.217,STOP_LOSS,78,ACTUAL,33089000000.0,32731868000.0
v1.5,126340,비나텍,MAIN,E,3.0,-2.0,2026-08-13 09:48:53,2026-08-13 10:48:33,80280.2,78500.0,-2.217,0.647,-2.217,STOP_LOSS,78,ACTUAL,33089000000.0,32731868000.0
v1.5,017670,SK텔레콤,MAIN,A,2.0,-1.0,2026-08-13 10:40:28,2026-08-13 10:49:22,92492.4,94600.0,2.279,2.279,-0.1,TAKE_PROFIT,97,ACTUAL,98457000000.0,99746948600.0
v1.5,017670,SK텔레콤,MAIN,B,2.0,-1.5,2026-08-13 10:40:28,2026-08-13 10:49:22,92492.4,94600.0,2.279,2.279,-0.1,TAKE_PROFIT,97,ACTUAL,98457000000.0,99746948600.0
v1.5,017670,SK텔레콤,MAIN,C,2.0,-2.0,2026-08-13 10:40:28,2026-08-13 10:49:22,92492.4,94600.0,2.279,2.279,-0.1,TAKE_PROFIT,97,ACTUAL,98457000000.0,99746948600.0
v1.5,017670,SK텔레콤,MAIN,D,2.5,-1.5,2026-08-13 10:40:28,2026-08-13 10:50:49,92492.4,95000.0,2.711,2.711,-0.1,TAKE_PROFIT,97,ACTUAL,98457000000.0,99746948600.0
v1.5,017670,SK텔레콤,MAIN,E,3.0,-2.0,2026-08-13 10:40:28,2026-08-13 10:51:03,92492.4,95300.0,3.035,3.035,-0.1,TAKE_PROFIT,97,ACTUAL,98457000000.0,99746948600.0
v1.5,347850,디앤디파마텍,MAIN,A,2.0,-1.0,2026-08-13 10:52:13,2026-08-13 10:58:11,63663.6,62900.0,-1.199,-0.1,-1.199,STOP_LOSS,80,ACTUAL,41823000000.0,42607738800.0
v1.5,153890,져스텍,MAIN,A,2.0,-1.0,2026-08-13 10:55:56,2026-08-13 10:58:12,14184.17,14570.0,2.72,2.72,-0.1,TAKE_PROFIT,78,ACTUAL,35003000000.0,36382579200.0
v1.5,153890,져스텍,MAIN,B,2.0,-1.5,2026-08-13 10:55:56,2026-08-13 10:58:12,14184.17,14570.0,2.72,2.72,-0.1,TAKE_PROFIT,78,ACTUAL,35003000000.0,36382579200.0
v1.5,153890,져스텍,MAIN,C,2.0,-2.0,2026-08-13 10:55:56,2026-08-13 10:58:12,14184.17,14570.0,2.72,2.72,-0.1,TAKE_PROFIT,78,ACTUAL,35003000000.0,36382579200.0
v1.5,153890,져스텍,MAIN,D,2.5,-1.5,2026-08-13 10:55:56,2026-08-13 10:58:12,14184.17,14570.0,2.72,2.72,-0.1,TAKE_PROFIT,78,ACTUAL,35003000000.0,36382579200.0
v1.5,347850,디앤디파마텍,MAIN,B,2.0,-1.5,2026-08-13 10:52:13,2026-08-13 10:58:27,63663.6,62700.0,-1.514,-0.1,-1.514,STOP_LOSS,80,ACTUAL,41823000000.0,42607738800.0
v1.5,347850,디앤디파마텍,MAIN,D,2.5,-1.5,2026-08-13 10:52:13,2026-08-13 10:58:27,63663.6,62700.0,-1.514,-0.1,-1.514,STOP_LOSS,80,ACTUAL,41823000000.0,42607738800.0
v1.5,153890,져스텍,MAIN,E,3.0,-2.0,2026-08-13 10:55:56,2026-08-13 10:58:29,14184.17,14660.0,3.355,3.355,-0.1,TAKE_PROFIT,78,ACTUAL,35003000000.0,36382579200.0
v1.5,181710,NHN,MAIN,A,2.0,-1.0,2026-08-13 10:33:24,2026-08-13 11:10:58,64464.4,66000.0,2.382,2.382,-0.565,TAKE_PROFIT,82,ACTUAL,49099000000.0,50459525200.0
v1.5,181710,NHN,MAIN,B,2.0,-1.5,2026-08-13 10:33:24,2026-08-13 11:10:58,64464.4,66000.0,2.382,2.382,-0.565,TAKE_PROFIT,82,ACTUAL,49099000000.0,50459525200.0
v1.5,181710,NHN,MAIN,C,2.0,-2.0,2026-08-13 10:33:24,2026-08-13 11:10:58,64464.4,66000.0,2.382,2.382,-0.565,TAKE_PROFIT,82,ACTUAL,49099000000.0,50459525200.0
v1.5,181710,NHN,MAIN,D,2.5,-1.5,2026-08-13 10:33:24,2026-08-13 11:26:25,64464.4,66100.0,2.537,2.537,-0.565,TAKE_PROFIT,82,ACTUAL,49099000000.0,50459525200.0
v1.5,181710,NHN,MAIN,E,3.0,-2.0,2026-08-13 10:33:24,2026-08-13 11:29:55,64464.4,66400.0,3.003,3.003,-0.565,TAKE_PROFIT,82,ACTUAL,49099000000.0,50459525200.0
v1.5,036930,주성엔지니어링,MAIN,A,2.0,-1.0,2026-08-13 11:18:37,2026-08-13 11:30:34,184083.9,182100.0,-1.078,0.009,-1.078,STOP_LOSS,93,ACTUAL,194563000000.0,200307078000.0
v1.5,240810,원익IPS,MAIN,A,2.0,-1.0,2026-08-13 10:02:37,2026-08-13 11:30:46,117517.4,116200.0,-1.121,1.177,-1.121,STOP_LOSS,75,ACTUAL,63524000000.0,63650640600.0
v1.5,080220,제주반도체,MAIN,A,2.0,-1.0,2026-08-13 11:18:42,2026-08-13 11:32:18,91391.3,90400.0,-1.085,-0.1,-1.085,STOP_LOSS,87,ACTUAL,106196000000.0,108263757000.0
v1.5,108490,로보티즈,MAIN,A,2.0,-1.0,2026-08-13 11:12:24,2026-08-13 11:32:34,266015.75,263000.0,-1.134,-0.006,-1.134,STOP_LOSS,76,ACTUAL,84177000000.0,86560124000.0
v1.5,240810,원익IPS,MAIN,B,2.0,-1.5,2026-08-13 10:02:37,2026-08-13 11:34:49,117517.4,115600.0,-1.632,1.177,-1.632,STOP_LOSS,75,ACTUAL,63524000000.0,63650640600.0
v1.5,240810,원익IPS,MAIN,D,2.5,-1.5,2026-08-13 10:02:37,2026-08-13 11:34:49,117517.4,115600.0,-1.632,1.177,-1.632,STOP_LOSS,75,ACTUAL,63524000000.0,63650640600.0
v1.5,347850,디앤디파마텍,MAIN,C,2.0,-2.0,2026-08-13 10:52:13,2026-08-13 12:15:12,63663.6,62300.0,-2.142,-0.1,-2.142,STOP_LOSS,80,ACTUAL,41823000000.0,42607738800.0
v1.5,347850,디앤디파마텍,MAIN,E,3.0,-2.0,2026-08-13 10:52:13,2026-08-13 12:15:12,63663.6,62300.0,-2.142,-0.1,-2.142,STOP_LOSS,80,ACTUAL,41823000000.0,42607738800.0
v1.5,035420,NAVER,MAIN,A,2.0,-1.0,2026-08-13 10:55:52,2026-08-13 12:41:38,227227.0,224500.0,-1.2,0.34,-1.2,STOP_LOSS,79,ACTUAL,376686000000.0,387777845000.0
v1.5,080220,제주반도체,MAIN,B,2.0,-1.5,2026-08-13 11:18:42,2026-08-13 12:51:09,91391.3,90000.0,-1.522,0.557,-1.522,STOP_LOSS,87,ACTUAL,106196000000.0,108263757000.0
v1.5,080220,제주반도체,MAIN,D,2.5,-1.5,2026-08-13 11:18:42,2026-08-13 12:51:09,91391.3,90000.0,-1.522,0.557,-1.522,STOP_LOSS,87,ACTUAL,106196000000.0,108263757000.0
v1.5,402340,SK스퀘어,MAIN,B,2.0,-1.5,2026-08-13 10:09:49,2026-08-13 12:53:08,1118117.0,1140500.0,2.002,2.002,-1.352,TAKE_PROFIT,89,ACTUAL,482978000000.0,485501292000.0
v1.5,402340,SK스퀘어,MAIN,C,2.0,-2.0,2026-08-13 10:09:49,2026-08-13 12:53:08,1118117.0,1140500.0,2.002,2.002,-1.352,TAKE_PROFIT,89,ACTUAL,482978000000.0,485501292000.0
v1.5,108490,로보티즈,MAIN,B,2.0,-1.5,2026-08-13 11:12:24,2026-08-13 12:55:03,266015.75,262000.0,-1.51,-0.006,-1.51,STOP_LOSS,76,ACTUAL,84177000000.0,86560124000.0
v1.5,108490,로보티즈,MAIN,D,2.5,-1.5,2026-08-13 11:12:24,2026-08-13 12:55:03,266015.75,262000.0,-1.51,-0.006,-1.51,STOP_LOSS,76,ACTUAL,84177000000.0,86560124000.0
