datetime,version,session,market,stock_code,stock_name,current_price,change_rate,volume,actual_trading_value,estimated_trading_value,trading_value_used,trading_value_source,trading_value_rank,day_high,high_gap,value_growth,volume_growth,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth
2026-08-13 14:00:10,v1.5,MAIN,KOSDAQ,388050,지투파워,9550.0,18.43,4332262,38849000000.0,40811518320.0,38849000000.0,ACTUAL,47,9790.0,2.4514811031664965,1.3150429896418658,1.29824974632919,75,29,14,20,12
2026-08-13 14:12:19,v1.5,MAIN,KOSDAQ,388050,지투파워,9650.0,18.8,5143991,46535000000.0,48673690560.0,46535000000.0,ACTUAL,41,9790.0,1.4300306435137897,1.1978429303199567,1.1873684001567772,76,29,19,16,12
2026-08-13 14:53:11,v1.5,MAIN,KOSPI,073240,금호타이어,8160.0,9.97,14720380,237397000000.0,244322183040.0,237397000000.0,ACTUAL,35,8390.0,2.7413587604290823,2.4799895534082004,2.6615031463506886,89,40,14,20,15
2026-08-13 15:04:56,v1.5,MAIN,KOSPI,181710,NHN,66800.0,8.97,821879,107003000000.0,110727078800.0,107003000000.0,ACTUAL,73,68800.0,2.9069767441860463,1.1035446510524634,1.1607476767505578,77,40,14,11,12
2026-08-13 15:15:13,v1.5,MAIN,KOSPI,272210,한화시스템,79600.0,5.16,409215,,51501531000.0,51501531000.0,ESTIMATED,,79700.0,0.12547051442910914,1.0590747168059274,1.0743286348492924,78,33,25,11,9
2026-08-13 15:31:08,v1.5,WAIT,KOSPI,272210,한화시스템,79600.0,5.29,536117,,62682373200.0,62682373200.0,ESTIMATED,,79900.0,0.37546933667083854,1.1579613732012246,1.250576165861123,86,33,25,16,12
2026-08-13 15:31:08,v1.5,WAIT,KOSPI,402340,SK스퀘어,1117000.0,9.08,753631,1240061000000.0,1240888704000.0,1240061000000.0,ACTUAL,6,1150000.0,2.869565217391304,1.2695904031877436,1.3733519452285454,85,40,14,16,15
2026-08-13 15:31:11,v1.5,WAIT,KOSPI,035420,NAVER,226500.0,5.1,1834305,775673000000.0,784859646000.0,775673000000.0,ACTUAL,11,230000.0,1.5217391304347827,1.0508850936305232,1.0993855492597462,79,40,19,11,9
2026-08-13 15:31:15,v1.5,WAIT,KOSPI,000660,SK하이닉스,1593000.0,5.92,4597212,10927750000000.0,10853018199000.0,10927750000000.0,ACTUAL,1,1634000.0,2.5091799265605874,1.1268147205295325,1.2018075690778742,77,40,14,11,12
2026-08-13 15:40:30,v1.5,NXT_AFTER,KOSPI,007660,이수페타시스,96800.0,7.21,712466,107930000000.0,108325791000.0,107930000000.0,ACTUAL,83,98300.0,1.5259409969481181,1.2005161118093945,1.33354421494951,90,40,19,16,15
2026-08-13 15:40:35,v1.5,NXT_AFTER,KOSDAQ,240810,원익IPS,120000.0,7.62,1215072,143215000000.0,145807440000.0,143215000000.0,ACTUAL,12,120000.0,0.0,1.1111585252312084,1.1089721942840662,85,40,25,11,9
2026-08-14 09:02:18,v1.5,MAIN,KOSPI,000660,SK하이닉스,1690000.0,6.28,296454,2062932000000.0,2066338667000.0,2062932000000.0,ACTUAL,1,1695000.0,0.2949852507374631,1.1027517315590365,1.3573466051912255,91,40,25,11,15
2026-08-14 09:03:30,v1.5,MAIN,KOSPI,066570,LG전자,222000.0,7.51,179052,162969000000.0,168020700000.0,162969000000.0,ACTUAL,6,223500.0,0.6711409395973155,1.1745682820653272,1.4423276757880152,93,40,22,16,15
2026-08-14 09:03:34,v1.5,MAIN,KOSPI,000660,SK하이닉스,1684000.0,5.52,352313,2185934000000.0,2174556729000.0,2185934000000.0,ACTUAL,1,1695000.0,0.6489675516224189,1.0596248446386018,1.188423836413069,85,40,22,11,12
2026-08-14 09:04:43,v1.5,MAIN,KOSPI,073240,금호타이어,8690.0,6.63,2196085,87538000000.0,90258181440.0,87538000000.0,ACTUAL,15,8700.0,0.11494252873563218,1.1780427410238468,1.6244313600757447,93,37,25,16,15
2026-08-14 09:04:47,v1.5,MAIN,KOSPI,066570,LG전자,222000.0,7.75,241902,189628000000.0,194880407500.0,189628000000.0,ACTUAL,5,225000.0,1.3333333333333335,1.1635832581656633,1.3510153474968165,90,40,19,16,15
2026-08-14 09:04:47,v1.5,MAIN,KOSPI,042660,한화오션,96500.0,6.39,325961,178422000000.0,179005280500.0,178422000000.0,ACTUAL,6,99400.0,2.9175050301810868,1.1592242471494005,1.760799693173654,85,40,14,16,15
2026-08-14 09:04:51,v1.5,MAIN,KOSPI,000660,SK하이닉스,1690000.0,6.15,384526,2258658000000.0,2262282367000.0,2258658000000.0,ACTUAL,1,1695000.0,0.2949852507374631,1.0332690739976595,1.091432901993398,79,40,25,5,9
2026-08-14 09:05:59,v1.5,MAIN,KOSPI,073240,금호타이어,8850.0,8.6,2929619,101156000000.0,105631476080.0,101156000000.0,ACTUAL,14,8850.0,0.0,1.1555667253078663,1.3340189473540414,96,40,25,16,15
2026-08-14 09:05:59,v1.5,MAIN,KOSPI,005380,현대차,441000.0,5.5,120445,147867000000.0,150820815000.0,147867000000.0,ACTUAL,9,444500.0,0.7874015748031495,1.1169636584757863,1.204498179927197,85,40,22,11,12
2026-08-14 09:06:03,v1.5,MAIN,KOSPI,066570,LG전자,220500.0,6.78,274377,203613000000.0,207283009500.0,203613000000.0,ACTUAL,5,225000.0,2.0,1.0737496572236167,1.1342485800034725,79,40,19,11,9
2026-08-14 09:06:03,v1.5,MAIN,KOSPI,000660,SK하이닉스,1684000.0,5.81,410701,2316943000000.0,2312384644000.0,2316943000000.0,ACTUAL,1,1695000.0,0.6489675516224189,1.0258051462417064,1.0680708196584887,76,40,22,5,9
2026-08-14 09:07:16,v1.5,MAIN,KOSPI,005380,현대차,441500.0,5.26,135226,161134000000.0,164327203500.0,161134000000.0,ACTUAL,9,444500.0,0.6749156355455568,1.0897225209140646,1.1227199136535349,82,40,22,11,9
2026-08-14 09:07:16,v1.5,MAIN,KOSDAQ,257720,실리콘투,43050.0,5.64,332824,44564000000.0,45510324400.0,44564000000.0,ACTUAL,7,43300.0,0.5773672055427251,1.1596450597205235,1.3131068439969542,82,29,22,16,15
2026-08-14 09:07:20,v1.5,MAIN,KOSPI,042660,한화오션,97300.0,7.06,396712,190062000000.0,191685692600.0,190062000000.0,ACTUAL,6,99400.0,2.112676056338028,1.0652385916534957,1.2170535738938093,77,40,14,11,12
2026-08-14 09:07:20,v1.5,MAIN,KOSPI,073240,금호타이어,8670.0,6.14,3637133,111365000000.0,113318300160.0,111365000000.0,ACTUAL,14,8850.0,2.0338983050847457,1.1009233263474238,1.241503758679883,77,40,14,11,12
2026-08-14 09:08:32,v1.5,MAIN,KOSPI,005380,현대차,447000.0,6.81,161696,184253000000.0,189971871000.0,184253000000.0,ACTUAL,8,447500.0,0.11173184357541899,1.1434768577705512,1.1957463801339978,88,40,25,11,12
2026-08-14 09:08:32,v1.5,MAIN,KOSPI,001210,금호전기,7950.0,15.38,3990135,31262000000.0,31540527900.0,31262000000.0,ACTUAL,39,8170.0,2.692778457772338,1.329336224858613,1.3284725313470622,78,29,14,20,15
2026-08-14 09:08:35,v1.5,MAIN,KOSPI,000660,SK하이닉스,1686000.0,5.71,467119,2473712000000.0,2467342912000.0,2473712000000.0,ACTUAL,1,1695000.0,0.5309734513274336,1.0287706713822067,1.0569164004308043,76,40,22,5,9
2026-08-14 09:08:35,v1.5,MAIN,KOSDAQ,058610,에스피지,118100.0,5.17,152947,63820000000.0,65114288000.0,63820000000.0,ACTUAL,2,119300.0,1.0058675607711651,1.1465013922572531,1.2397723864566699,75,33,19,11,12
2026-08-14 09:09:51,v1.5,MAIN,KOSPI,005380,현대차,444500.0,6.33,190414,209485000000.0,214258155000.0,209485000000.0,ACTUAL,7,450000.0,1.2222222222222223,1.1369421393410148,1.1776048881852366,82,40,19,11,12
2026-08-14 09:09:51,v1.5,MAIN,KOSPI,000660,SK하이닉스,1692000.0,6.03,505625,2562027000000.0,2544858525000.0,2562027000000.0,ACTUAL,1,1695000.0,0.17699115044247787,1.035701407439508,1.0824329560561656,79,40,25,5,9
2026-08-14 09:10:58,v1.5,MAIN,KOSDAQ,440110,파두,70000.0,10.79,487592,33181000000.0,33800231200.0,33181000000.0,ACTUAL,15,71200.0,1.6853932584269662,1.479709240099893,1.3800841197149214,83,29,19,20,15
2026-08-14 09:11:02,v1.5,MAIN,KOSDAQ,257720,실리콘투,44000.0,7.35,463714,53761000000.0,55534589400.0,53761000000.0,ACTUAL,5,44000.0,0.0,1.1074923263910348,1.2018391185915296,81,33,25,11,12
2026-08-14 09:11:02,v1.5,MAIN,KOSPI,017670,SK텔레콤,95900.0,5.27,211350,66887000000.0,68217026500.0,66887000000.0,ACTUAL,20,96100.0,0.20811654526534862,1.0697469852541344,1.1107899300993325,78,33,25,11,9
2026-08-14 09:12:22,v1.5,MAIN,KOSPI,066570,LG전자,220500.0,6.3,370409,249311000000.0,251113048500.0,249311000000.0,ACTUAL,5,225000.0,2.0,1.1236602756519467,1.2003117364563147,82,40,19,11,12
2026-08-14 09:12:22,v1.5,MAIN,KOSPI,017670,SK텔레콤,96100.0,5.71,232158,71004000000.0,72630711900.0,71004000000.0,ACTUAL,20,96400.0,0.3112033195020747,1.0615515720543602,1.0984528034066714,82,37,25,11,9
2026-08-14 09:12:22,v1.5,MAIN,KOSDAQ,058610,에스피지,118700.0,5.53,198070,73064000000.0,74635452800.0,73064000000.0,ACTUAL,2,119300.0,0.5029337803855826,1.0949526435679175,1.2011813506695128,82,37,22,11,12
2026-08-14 09:12:22,v1.5,MAIN,KOSPI,000660,SK하이닉스,1695000.0,6.34,566581,2735824000000.0,2744932190000.0,2735824000000.0,ACTUAL,1,1696000.0,0.0589622641509434,1.0409496994140477,1.0820027461562407,79,40,25,5,9
2026-08-14 09:12:22,v1.5,MAIN,KOSDAQ,319400,현대무벡스,29125.0,15.22,1543638,43085000000.0,44428564400.0,43085000000.0,ACTUAL,12,29300.0,0.5972696245733788,1.2259909512562956,1.224457451626951,79,29,22,16,12
2026-08-14 09:12:26,v1.5,MAIN,KOSDAQ,257720,실리콘투,44000.0,7.6,510715,58026000000.0,59957961500.0,58026000000.0,ACTUAL,4,44150.0,0.33975084937712347,1.0793326017001172,1.1013577334305196,78,33,25,11,9
2026-08-14 09:13:42,v1.5,MAIN,KOSDAQ,319400,현대무벡스,29450.0,16.01,1927755,54599000000.0,56212704900.0,54599000000.0,ACTUAL,6,29750.0,1.0084033613445378,1.2672391783683417,1.248838782149701,80,33,19,16,12
2026-08-14 09:13:42,v1.5,MAIN,KOSDAQ,058610,에스피지,118800.0,5.79,216918,78309000000.0,80035611600.0,78309000000.0,ACTUAL,1,119500.0,0.5857740585774058,1.0717863790649294,1.095158277376685,79,37,22,11,9
2026-08-14 09:13:42,v1.5,MAIN,KOSPI,005380,현대차,447500.0,6.93,220487,235584000000.0,241756505000.0,235584000000.0,ACTUAL,7,450000.0,0.5555555555555556,1.0479995017660613,1.0640391473672526,76,40,22,5,9
2026-08-14 09:13:42,v1.5,MAIN,KOSPI,017670,SK텔레콤,96100.0,5.49,246045,73723000000.0,75177588500.0,73723000000.0,ACTUAL,20,96400.0,0.3112033195020747,1.0382936172609993,1.0598170211666194,76,37,25,5,9
2026-08-14 09:14:56,v1.5,MAIN,KOSPI,005380,현대차,448500.0,7.05,234523,245692000000.0,252170240000.0,245692000000.0,ACTUAL,7,450000.0,0.33333333333333337,1.0429061396359685,1.063659081941339,79,40,25,5,9
2026-08-14 09:14:56,v1.5,MAIN,KOSDAQ,319400,현대무벡스,29900.0,17.39,2199060,62073000000.0,64450128600.0,62073000000.0,ACTUAL,5,29900.0,0.0,1.1368889540101468,1.1407362450103877,78,33,25,11,9
2026-08-14 09:14:57,v1.5,MAIN,KOSPI,017670,SK텔레콤,96300.0,5.82,261615,76141000000.0,77860737600.0,76141000000.0,ACTUAL,19,96500.0,0.20725388601036268,1.0327984482454593,1.0632811071145523,76,37,25,5,9
2026-08-14 09:16:14,v1.5,MAIN,KOSPI,005380,현대차,446500.0,6.81,271566,275183000000.0,280835796000.0,275183000000.0,ACTUAL,5,451500.0,1.1074197120708749,1.1200323982872866,1.1579503929252142,82,40,19,11,12
2026-08-14 09:16:14,v1.5,MAIN,KOSDAQ,319400,현대무벡스,29950.0,17.79,2462482,69012000000.0,71499736000.0,69012000000.0,ACTUAL,4,29950.0,0.0,1.1117877337973032,1.119788455067165,78,33,25,11,9
2026-08-14 09:16:14,v1.5,MAIN,KOSPI,017670,SK텔레콤,96600.0,5.82,274758,78366000000.0,80087095600.0,78366000000.0,ACTUAL,20,96600.0,0.0,1.0292221011019032,1.0502379450719568,76,37,25,5,9
2026-08-14 09:16:14,v1.5,MAIN,KOSDAQ,058610,에스피지,119500.0,6.6,240237,85079000000.0,87401766400.0,85079000000.0,ACTUAL,1,119600.0,0.08361204013377926,1.046598024381543,1.056753249609607,76,37,25,5,9
2026-08-14 09:17:48,v1.5,MAIN,KOSDAQ,319400,현대무벡스,29900.0,18.38,2853579,81747000000.0,84672813050.0,81747000000.0,ACTUAL,3,30150.0,0.8291873963515755,1.1845331246739697,1.1588222776856847,87,37,22,16,12
2026-08-14 09:17:48,v1.5,MAIN,KOSPI,017670,SK텔레콤,97500.0,6.81,306386,84323000000.0,86798994800.0,84323000000.0,ACTUAL,20,97500.0,0.0,1.0760151085930123,1.115112207833803,82,37,25,11,9
2026-08-14 09:17:48,v1.5,MAIN,KOSDAQ,439960,코스모로보틱스,18240.0,10.65,1931952,33713000000.0,34579471680.0,33713000000.0,ACTUAL,16,18300.0,0.32786885245901637,1.2394029631263557,1.2383172568155612,82,29,25,16,12
2026-08-14 09:17:54,v1.5,MAIN,KOSDAQ,058610,에스피지,119700.0,7.75,282676,94880000000.0,98079762300.0,94880000000.0,ACTUAL,1,121000.0,1.0743801652892562,1.1151988152187966,1.1766547201305377,79,37,19,11,12
2026-08-14 09:17:54,v1.5,MAIN,KOSPI,000660,SK하이닉스,1682000.0,5.46,672180,2993120000000.0,2979085200000.0,2993120000000.0,ACTUAL,1,1697000.0,0.8839127872716559,1.028670682892411,1.0516862370823523,76,40,22,5,9
2026-08-14 09:19:24,v1.5,MAIN,KOSPI,017670,SK텔레콤,98300.0,8.01,356398,94747000000.0,97855060800.0,94747000000.0,ACTUAL,19,98500.0,0.20304568527918782,1.1236198901841727,1.1632320014622077,85,37,25,11,12
2026-08-14 09:20:54,v1.5,MAIN,KOSDAQ,487400,케이앤에스아이앤씨,17290.0,12.42,2191545,35806000000.0,37891813050.0,35806000000.0,ACTUAL,18,17320.0,0.17321016166281755,1.193095864849555,1.1539044766783397,82,29,25,16,12
2026-08-14 09:21:00,v1.5,MAIN,KOSPI,017670,SK텔레콤,96800.0,6.48,404467,103142000000.0,105013364000.0,103142000000.0,ACTUAL,19,98500.0,1.7258883248730965,1.088604388529452,1.1348744942451978,79,40,19,11,9
2026-08-14 09:22:25,v1.5,MAIN,KOSDAQ,058610,에스피지,118300.0,5.35,341052,109818000000.0,111005875200.0,109818000000.0,ACTUAL,1,121000.0,2.231404958677686,1.1574409780775716,1.2065120491304533,82,40,14,16,12
2026-08-14 09:22:25,v1.5,MAIN,KOSPI,017670,SK텔레콤,97100.0,6.48,438230,109024000000.0,111022320000.0,109024000000.0,ACTUAL,19,98500.0,1.4213197969543148,1.0570281747493746,1.0834752897022502,79,40,19,11,9
2026-08-14 09:22:25,v1.5,MAIN,KOSPI,005380,현대차,445000.0,6.33,311929,312598000000.0,317288560000.0,312598000000.0,ACTUAL,6,451500.0,1.4396456256921373,1.069263106766228,1.078108042719386,79,40,19,11,9
2026-08-14 09:22:25,v1.5,MAIN,KOSPI,000660,SK하이닉스,1677000.0,5.15,778106,3259142000000.0,3236026300000.0,3259142000000.0,ACTUAL,1,1697000.0,1.1785503830288746,1.0568947133569586,1.0950417410199107,79,40,19,11,9
2026-08-14 09:23:45,v1.5,MAIN,KOSDAQ,487400,케이앤에스아이앤씨,17410.0,13.98,2739841,44979000000.0,47403451490.0,44979000000.0,ACTUAL,15,17580.0,0.9670079635949944,1.2561861140590962,1.2048431348319697,79,29,22,16,12
2026-08-14 09:26:11,v1.5,MAIN,KOSDAQ,257720,실리콘투,44800.0,10.05,790499,81212000000.0,84934321700.0,81212000000.0,ACTUAL,5,44900.0,0.22271714922048996,1.0527598454797646,1.055900695786677,82,37,25,11,9
2026-08-14 09:26:11,v1.5,MAIN,KOSDAQ,487400,케이앤에스아이앤씨,17850.0,15.99,3251708,54004000000.0,57504242880.0,54004000000.0,ACTUAL,12,17940.0,0.5016722408026756,1.1218579916074618,1.095323974860529,75,33,22,11,9
2026-08-14 09:27:27,v1.5,MAIN,KOSPI,017670,SK텔레콤,98100.0,7.57,549704,125943000000.0,129149790000.0,125943000000.0,ACTUAL,18,98500.0,0.40609137055837563,1.064229098713897,1.097967466683711,85,40,25,11,9
2026-08-14 09:28:38,v1.5,MAIN,KOSPI,017670,SK텔레콤,98200.0,7.79,587179,130235000000.0,133740053000.0,130235000000.0,ACTUAL,19,98500.0,0.3045685279187817,1.0340789087126716,1.0681730531340503,79,40,25,5,9
2026-08-14 09:29:51,v1.5,MAIN,KOSPI,017670,SK텔레콤,98000.0,7.57,630993,135623000000.0,138844048000.0,135623000000.0,ACTUAL,19,98500.0,0.5076142131979695,1.0413713671440088,1.0746177911675996,76,40,22,5,9
2026-08-14 09:29:51,v1.5,MAIN,KOSDAQ,090360,로보스타,90800.0,5.7,129992,32921000000.0,33376298400.0,32921000000.0,ACTUAL,26,92600.0,1.9438444924406046,1.1607432480078979,1.2396010146281922,76,29,19,16,12
2026-08-14 09:31:07,v1.5,MAIN,KOSDAQ,319400,현대무벡스,29300.0,15.42,4400867,126941000000.0,127992885600.0,126941000000.0,ACTUAL,3,30150.0,2.8192371475953566,1.5528520924315266,1.5422271470318503,89,40,14,20,15
2026-08-14 09:31:07,v1.5,MAIN,KOSDAQ,058610,에스피지,120000.0,7.13,411380,126962000000.0,130187418000.0,126962000000.0,ACTUAL,2,121000.0,0.8264462809917356,1.0429460955854568,1.054109664508293,76,40,22,5,9
2026-08-14 09:32:19,v1.5,MAIN,KOSDAQ,058610,에스피지,119800.0,7.04,432608,132592000000.0,135471238700.0,132592000000.0,ACTUAL,2,121000.0,0.9917355371900827,1.0443439769379814,1.0516019252272837,76,40,22,5,9
2026-08-14 09:37:10,v1.5,MAIN,KOSDAQ,108490,로보티즈,286500.0,9.58,142201,93393000000.0,97135038000.0,93393000000.0,ACTUAL,6,286500.0,0.0,1.0719795229677922,1.087587667974516,82,37,25,11,9
2026-08-14 09:37:14,v1.5,MAIN,KOSPI,005380,현대차,450000.0,7.47,386639,378371000000.0,387231152000.0,378371000000.0,ACTUAL,6,451500.0,0.33222591362126247,1.048894889017639,1.0590325045810998,79,40,25,5,9
2026-08-14 09:37:17,v1.5,MAIN,KOSDAQ,466100,클로봇,32850.0,14.09,784827,53813000000.0,56882612800.0,53813000000.0,ACTUAL,14,32950.0,0.30349013657056145,1.0523505944931164,1.0545022391278351,78,33,25,11,9
2026-08-14 09:38:37,v1.5,MAIN,KOSDAQ,058610,에스피지,123000.0,8.91,526506,154629000000.0,159917274400.0,154629000000.0,ACTUAL,2,123000.0,0.0,1.0539269477974604,1.0720298088082585,85,40,25,11,9
2026-08-14 09:38:37,v1.5,MAIN,KOSDAQ,466100,클로봇,33000.0,14.96,830240,57130000000.0,60604941750.0,57130000000.0,ACTUAL,13,33200.0,0.6024096385542169,1.0616393808187612,1.0578637075431911,75,33,22,11,9
2026-08-14 09:39:53,v1.5,MAIN,KOSDAQ,058610,에스피지,123100.0,9.54,564711,165868000000.0,172467782200.0,165868000000.0,ACTUAL,1,123800.0,0.5654281098546041,1.0726836492507874,1.0725632756321866,82,40,22,11,9
2026-08-14 09:41:08,v1.5,MAIN,KOSDAQ,466100,클로봇,34100.0,17.57,946862,63607000000.0,68429080200.0,63607000000.0,ACTUAL,13,34100.0,0.0,1.0795302184280646,1.1046966366593398,78,33,25,11,9
2026-08-14 09:42:21,v1.5,MAIN,KOSDAQ,125490,한라캐스트,12300.0,13.57,3604366,42155000000.0,44333701800.0,42155000000.0,ACTUAL,22,12300.0,0.0,1.6174270037984884,1.6109272707119897,89,29,25,20,15
2026-08-14 09:42:25,v1.5,MAIN,KOSDAQ,466100,클로봇,34150.0,17.39,1014854,68455000000.0,73045023750.0,68455000000.0,ACTUAL,12,34200.0,0.14619883040935672,1.076218026317858,1.071807718548215,78,33,25,11,9
2026-08-14 09:43:37,v1.5,MAIN,KOSDAQ,466100,클로봇,34500.0,19.48,1074683,72763000000.0,78885805500.0,72763000000.0,ACTUAL,9,34500.0,0.0,1.0629318530421445,1.0589533075693647,82,37,25,11,9
2026-08-14 09:44:50,v1.5,MAIN,KOSDAQ,466100,클로봇,34400.0,19.48,1143064,77822000000.0,83945113950.0,77822000000.0,ACTUAL,9,34750.0,1.0071942446043165,1.0695270948146722,1.0636289957131544,76,37,19,11,9
2026-08-14 09:46:01,v1.5,MAIN,KOSDAQ,466100,클로봇,34150.0,18.61,1201755,81774000000.0,87288736700.0,81774000000.0,ACTUAL,9,34750.0,1.7266187050359711,1.0507825550615508,1.0513453314949994,76,37,19,11,9
2026-08-14 09:46:01,v1.5,MAIN,KOSDAQ,487400,케이앤에스아이앤씨,18070.0,17.62,5090553,86994000000.0,91879580340.0,86994000000.0,ACTUAL,8,18300.0,1.2568306010928962,1.1127825319467362,1.1104396601594846,76,37,19,11,9
2026-08-14 09:47:14,v1.5,MAIN,KOSDAQ,487400,케이앤에스아이앤씨,18350.0,19.64,5434265,93353000000.0,99798564000.0,93353000000.0,ACTUAL,7,18500.0,0.8108108108108109,1.0730969951950708,1.0675195798963295,79,37,22,11,9
2026-08-14 09:48:25,v1.5,MAIN,KOSDAQ,125490,한라캐스트,12530.0,15.88,4899883,57611000000.0,60942423500.0,57611000000.0,ACTUAL,15,12610.0,0.63441712926249,1.0631297287322383,1.0644267262644007,75,33,22,11,9
2026-08-14 09:49:39,v1.5,MAIN,KOSDAQ,125490,한라캐스트,12770.0,18.37,5390904,64130000000.0,68849592060.0,64130000000.0,ACTUAL,14,12890.0,0.9309542280837859,1.1131554737810487,1.1002107601344766,75,33,22,11,9
2026-08-14 09:52:04,v1.5,MAIN,KOSPI,096770,SK이노베이션,128200.0,5.34,261272,59326000000.0,60536937400.0,59326000000.0,ACTUAL,48,129200.0,0.7739938080495357,1.332988810497461,1.367221882080828,90,33,22,20,15
2026-08-14 10:04:54,v1.5,MAIN,KOSDAQ,388050,지투파워,11180.0,7.48,7402767,79057000000.0,82808449360.0,79057000000.0,ACTUAL,13,11310.0,1.1494252873563218,1.0675155623371186,1.0582178210462034,76,37,19,11,9
2026-08-14 10:06:10,v1.5,MAIN,KOSDAQ,388050,지투파워,11200.0,8.25,7797265,83431000000.0,87778045210.0,83431000000.0,ACTUAL,13,11380.0,1.5817223198594026,1.0553271690046422,1.053290614171701,76,37,19,11,9
2026-08-14 10:21:47,v1.5,MAIN,KOSDAQ,058610,에스피지,120700.0,7.31,930589,248655000000.0,252026216400.0,248655000000.0,ACTUAL,1,123800.0,2.504038772213247,1.155470775750704,1.1845040196732328,82,40,14,16,12
2026-08-14 10:21:50,v1.5,MAIN,KOSPI,096770,SK이노베이션,127700.0,5.01,320606,70919000000.0,71984500200.0,70919000000.0,ACTUAL,51,129200.0,1.1609907120743035,1.1167291279564135,1.1350893963533368,76,37,19,11,9
2026-08-14 10:49:56,v1.5,MAIN,KOSPI,001450,현대해상,45350.0,5.47,439983,,25581589500.0,25581589500.0,ESTIMATED,,45400.0,0.11013215859030838,1.2206060201443878,1.2262967195295298,77,24,25,16,12
2026-08-14 11:07:43,v1.5,MAIN,KOSDAQ,083650,비에이치아이,61300.0,6.37,285099,34469000000.0,35263374500.0,34469000000.0,ACTUAL,37,61700.0,0.6482982171799028,1.1915445243362832,1.3507831821929102,82,29,22,16,15
2026-08-14 11:09:17,v1.5,MAIN,KOSDAQ,083650,비에이치아이,61100.0,8.67,339229,41041000000.0,42438513400.0,41041000000.0,ACTUAL,34,61700.0,0.9724473257698543,1.1906640749659114,1.1898638718480248,79,29,22,16,12
2026-08-14 11:13:46,v1.5,MAIN,KOSDAQ,083650,비에이치아이,62700.0,9.56,480232,55002000000.0,56915131100.0,55002000000.0,ACTUAL,25,63000.0,0.4761904761904762,1.1890010592533344,1.2547212206719967,86,33,25,16,12
2026-08-14 11:16:16,v1.5,MAIN,KOSPI,005180,빙그레,82300.0,19.51,589907,89820000000.0,92182044200.0,89820000000.0,ACTUAL,49,84600.0,2.7186761229314422,1.678188408504914,1.5502898710691329,86,37,14,20,15
2026-08-14 11:28:39,v1.5,MAIN,KOSDAQ,950160,코오롱티슈진,27000.0,5.47,3059766,80248000000.0,82544265000.0,80248000000.0,ACTUAL,19,27800.0,2.877697841726619,3.2047923322683705,3.247917882959865,86,37,14,20,15
2026-08-14 12:18:14,v1.5,MAIN,KOSDAQ,950160,코오롱티슈진,27050.0,5.66,3531018,92776000000.0,95416792150.0,92776000000.0,ACTUAL,19,27800.0,2.697841726618705,1.1561160402751471,1.1540156992397457,79,37,14,16,12
2026-08-14 12:22:08,v1.5,MAIN,KOSPI,353200,대덕전자,118700.0,5.04,624730,72322000000.0,74138476900.0,72322000000.0,ACTUAL,71,119600.0,0.7525083612040134,1.1161146948979908,1.1144072180579885,79,37,22,11,9
2026-08-14 12:29:49,v1.5,MAIN,KOSPI,012330,현대모비스,539000.0,5.28,239720,247611000000.0,249444776000.0,247611000000.0,ACTUAL,27,547000.0,1.4625228519195612,1.4799003083984794,1.6276590688421295,94,40,19,20,15
2026-08-14 13:14:23,v1.5,MAIN,KOSPI,096770,SK이노베이션,127900.0,5.18,464139,96659000000.0,98063232000.0,96659000000.0,ACTUAL,58,129200.0,1.0061919504643964,1.362949280164695,1.4476928067472223,91,37,19,20,15
2026-08-14 13:22:21,v1.5,MAIN,KOSPI,353200,대덕전자,119200.0,5.31,706171,81950000000.0,84001624000.0,81950000000.0,ACTUAL,71,119600.0,0.33444816053511706,1.129596956497767,1.1269057809353287,82,37,25,11,9
2026-08-14 14:47:32,v1.5,MAIN,KOSDAQ,108490,로보티즈,280500.0,7.28,373110,198814000000.0,201688760000.0,198814000000.0,ACTUAL,8,289000.0,2.941176470588235,1.7405014532338832,2.0421779728738603,89,40,14,20,15
2026-08-14 14:49:02,v1.5,MAIN,KOSPI,006400,삼성SDI,513000.0,5.54,385154,335147000000.0,344994744000.0,335147000000.0,ACTUAL,25,514000.0,0.19455252918287938,1.0831213824262265,1.0845772825447244,85,40,25,11,9
2026-08-14 15:07:40,v1.5,MAIN,KOSDAQ,083650,비에이치아이,61200.0,8.32,999268,104448000000.0,107285313600.0,104448000000.0,ACTUAL,21,63000.0,2.857142857142857,1.7628354430379747,1.9535687544109683,89,40,14,20,15
