datetime,version,session,scan_session,decision_session,decision_time,session_valid_at_decision,market,stock_code,stock_name,current_price,change_rate,volume,actual_trading_value,estimated_trading_value,trading_value_used,trading_value_source,trading_value_rank,day_high,high_gap,value_growth,volume_growth,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,focus_signal,watch_score,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,history_available_sec,history_sample_count,price_30s_positive,price_60s_positive,first75_price_30s_positive,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
2026-09-04 09:02:09,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:02:09.385,True,KOSDAQ,108490,로보티즈,277500.0,12.07,62040,96095000000.0,17216100000.0,96095000000.0,ACTUAL,1,280500.0,1.06951871657754,1.1767983541110485,1.7672192787557683,87,37,19,16,15,False,60,2026-09-04 09:01:02.711,276000.0,71.0,66.674373,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,66.674373,124.0365138053894,9,False,True,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,-0.8928571428571428,15.401233911514282,-0.5376344086021506,31.06945013999939,0.5434782608695652,61.513620376586914,4.323308270676692,124.0365138053894,,,,,1.06951871657754,31.06945013999939,0.8886868901760933,61.513620376586914,,,,,,
2026-09-04 09:02:24,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:02:24.974,True,KOSDAQ,108490,로보티즈,276500.0,11.47,64450,97735000000.0,17820425000.0,97735000000.0,ACTUAL,1,280500.0,1.4260249554367201,1.1414839817334532,1.5568008889103602,82,37,19,11,15,False,60,2026-09-04 09:01:02.711,276000.0,71.0,82.262777,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,82.262777,139.07358980178833,10,False,False,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,-0.36036036036036034,15.037075996398926,-1.25,30.438309907913208,-0.18050541516245489,61.24901032447815,3.9473684210526314,123.80246329307556,,,,,1.2477718360071302,30.438309907913208,0.8874253145031474,61.24901032447815,,,,,,
2026-09-04 09:02:41,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:02:41.411,True,KOSDAQ,108490,로보티즈,275500.0,10.87,69748,99572000000.0,19215574000.0,99572000000.0,ACTUAL,1,280500.0,1.7825311942959003,1.1423261363375627,1.4967381974248928,82,37,19,11,15,False,60,2026-09-04 09:01:02.711,276000.0,71.0,98.699746,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,98.699746,154.8210780620575,11,False,False,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,-0.3616636528028933,15.747488260269165,-0.7207207207207207,30.78456425666809,-1.2544802867383513,61.85401439666748,0.9157509157509158,123.60327291488647,,,,,0.7130124777183604,30.78456425666809,1.7825311942959003,61.85401439666748,,,,,,
2026-09-04 09:02:56,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:02:56.028,True,KOSDAQ,108490,로보티즈,275500.0,10.87,71546,101225000000.0,19710923000.0,101225000000.0,ACTUAL,1,280500.0,1.7825311942959003,1.092057566996073,1.2559200940895605,82,40,19,11,12,False,60,2026-09-04 09:01:02.711,276000.0,71.0,113.317411,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,113.317411,170.2481071949005,12,False,False,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,0.0,15.427029132843018,-0.3616636528028933,31.174517393112183,-1.607142857142857,61.61282730102539,1.2867647058823528,123.31348872184753,,,,,0.3565062388591802,31.174517393112183,1.6042780748663104,61.61282730102539,1.6016993678944538,107.72521376609802,,,,
2026-09-04 09:03:12,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:03:12.333,True,KOSDAQ,108490,로보티즈,274500.0,10.46,76053,102895000000.0,20876548500.0,102895000000.0,ACTUAL,1,280500.0,2.13903743315508,1.0707633071439722,1.2258704061895551,77,40,14,11,12,False,60,2026-09-04 09:01:02.711,276000.0,71.0,129.621958,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,129.621958,185.88599586486816,13,False,False,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,-0.3629764065335753,15.637888669967651,-0.3629764065335753,31.06491780281067,-1.0810810810810811,61.84948205947876,-0.5434782608695652,123.36310243606567,3.195488721804511,185.88599586486816,,,0.35650623885917954,31.06491780281067,1.06951871657754,61.84948205947876,1.9582056067536333,123.36310243606567,,,,
2026-09-04 09:03:28,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:03:28.237,True,KOSDAQ,108490,로보티즈,275500.0,11.07,78986,104855000000.0,21760643000.0,104855000000.0,ACTUAL,1,280500.0,1.7825311942959003,1.072850053716683,1.2255391776570985,82,40,19,11,12,False,60,2026-09-04 09:01:02.711,276000.0,71.0,145.526196,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,145.526196,201.1860373020172,14,False,False,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,0.36429872495446264,15.300041437149048,0.0,30.9379301071167,-0.3616636528028933,62.11244750022888,-0.5415162454873645,123.36145782470703,3.571428571428571,185.91491079330444,,,0.0,30.9379301071167,0.3565062388591802,62.11244750022888,1.2439315533623276,123.36145782470703,,,,
2026-09-04 09:03:28,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:03:28.230,True,KOSPI,009900,명신산업,9210.0,18.4,134492,38746000000.0,1238671320.0,38746000000.0,ACTUAL,12,9260.0,0.5399568034557235,1.065856073943662,175.8065359477124,77,29,22,11,15,False,60,2026-09-04 09:02:50.436,9050.0,74.0,37.794205,20260904_009900_E001,2026-09-04 09:02:50.436,9050.0,74.0,37.794205,201.1860373020172,14,True,True,True,True,20260904_009900_SHADOW_SCORE_70_74_E001_090256040011,2026-09-04 09:02:56.024,9050.0,74.0,32.206511,1.7679558011049812,0.7658643326039387,15.300041437149048,1.7679558011049725,30.9379301071167,18.53281853281853,62.11244750022888,18.53281853281853,123.36145782470703,18.53281853281853,185.91491079330444,,,0.20956032768479838,30.9379301071167,,,,,,,,
2026-09-04 09:03:43,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:03:43.518,True,KOSDAQ,108490,로보티즈,275500.0,10.66,81561,105486000000.0,22470055500.0,105486000000.0,ACTUAL,1,280500.0,1.7825311942959003,1.0593942072068454,1.1693668635659804,82,40,19,11,12,False,60,2026-09-04 09:01:02.711,276000.0,71.0,160.806953,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,160.806953,216.6727488040924,15,True,False,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,0.0,15.486711502075195,0.36429872495446264,30.786752939224243,0.0,61.85167074203491,-1.2544802867383513,123.70568513870239,0.9157509157509158,185.4549436569214,,,-0.35650623885917954,30.786752939224243,0.0,61.85167074203491,1.7825311942959003,123.70568513870239,1.6016993678944538,154.14985537528992,,
2026-09-04 09:03:59,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:03:59.235,True,KOSDAQ,108490,로보티즈,277000.0,11.07,83242,106870000000.0,23058034000.0,106870000000.0,ACTUAL,1,280500.0,1.2477718360071302,1.0557668560138305,1.1634752466944343,82,40,19,11,12,False,60,2026-09-04 09:01:02.711,276000.0,71.0,176.524038,20260904_108490_E001,2026-09-04 09:01:02.711,276000.0,71.0,176.524038,232.3616099357605,16,True,True,False,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:01:07.943,276000.0,71.0,61.441981,0.5434782608695565,0.5444646098003629,15.68886113166809,0.5444646098003629,31.175572633743286,0.5444646098003629,62.113502740859985,-1.0714285714285714,123.72633004188538,1.8382352941176472,185.42699146270752,,,-0.5347593582887702,31.175572633743286,-0.5347593582887702,62.113502740859985,1.0695187165775402,123.72633004188538,1.0669400096056836,169.838716506958,,
2026-09-04 09:03:59,v1.6.10,MAIN,MAIN,MAIN,2026-09-04 09:03:59.229,True,KOSPI,009900,명신산업,9200.0,18.28,163771,39572000000.0,1506693200.0,39572000000.0,ACTUAL,12,9260.0,0.6479481641468683,1.0611960311075355,3.3634067197896984,77,29,22,11,15,False,60,2026-09-04 09:02:50.436,9050.0,74.0,68.793252,20260904_009900_E001,2026-09-04 09:02:50.436,9050.0,74.0,68.793252,232.3616099357605,16,False,True,True,True,20260904_009900_SHADOW_SCORE_70_74_E001_090256040011,2026-09-04 09:02:56.024,9050.0,74.0,32.206511,1.7679558011049812,0.546448087431694,15.68886113166809,-0.10857763300760044,31.175572633743286,1.6574585635359116,62.113502740859985,18.404118404118407,123.72633004188538,18.404118404118407,185.42699146270752,,,0.10799136069114479,31.175572633743286,0.31755168837594316,62.113502740859985,,,,,,
