datetime,version,trade_id,entry_mode,stock_code,stock_name,entry_time,signal_price,entry_price,scan_session,decision_session,decision_time,first_75_time,first_75_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,had_prior_shadow_70_74,prior_shadow_trade_id,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,horizon_sec,actual_elapsed_sec,price,return_from_signal,return_from_entry,mfe_from_signal,mae_from_signal,mfe_from_entry,mae_from_entry,tracking_status
2026-09-04 09:01:38.025,v1.6.10,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,SHADOW_SCORE_70_74,108490,로보티즈,2026-09-04 09:01:08.000,276000.0,276275.99999999994,MAIN,MAIN,2026-09-04 09:01:07.943,,,2026-09-04 09:01:07.943,276000.0,,,False,,2026-09-04 09:01:08.129,276500.0,0.185882,0.18115942028985507,0.08107834194792825,0.18115942028985507,30,30.025,277500.0,0.5434782608695652,0.4430352256439425,1.0869565217391304,-0.18115942028985507,0.9859705511879637,-0.28087854174808596,COMPLETE
2026-09-04 09:02:08.026,v1.6.10,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,SHADOW_SCORE_70_74,108490,로보티즈,2026-09-04 09:01:08.000,276000.0,276275.99999999994,MAIN,MAIN,2026-09-04 09:01:07.943,,,2026-09-04 09:01:07.943,276000.0,,,False,,2026-09-04 09:01:08.129,276500.0,0.185882,0.18115942028985507,0.08107834194792825,0.18115942028985507,60,60.026,277500.0,0.5434782608695652,0.4430352256439425,1.6304347826086956,-0.18115942028985507,1.5289058767319852,-0.28087854174808596,COMPLETE
2026-09-04 09:02:39.432,v1.6.10,20260904_108490_BASE_E001_090209414687,BASE,108490,로보티즈,2026-09-04 09:02:09.414,277500.0,277777.49999999994,MAIN,MAIN,2026-09-04 09:02:09.385,2026-09-04 09:02:09.385,277500.0,2026-09-04 09:02:09.385,277500.0,0.0,0.0,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:02:09.435,277500.0,0.04935,0.0,-0.09990009990007898,0.0,30,30.018,275500.0,-0.7207207207207207,-0.8199008199007991,0.36036036036036034,-0.9009009009009009,0.2601002601002811,-0.9999009999009791,COMPLETE
2026-09-04 09:02:39.447,v1.6.10,20260904_108490_PRE_FAIL_PULLBACK_SHADOW_E001_090209439505,PRE_FAIL_PULLBACK_SHADOW,108490,로보티즈,2026-09-04 09:02:09.439,277500.0,277777.49999999994,MAIN,MAIN,2026-09-04 09:02:09.385,2026-09-04 09:02:09.385,277500.0,2026-09-04 09:02:09.385,277500.0,0.0,0.0,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:02:09.528,277500.0,0.142318,0.0,-0.09990009990007898,0.0,30,30.008,276000.0,-0.5405405405405406,-0.6399006399006191,0.36036036036036034,-0.9009009009009009,0.2601002601002811,-0.9999009999009791,COMPLETE
2026-09-04 09:03:08.231,v1.6.10,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,SHADOW_SCORE_70_74,108490,로보티즈,2026-09-04 09:01:08.000,276000.0,276275.99999999994,MAIN,MAIN,2026-09-04 09:01:07.943,,,2026-09-04 09:01:07.943,276000.0,,,False,,2026-09-04 09:01:08.129,276500.0,0.185882,0.18115942028985507,0.08107834194792825,0.18115942028985507,120,120.231,274500.0,-0.5434782608695652,-0.6428354254441002,1.6304347826086956,-0.7246376811594203,1.5289058767319852,-0.8238138672921071,COMPLETE
2026-09-04 09:03:09.426,v1.6.10,20260904_108490_BASE_E001_090209414687,BASE,108490,로보티즈,2026-09-04 09:02:09.414,277500.0,277777.49999999994,MAIN,MAIN,2026-09-04 09:02:09.385,2026-09-04 09:02:09.385,277500.0,2026-09-04 09:02:09.385,277500.0,0.0,0.0,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:02:09.435,277500.0,0.04935,0.0,-0.09990009990007898,0.0,60,60.012,274500.0,-1.0810810810810811,-1.1799011799011592,0.36036036036036034,-1.2612612612612613,0.2601002601002811,-1.3599013599013392,COMPLETE
2026-09-04 09:03:09.929,v1.6.10,20260904_108490_PRE_FAIL_PULLBACK_SHADOW_E001_090209439505,PRE_FAIL_PULLBACK_SHADOW,108490,로보티즈,2026-09-04 09:02:09.439,277500.0,277777.49999999994,MAIN,MAIN,2026-09-04 09:02:09.385,2026-09-04 09:02:09.385,277500.0,2026-09-04 09:02:09.385,277500.0,0.0,0.0,True,20260904_108490_SHADOW_SCORE_70_74_E001_090108000645,2026-09-04 09:02:09.528,277500.0,0.142318,0.0,-0.09990009990007898,0.0,60,60.49,274000.0,-1.2612612612612613,-1.3599013599013392,0.36036036036036034,-1.2612612612612613,0.2601002601002811,-1.3599013599013392,COMPLETE
2026-09-04 09:03:26.127,v1.6.10,20260904_009900_SHADOW_SCORE_70_74_E001_090256040011,SHADOW_SCORE_70_74,009900,명신산업,2026-09-04 09:02:56.040,9050.0,9059.05,MAIN,MAIN,2026-09-04 09:02:56.024,,,2026-09-04 09:02:56.024,9050.0,,,False,,2026-09-04 09:02:56.530,9080.0,0.506522,0.3314917127071823,0.23126045225493544,0.3314917127071823,30,30.088,9200.0,1.6574585635359116,1.5559026608750448,2.3204419889502765,0.0,2.2182237651850993,-0.09990009990009188,COMPLETE
2026-09-04 09:03:56.130,v1.6.10,20260904_009900_SHADOW_SCORE_70_74_E001_090256040011,SHADOW_SCORE_70_74,009900,명신산업,2026-09-04 09:02:56.040,9050.0,9059.05,MAIN,MAIN,2026-09-04 09:02:56.024,,,2026-09-04 09:02:56.024,9050.0,,,False,,2026-09-04 09:02:56.530,9080.0,0.506522,0.3314917127071823,0.23126045225493544,0.3314917127071823,60,60.09,9210.0,1.7679558011049725,1.6662895115933871,2.3204419889502765,0.0,2.2182237651850993,-0.09990009990009188,COMPLETE
2026-09-04 09:03:58.328,v1.6.10,20260904_009900_BASE_E001_090328281632,BASE,009900,명신산업,2026-09-04 09:03:28.281,9210.0,9219.21,MAIN,MAIN,2026-09-04 09:03:28.230,2026-09-04 09:03:28.230,9210.0,2026-09-04 09:03:28.230,9210.0,0.0,0.0,True,20260904_009900_SHADOW_SCORE_70_74_E001_090256040011,2026-09-04 09:03:28.327,9190.0,0.097102,-0.21715526601520088,-0.3168384275876038,0.21715526601520088,30,30.047,9200.0,-0.10857763300760044,-0.20836926374384712,0.10857763300760044,-0.6514657980456027,0.00856906394366625,-0.7507150829626306,COMPLETE
