datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,current_price,high_gap,history_available_sec,price_change_15s,price_change_30s,price_change_60s,price_change_120s,price_change_180s,price_change_300s,high_gap_change_60s,high_gap_change_180s,watch_to_signal_sec
2026-08-24 09:01:23.197,v1.6.2,124500,아이티센글로벌,BASE,ENTER,75_SCORE,78,36100.0,1.5006821282401093,78.15349698066711,0.2777777777777778,-1.095890410958904,-1.095890410958904,,,,1.5006821282401093,,62.27403
2026-08-24 09:01:23.204,v1.6.2,124500,아이티센글로벌,PRE_HISTORY,SKIP,PRICE_30S_NOT_UP,78,36100.0,1.5006821282401093,78.15349698066711,0.2777777777777778,-1.095890410958904,-1.095890410958904,,,,1.5006821282401093,,62.27403
2026-08-24 09:01:23.209,v1.6.2,124500,아이티센글로벌,CONFIRM,PENDING,FIRST_75_SIGNAL,78,36100.0,1.5006821282401093,78.15349698066711,0.2777777777777778,-1.095890410958904,-1.095890410958904,,,,1.5006821282401093,,62.27403,36100.0
2026-08-24 09:01:39.733,v1.6.2,124500,아이티센글로벌,CONFIRM,ENTER,PASS,81,36300.0,0.9549795361527967,94.08721399307251,0.554016620498615,0.8333333333333334,0.2762430939226519,,,,-0.13791663871059134,,62.344803,2026-08-24 09:01:23.209,36100.0,16.523753,0.554016620498615
2026-08-24 09:01:39.741,v1.6.2,124500,아이티센글로벌,PRE_HISTORY,ENTER,PASS,81,36300.0,0.9549795361527967,94.08721399307251,0.554016620498615,0.8333333333333334,0.2762430939226519,,,,-0.13791663871059134,,78.873335
2026-08-24 09:07:59.578,v1.6.2,002990,금호건설,BASE,ENTER,75_SCORE,77,16140.0,0.3703703703703704,438.2647967338562,0.49813200498132004,0.3731343283582089,0.12406947890818859,0.8119925046845722,1.509433962264151,4.129032258064516,0.12284561789512288,,0.002004
2026-08-24 09:07:59.583,v1.6.2,002990,금호건설,PRE_HISTORY,SKIP,HIGH_GAP_60S_NOT_DOWN,77,16140.0,0.3703703703703704,438.2647967338562,0.49813200498132004,0.3731343283582089,0.12406947890818859,0.8119925046845722,1.509433962264151,4.129032258064516,0.12284561789512288,,0.002004
2026-08-24 09:07:59.586,v1.6.2,002990,금호건설,LIVE_FILTER_SHADOW,ENTER,PASS,77,16140.0,0.3703703703703704,438.2647967338562,0.49813200498132004,0.3731343283582089,0.12406947890818859,0.8119925046845722,1.509433962264151,4.129032258064516,0.12284561789512288,,0.002004
2026-08-24 09:07:59.590,v1.6.2,002990,금호건설,CONFIRM,PENDING,FIRST_75_SIGNAL,77,16140.0,0.3703703703703704,438.2647967338562,0.49813200498132004,0.3731343283582089,0.12406947890818859,0.8119925046845722,1.509433962264151,4.129032258064516,0.12284561789512288,,0.002004,16140.0
2026-08-24 09:08:14.867,v1.6.2,002990,금호건설,CONFIRM,SKIP,SCORE_BELOW_75,74,16160.0,0.6150061500615006,454.07523345947266,0.12391573729863693,0.62266500622665,0.18598884066955984,1.8915510718789406,0.8739076154806492,4.056664520283323,0.42936258570506497,,0.017854,2026-08-24 09:07:59.590,16140.0,15.277913,0.12391573729863693
