datetime,message
2026-08-12 08:11:43,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:11:43,KOSDAQ KA10032 100종목
2026-08-12 08:11:43,거래대금 통과 1종목 (실제 5 / 추정 0)
2026-08-12 08:11:43,최종 후보 0종목
2026-08-12 08:11:43,===== 시장 스캔 종료 =====
2026-08-12 08:12:43,===== 시장 스캔 시작 =====
2026-08-12 08:12:44,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:12:44,KOSPI KA10027 200종목
2026-08-12 08:12:45,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:12:45,KOSDAQ KA10027 186종목
2026-08-12 08:12:45,사전필터 통과 6종목
2026-08-12 08:12:46,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:12:46,KOSPI KA10032 100종목
2026-08-12 08:12:47,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:12:47,KOSDAQ KA10032 100종목
2026-08-12 08:12:47,거래대금 통과 1종목 (실제 6 / 추정 0)
2026-08-12 08:12:47,최종 후보 0종목
2026-08-12 08:12:47,===== 시장 스캔 종료 =====
2026-08-12 08:13:47,===== 시장 스캔 시작 =====
2026-08-12 08:13:48,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:13:48,KOSPI KA10027 200종목
2026-08-12 08:13:49,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:13:49,KOSDAQ KA10027 182종목
2026-08-12 08:13:49,사전필터 통과 6종목
2026-08-12 08:13:50,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:13:50,KOSPI KA10032 100종목
2026-08-12 08:13:51,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:13:51,KOSDAQ KA10032 100종목
2026-08-12 08:13:51,거래대금 통과 1종목 (실제 6 / 추정 0)
2026-08-12 08:13:51,최종 후보 0종목
2026-08-12 08:13:51,===== 시장 스캔 종료 =====
2026-08-12 08:14:51,===== 시장 스캔 시작 =====
2026-08-12 08:14:52,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:14:52,KOSPI KA10027 200종목
2026-08-12 08:14:53,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-12 08:14:53,KOSDAQ KA10027 178종목
2026-08-12 08:14:53,사전필터 통과 8종목
2026-08-12 08:14:54,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:14:54,KOSPI KA10032 100종목
2026-08-12 08:14:55,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-12 08:14:55,KOSDAQ KA10032 100종목
2026-08-12 08:14:55,거래대금 통과 3종목 (실제 8 / 추정 0)
2026-08-12 08:14:57,최종 후보 0종목
2026-08-12 08:14:57,===== 시장 스캔 종료 =====
2026-08-12 08:15:57,===== 시장 스캔 시작 =====
2026-08-12 08:15:57,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
