datetime,version,session,market,stock_code,stock_name,current_price,change_rate,volume,actual_trading_value,estimated_trading_value,trading_value_used,trading_value_source,trading_value_rank,day_high,high_gap,value_growth,volume_growth,score
2026-08-12 10:25:33,v1.4,MAIN,KOSPI,006400,삼성SDI,488000.0,6.2,240648,208687000000.0,212478616000.0,208687000000.0,ACTUAL,14,496500.0,1.7119838872104733,1.003785473785474,1.002783565297108,75
2026-08-12 10:26:54,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,173900.0,7.02,1198754,200086000000.0,208003492400.0,200086000000.0,ACTUAL,1,174000.0,0.05747126436781609,1.0126988465256583,1.0124115541637317,80
2026-08-12 10:26:54,v1.4,MAIN,KOSPI,006340,대원전선,15850.0,8.88,12812230,198680000000.0,202528613790.0,198680000000.0,ACTUAL,15,15930.0,0.5021971123666039,1.01419609084273,1.0134061129153964,79
2026-08-12 10:26:54,v1.4,MAIN,KOSPI,402340,SK스퀘어,1013000.0,7.2,301416,500527000000.0,507049046000.0,500527000000.0,ACTUAL,5,1032000.0,1.8410852713178296,1.0030239390162279,1.0032719441605948,75
2026-08-12 10:26:54,v1.4,MAIN,KOSPI,006400,삼성SDI,487500.0,6.09,241053,209074000000.0,212627025000.0,209074000000.0,ACTUAL,14,496500.0,1.812688821752266,1.0018544518824843,1.0016829560187495,75
2026-08-12 10:28:17,v1.4,MAIN,KOSPI,006340,대원전선,15890.0,9.37,12899178,199929000000.0,204653976400.0,199929000000.0,ACTUAL,15,15930.0,0.25109855618330196,1.006286490839541,1.0067863283753102,81
2026-08-12 10:28:17,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174900.0,7.7,1224936,204363000000.0,213614464800.0,204363000000.0,ACTUAL,1,175000.0,0.05714285714285715,1.021375808402387,1.0218410115836944,80
2026-08-12 10:28:17,v1.4,MAIN,KOSPI,034020,두산에너빌리티,80500.0,3.08,767944,128580000000.0,129430270200.0,128580000000.0,ACTUAL,24,81500.0,1.2269938650306749,1.080440646348534,1.0885210767505844,77
2026-08-12 10:28:17,v1.4,MAIN,KOSPI,402340,SK스퀘어,1019000.0,7.83,303598,503862000000.0,513412960000.0,503862000000.0,ACTUAL,5,1032000.0,1.2596899224806202,1.006662977222008,1.0072391644770018,76
2026-08-12 10:28:17,v1.4,MAIN,KOSPI,006400,삼성SDI,489500.0,6.42,242280,210060000000.0,214285668000.0,210060000000.0,ACTUAL,14,496500.0,1.4098690835850958,1.0047160335574963,1.005090166892758,75
2026-08-12 10:28:17,v1.4,MAIN,KOSPI,005930,삼성전자,249500.0,4.18,7968806,3531522000000.0,3572383914000.0,3531522000000.0,ACTUAL,1,250500.0,0.39920159680638717,1.0180600390789634,1.0254769471828553,75
2026-08-12 10:29:38,v1.4,MAIN,KOSPI,005930,삼성전자,251000.0,4.8,8679920,3828218000000.0,3880794583000.0,3828218000000.0,ACTUAL,1,251500.0,0.19880715705765406,1.0840136349143514,1.0892372081840116,82
2026-08-12 10:29:38,v1.4,MAIN,KOSPI,006340,대원전선,15820.0,8.95,13086134,202957000000.0,206906093940.0,202957000000.0,ACTUAL,15,15930.0,0.6905210295040803,1.0151453766086962,1.0144936367263093,79
2026-08-12 10:29:38,v1.4,MAIN,KOSPI,402340,SK스퀘어,1021000.0,7.83,306639,507993000000.0,517572518000.0,507993000000.0,ACTUAL,5,1032000.0,1.065891472868217,1.0081986734463009,1.0100165350232875,75
2026-08-12 10:29:38,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,173500.0,7.45,1256665,209553000000.0,218315728500.0,209553000000.0,ACTUAL,1,175700.0,1.2521343198634036,1.0253959865533389,1.0259025777673283,75
2026-08-12 10:31:03,v1.4,MAIN,KOSPI,006340,대원전선,15830.0,8.95,13250468,205590000000.0,209567081220.0,205590000000.0,ACTUAL,15,15930.0,0.6277463904582549,1.0129731913656588,1.0125578723250122,79
2026-08-12 10:31:03,v1.4,MAIN,KOSPI,402340,SK스퀘어,1023000.0,8.25,308932,511250000000.0,522857346000.0,511250000000.0,ACTUAL,6,1032000.0,0.872093023255814,1.0064115056703538,1.0074778485450318,79
2026-08-12 10:31:03,v1.4,MAIN,KOSPI,005930,삼성전자,251250.0,5.01,8815804,3930368000000.0,4001804119000.0,3930368000000.0,ACTUAL,1,251500.0,0.09940357852882703,1.0266834333885897,1.015654982995235,79
2026-08-12 10:31:03,v1.4,MAIN,KOSPI,066570,LG전자,203500.0,12.0,1409543,513724000000.0,533169186000.0,513724000000.0,ACTUAL,5,204500.0,0.4889975550122249,1.0125673108004762,1.0143618315095286,78
2026-08-12 10:32:25,v1.4,MAIN,KOSPI,006340,대원전선,15830.0,9.02,13309069,206530000000.0,210651408830.0,206530000000.0,ACTUAL,15,15930.0,0.6277463904582549,1.0045722068193979,1.0044225607729478,79
2026-08-12 10:32:25,v1.4,MAIN,KOSPI,402340,SK스퀘어,1020000.0,7.94,312238,515435000000.0,525312240000.0,515435000000.0,ACTUAL,6,1032000.0,1.1627906976744187,1.0081858190709045,1.010701384123367,76
2026-08-12 10:32:25,v1.4,MAIN,KOSPI,005930,삼성전자,251000.0,4.8,8917912,3968915000000.0,4032364447000.0,3968915000000.0,ACTUAL,1,252000.0,0.3968253968253968,1.0098074785872468,1.0115823809150022,75
2026-08-12 10:33:50,v1.4,MAIN,KOSPI,005930,삼성전자,251500.0,5.01,9105377,4029506000000.0,4100090319000.0,4029506000000.0,ACTUAL,1,252000.0,0.1984126984126984,1.015266388924933,1.021021176257402,79
2026-08-12 10:33:50,v1.4,MAIN,KOSPI,006340,대원전선,15770.0,8.54,13428991,208419000000.0,211579497200.0,208419000000.0,ACTUAL,15,15930.0,1.0043942247332078,1.0091463709872657,1.0090105476198223,76
2026-08-12 10:33:50,v1.4,MAIN,KOSPI,066570,LG전자,205000.0,12.82,1427218,521253000000.0,544766385000.0,521253000000.0,ACTUAL,5,205000.0,0.0,1.0088194992800408,1.0075750729974415,75
2026-08-12 10:33:50,v1.4,MAIN,KOSPI,402340,SK스퀘어,1020000.0,7.94,313898,517571000000.0,527611320000.0,517571000000.0,ACTUAL,6,1032000.0,1.1627906976744187,1.0041440724824662,1.0053164573178153,75
2026-08-12 10:35:11,v1.4,MAIN,KOSPI,006340,대원전선,15720.0,8.2,13623541,211487000000.0,213987088250.0,211487000000.0,ACTUAL,15,15930.0,1.3182674199623352,1.0147203469933164,1.0144873133059662,76
2026-08-12 10:35:11,v1.4,MAIN,KOSPI,064400,LG씨엔에스,78300.0,3.44,767406,58823000000.0,59845599800.0,58823000000.0,ACTUAL,56,78300.0,0.0,1.1232622975863122,1.1223061353425683,76
2026-08-12 10:35:11,v1.4,MAIN,KOSPI,066570,LG전자,204500.0,12.55,1438315,526409000000.0,548598448500.0,526409000000.0,ACTUAL,5,205000.0,0.24390243902439024,1.0098915497848453,1.0077752662872805,75
2026-08-12 10:35:11,v1.4,MAIN,KOSPI,402340,SK스퀘어,1013000.0,7.3,315901,520143000000.0,527111676000.0,520143000000.0,ACTUAL,6,1032000.0,1.8410852713178296,1.0049693665216946,1.0063810537180868,75
2026-08-12 10:35:11,v1.4,MAIN,KOSPI,006400,삼성SDI,489500.0,6.42,248112,214508000000.0,218746326000.0,214508000000.0,ACTUAL,14,496500.0,1.4098690835850958,1.0040253126638208,1.004599637211713,75
2026-08-12 10:35:11,v1.4,MAIN,KOSPI,005930,삼성전자,251500.0,4.8,9166448,4067113000000.0,4130573970000.0,4067113000000.0,ACTUAL,1,252000.0,0.1984126984126984,1.0093329058202172,1.006707135794597,75
2026-08-12 10:36:34,v1.4,MAIN,KOSPI,006340,대원전선,15780.0,8.61,13691861,212593000000.0,215904499490.0,212593000000.0,ACTUAL,15,15930.0,0.9416195856873822,1.005229635864143,1.005014848929511,79
2026-08-12 10:36:34,v1.4,MAIN,KOSPI,005930,삼성전자,251750.0,5.01,9288889,4108325000000.0,4179928994000.0,4108325000000.0,ACTUAL,1,252000.0,0.0992063492063492,1.010132986223889,1.0133575186375354,79
2026-08-12 10:36:34,v1.4,MAIN,KOSPI,066570,LG전자,206000.0,13.1,1481330,541312000000.0,566167707000.0,541312000000.0,ACTUAL,5,206000.0,0.0,1.028310686177478,1.02990652256286,75
2026-08-12 10:36:34,v1.4,MAIN,KOSPI,402340,SK스퀘어,1016000.0,7.51,317395,522103000000.0,530107144000.0,522103000000.0,ACTUAL,6,1032000.0,1.550387596899225,1.0037681945157388,1.0047293297583737,75
2026-08-12 10:36:34,v1.4,MAIN,KOSPI,006400,삼성SDI,490000.0,6.53,250635,216189000000.0,220645551500.0,216189000000.0,ACTUAL,14,496500.0,1.3091641490433032,1.0078365375650324,1.0101687947378604,75
2026-08-12 10:36:34,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,173700.0,7.08,1308324,219264000000.0,227313385000.0,219264000000.0,ACTUAL,1,175700.0,1.1383039271485487,1.003184363676293,1.0032982547086977,75
2026-08-12 10:40:17,v1.4,MAIN,KOSPI,005930,삼성전자,252000.0,5.11,9409609,4155153000000.0,4230903199250.0,4155153000000.0,ACTUAL,1,252000.0,0.0,1.0113983192663676,1.0129961720933471,79
2026-08-12 10:40:19,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174000.0,7.14,1321052,221556000000.0,229757430000.0,221556000000.0,ACTUAL,1,175700.0,0.9675583380762665,1.0104531523642732,1.0097284770439128,78
2026-08-12 10:40:21,v1.4,MAIN,KOSPI,066570,LG전자,208000.0,14.47,1529097,561040000000.0,592882992000.0,561040000000.0,ACTUAL,5,208000.0,0.0,1.0364447860014188,1.0322460221557654,75
2026-08-12 10:40:22,v1.4,MAIN,KOSPI,006340,대원전선,15700.0,8.06,13960396,216774000000.0,218974896150.0,216774000000.0,ACTUAL,15,15930.0,1.4438166980539862,1.019666687049903,1.019612746579884,75
2026-08-12 10:40:24,v1.4,MAIN,KOSPI,402340,SK스퀘어,1020000.0,7.83,324274,529887000000.0,539464714000.0,529887000000.0,ACTUAL,6,1032000.0,1.1627906976744187,1.0149089355931684,1.021673309283385,75
2026-08-12 10:41:51,v1.4,MAIN,KOSDAQ,240810,원익IPS,110200.0,5.25,743690,78718000000.0,81441767200.0,78718000000.0,ACTUAL,8,110600.0,0.3616636528028933,1.0677101700892493,1.0709759736407047,83
2026-08-12 10:41:53,v1.4,MAIN,KOSPI,402340,SK스퀘어,1024000.0,8.36,328165,535926000000.0,548098048000.0,535926000000.0,ACTUAL,6,1032000.0,0.7751937984496124,1.0113967694999122,1.0119991118621907,79
2026-08-12 10:41:53,v1.4,MAIN,KOSPI,005930,삼성전자,252500.0,5.43,9570024,4221840000000.0,4310059607500.0,4221840000000.0,ACTUAL,1,252500.0,0.0,1.0160492285121632,1.0170479984875036,79
2026-08-12 10:41:53,v1.4,MAIN,KOSPI,066570,LG전자,208000.0,14.47,1561221,573764000000.0,605689760000.0,573764000000.0,ACTUAL,5,208500.0,0.2398081534772182,1.02267930985313,1.0210084775524377,75
2026-08-12 10:41:53,v1.4,MAIN,KOSPI,006340,대원전선,15700.0,8.2,14009458,217571000000.0,220061595400.0,217571000000.0,ACTUAL,15,15930.0,1.4438166980539862,1.0036766401874764,1.0035143702227358,75
2026-08-12 10:41:53,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,173800.0,7.08,1327820,222430000000.0,230468278800.0,222430000000.0,ACTUAL,1,175700.0,1.0813887307911212,1.0039448265901172,1.0051231897003297,75
2026-08-12 10:43:14,v1.4,MAIN,KOSPI,000660,SK하이닉스,1472000.0,3.3,1210640,3383343000000.0,3416880000000.0,3383343000000.0,ACTUAL,2,1478000.0,0.40595399188092013,1.7562578836720393,2.0892771471074494,93
2026-08-12 10:43:16,v1.4,MAIN,KOSPI,005930,삼성전자,252750.0,5.53,9671137,4271044000000.0,4363692859500.0,4271044000000.0,ACTUAL,1,253000.0,0.09881422924901186,1.0116546339984462,1.0105655952377968,79
2026-08-12 10:43:16,v1.4,MAIN,KOSPI,402340,SK스퀘어,1024000.0,8.36,330977,540012000000.0,552182784000.0,540012000000.0,ACTUAL,6,1032000.0,0.7751937984496124,1.0076241869213287,1.008568860177045,78
2026-08-12 10:43:16,v1.4,MAIN,KOSPI,066570,LG전자,208500.0,14.47,1576906,579693000000.0,611601120000.0,579693000000.0,ACTUAL,5,208500.0,0.0,1.0103335169163628,1.0100466237643486,75
2026-08-12 10:43:16,v1.4,MAIN,KOSPI,006340,대원전선,15710.0,8.2,14037413,218005000000.0,220501962410.0,218005000000.0,ACTUAL,15,15930.0,1.3810420590081607,1.0019947511387088,1.0019954376536195,75
2026-08-12 10:44:39,v1.4,MAIN,KOSPI,402340,SK스퀘어,1023000.0,8.36,332807,542234000000.0,554440704000.0,542234000000.0,ACTUAL,6,1032000.0,0.872093023255814,1.0041147233765175,1.0055290851025902,79
2026-08-12 10:44:39,v1.4,MAIN,KOSPI,005930,삼성전자,253250.0,5.64,9808230,4331080000000.0,4427709737000.0,4331080000000.0,ACTUAL,1,253500.0,0.09861932938856016,1.0140565163927133,1.0141754790569093,79
2026-08-12 10:44:39,v1.4,MAIN,KOSPI,006340,대원전선,15670.0,7.92,14083862,218609000000.0,220551410850.0,218609000000.0,ACTUAL,15,15930.0,1.6321406151914626,1.002770578656453,1.0033089430367261,75
2026-08-12 10:44:39,v1.4,MAIN,KOSPI,000660,SK하이닉스,1477000.0,3.58,1244442,3440079000000.0,3485268468000.0,3440079000000.0,ACTUAL,2,1478000.0,0.06765899864682003,1.016769213171706,1.027920769179938,75
2026-08-12 10:46:01,v1.4,MAIN,KOSPI,005930,삼성전자,254000.0,5.95,9919061,4380029000000.0,4489512982500.0,4380029000000.0,ACTUAL,1,254000.0,0.0,1.01130180001293,1.0112997961915657,79
2026-08-12 10:46:01,v1.4,MAIN,KOSPI,402340,SK스퀘어,1023500.0,8.36,335188,545549000000.0,557579264000.0,545549000000.0,ACTUAL,6,1032000.0,0.8236434108527133,1.0061135967128583,1.0071542966343856,78
2026-08-12 10:46:01,v1.4,MAIN,KOSDAQ,090360,로보스타,89500.0,7.65,215620,37034000000.0,38768907300.0,37034000000.0,ACTUAL,24,89600.0,0.11160714285714285,1.108802395209581,1.1301430892604434,77
2026-08-12 10:46:02,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174200.0,7.2,1355767,227560000000.0,235900799300.0,227560000000.0,ACTUAL,1,175700.0,0.8537279453614115,1.0039707050207358,1.003824963849427,77
2026-08-12 10:46:02,v1.4,MAIN,KOSPI,006340,대원전선,15630.0,7.64,14237049,221101000000.0,222468276450.0,221101000000.0,ACTUAL,14,15930.0,1.8832391713747645,1.0113993476938279,1.0108767751345475,75
2026-08-12 10:46:02,v1.4,MAIN,KOSPI,000660,SK하이닉스,1479000.0,3.65,1269677,3495963000000.0,3543642032000.0,3495963000000.0,ACTUAL,2,1480000.0,0.06756756756756757,1.0162449757694518,1.0202781648321095,75
2026-08-12 10:47:26,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,175800.0,8.25,1387603,232485000000.0,243139838400.0,232485000000.0,ACTUAL,1,176200.0,0.22701475595913734,1.0216426436983652,1.0234819109773288,80
2026-08-12 10:47:26,v1.4,MAIN,KOSPI,005930,삼성전자,253250.0,5.74,10011801,4426700000000.0,4527130175750.0,4426700000000.0,ACTUAL,1,254000.0,0.2952755905511811,1.010655408902544,1.0093496753372118,79
2026-08-12 10:47:26,v1.4,MAIN,KOSPI,402340,SK스퀘어,1024000.0,8.25,338125,549087000000.0,560778933000.0,549087000000.0,ACTUAL,6,1032000.0,0.7751937984496124,1.006485210311081,1.0087622468584794,78
2026-08-12 10:47:26,v1.4,MAIN,KOSPI,000660,SK하이닉스,1475000.0,3.51,1303894,3611369000000.0,3653729875000.0,3611369000000.0,ACTUAL,2,1482000.0,0.47233468286099867,1.0330112189402463,1.0269493737383601,75
2026-08-12 10:48:47,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,175900.0,8.25,1397711,234748000000.0,245402736000.0,234748000000.0,ACTUAL,1,176200.0,0.170261066969353,1.0097339613308385,1.0072845042854477,80
2026-08-12 10:48:47,v1.4,MAIN,KOSPI,402340,SK스퀘어,1024000.0,8.25,340901,552328000000.0,564014682000.0,552328000000.0,ACTUAL,6,1032000.0,0.7751937984496124,1.0059025254649991,1.0082099815157117,79
2026-08-12 10:48:47,v1.4,MAIN,KOSPI,005930,삼성전자,253500.0,5.85,10109485,4461988000000.0,4566828357000.0,4461988000000.0,ACTUAL,1,254000.0,0.19685039370078738,1.0079716267196783,1.0097568858989507,79
2026-08-12 10:48:47,v1.4,MAIN,KOSPI,000660,SK하이닉스,1478000.0,3.65,1320039,3648970000000.0,3696514486000.0,3648970000000.0,ACTUAL,2,1482000.0,0.2699055330634278,1.0104118410497516,1.012382141493097,75
2026-08-12 10:50:05,v1.4,MAIN,KOSPI,005930,삼성전자,254000.0,6.05,10246986,4528207000000.0,4642730872000.0,4528207000000.0,ACTUAL,1,254500.0,0.19646365422396855,1.0148406943272819,1.0136011873997537,79
2026-08-12 10:50:05,v1.4,MAIN,KOSPI,402340,SK스퀘어,1023000.0,8.15,342748,554565000000.0,565705616000.0,554565000000.0,ACTUAL,6,1032000.0,0.872093023255814,1.0040501296331166,1.005417995253754,78
2026-08-12 10:50:05,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,175300.0,7.88,1407315,236657000000.0,246426684000.0,236657000000.0,ACTUAL,1,176200.0,0.5107832009080591,1.008132124661339,1.0068712344683557,78
2026-08-12 10:50:05,v1.4,MAIN,KOSPI,009150,삼성전기,1317000.0,4.2,271700,726672000000.0,734239455000.0,726672000000.0,ACTUAL,3,1322000.0,0.37821482602118006,1.013653533905067,1.0155338934904166,75
2026-08-12 10:50:06,v1.4,MAIN,KOSPI,000660,SK하이닉스,1481000.0,4.0,1342790,3693656000000.0,3753342840000.0,3693656000000.0,ACTUAL,2,1483000.0,0.13486176668914363,1.0122461955017443,1.0172350968418358,75
2026-08-12 10:50:06,v1.4,MAIN,KOSDAQ,090360,로보스타,89300.0,8.5,240040,45442000000.0,47634018600.0,45442000000.0,ACTUAL,21,89900.0,0.6674082313681869,1.0569135946040238,1.0556405790982815,75
2026-08-12 10:51:26,v1.4,MAIN,KOSPI,066570,LG전자,208500.0,14.89,1802565,668043000000.0,701525667500.0,668043000000.0,ACTUAL,5,212500.0,1.8823529411764703,1.1524082574742147,1.1431023789623478,81
2026-08-12 10:51:26,v1.4,MAIN,KOSPI,005930,삼성전자,255000.0,6.47,10673703,4681281000000.0,4811319600000.0,4681281000000.0,ACTUAL,1,255500.0,0.19569471624266144,1.0338045500128417,1.0416431719531967,79
2026-08-12 10:51:26,v1.4,MAIN,KOSPI,402340,SK스퀘어,1024000.0,8.04,345727,558151000000.0,568689853000.0,558151000000.0,ACTUAL,6,1032000.0,0.7751937984496124,1.0064663294654368,1.0086915167995145,78
2026-08-12 10:51:26,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,175000.0,7.7,1414594,237901000000.0,247273794900.0,237901000000.0,ACTUAL,1,176200.0,0.681044267877412,1.0052565527324355,1.005172260652377,78
2026-08-12 10:51:26,v1.4,MAIN,KOSPI,009150,삼성전기,1316000.0,4.28,275277,733668000000.0,742591164000.0,733668000000.0,ACTUAL,3,1322000.0,0.45385779122541603,1.0096274522755797,1.0131652557968347,75
2026-08-12 10:51:26,v1.4,MAIN,KOSPI,000660,SK하이닉스,1483000.0,3.93,1360640,3742190000000.0,3796521285000.0,3742190000000.0,ACTUAL,2,1484000.0,0.06738544474393532,1.0131398267732565,1.013293217852382,75
2026-08-12 10:52:48,v1.4,MAIN,KOSPI,005930,삼성전자,254250.0,6.05,10845159,4774869000000.0,4888697106000.0,4774869000000.0,ACTUAL,1,255500.0,0.4892367906066536,1.0199919637381307,1.0160634036753693,79
2026-08-12 10:52:48,v1.4,MAIN,KOSPI,402340,SK스퀘어,1022000.0,8.15,347387,560243000000.0,571371584000.0,560243000000.0,ACTUAL,6,1032000.0,0.9689922480620154,1.003748089674658,1.0048014763093422,78
2026-08-12 10:52:48,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174600.0,7.57,1423570,239345000000.0,248463755700.0,239345000000.0,ACTUAL,1,176200.0,0.9080590238365494,1.0060697517034396,1.0063452835230462,78
2026-08-12 10:52:48,v1.4,MAIN,KOSPI,009150,삼성전기,1317000.0,4.36,279637,742160000000.0,751694871000.0,742160000000.0,ACTUAL,3,1322000.0,0.37821482602118006,1.0115747177197316,1.0158385916731147,75
2026-08-12 10:52:48,v1.4,MAIN,KOSPI,000660,SK하이닉스,1483000.0,4.07,1383209,3791785000000.0,3854073788000.0,3791785000000.0,ACTUAL,2,1485000.0,0.13468013468013468,1.0132529347788328,1.016587047271872,75
2026-08-12 10:54:07,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174800.0,7.51,1427613,240109000000.0,249086979000.0,240109000000.0,ACTUAL,1,176200.0,0.7945516458569807,1.0031920449560259,1.0028400429905098,78
2026-08-12 10:54:07,v1.4,MAIN,KOSPI,005930,삼성전자,254000.0,6.05,10994845,4831771000000.0,4945090948000.0,4831771000000.0,ACTUAL,1,255500.0,0.5870841487279843,1.0119169761515971,1.0138021028552924,77
2026-08-12 10:54:07,v1.4,MAIN,KOSPI,402340,SK스퀘어,1019000.0,7.83,349974,563470000000.0,572919503000.0,563470000000.0,ACTUAL,6,1032000.0,1.2596899224806202,1.0057600005711806,1.0074470259393702,75
2026-08-12 10:54:07,v1.4,MAIN,KOSPI,006340,대원전선,15620.0,7.58,14717501,228560000000.0,229821683520.0,228560000000.0,ACTUAL,15,15930.0,1.94601381042059,1.0049464682216898,1.0050791063957856,75
2026-08-12 10:54:07,v1.4,MAIN,KOSPI,000660,SK하이닉스,1481000.0,3.86,1401029,3827454000000.0,3882411480000.0,3827454000000.0,ACTUAL,2,1485000.0,0.26936026936026936,1.009406915212756,1.0128830856363717,75
2026-08-12 10:55:26,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174600.0,7.64,1432222,240993000000.0,250236338400.0,240993000000.0,ACTUAL,2,176200.0,0.9080590238365494,1.0036816612455177,1.0032284659778246,78
2026-08-12 10:55:26,v1.4,MAIN,KOSPI,005930,삼성전자,254000.0,6.05,11154697,4883728000000.0,4996521122000.0,4883728000000.0,ACTUAL,1,255500.0,0.5870841487279843,1.0107532000171366,1.014538813416651,77
2026-08-12 10:55:26,v1.4,MAIN,KOSPI,402340,SK스퀘어,1019000.0,7.83,350808,564765000000.0,574134151000.0,564765000000.0,ACTUAL,6,1032000.0,1.2596899224806202,1.002298259002254,1.0023830341682525,75
2026-08-12 10:55:26,v1.4,MAIN,KOSPI,000660,SK하이닉스,1481000.0,3.93,1411394,3852049000000.0,3909730406000.0,3852049000000.0,ACTUAL,2,1485000.0,0.26936026936026936,1.0064259426762543,1.0073981338002282,75
2026-08-12 10:56:47,v1.4,MAIN,KOSPI,005930,삼성전자,254250.0,6.05,11235908,4911989000000.0,5025966072000.0,4911989000000.0,ACTUAL,1,255500.0,0.4892367906066536,1.005786767813441,1.0072804308355485,79
2026-08-12 10:56:47,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174600.0,7.57,1436297,241707000000.0,250821332200.0,241707000000.0,ACTUAL,2,176200.0,0.9080590238365494,1.0029627416563967,1.0028452293010441,78
2026-08-12 10:56:47,v1.4,MAIN,KOSPI,402340,SK스퀘어,1017000.0,7.51,352517,567047000000.0,574819272000.0,567047000000.0,ACTUAL,6,1032000.0,1.4534883720930232,1.0040406186644002,1.0048716106816264,75
2026-08-12 10:56:47,v1.4,MAIN,KOSPI,009150,삼성전기,1316000.0,4.28,286500,757081000000.0,766122560000.0,757081000000.0,ACTUAL,4,1322000.0,0.45385779122541603,1.0045605086751834,1.0055383578663635,75
2026-08-12 10:56:47,v1.4,MAIN,KOSPI,000660,SK하이닉스,1481000.0,3.86,1419360,3868967000000.0,3923602840000.0,3868967000000.0,ACTUAL,2,1485000.0,0.26936026936026936,1.0043919482851853,1.005644065370832,75
2026-08-12 10:58:09,v1.4,MAIN,KOSPI,005930,삼성전자,254750.0,6.47,11364674,4964871000000.0,5098580415000.0,4964871000000.0,ACTUAL,1,255500.0,0.29354207436399216,1.0107659035881391,1.0114602219954096,79
2026-08-12 10:58:09,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,174900.0,7.76,1440665,242504000000.0,252057925000.0,242504000000.0,ACTUAL,2,176200.0,0.7377979568671964,1.003297380713012,1.0030411537446642,78
2026-08-12 10:58:09,v1.4,MAIN,KOSPI,011070,LG이노텍,608000.0,10.75,145239,174803000000.0,183465216000.0,174803000000.0,ACTUAL,22,613000.0,0.8156606851549755,1.0,1.0,76
2026-08-12 10:58:10,v1.4,MAIN,KOSPI,402340,SK스퀘어,1020000.0,8.04,354081,568892000000.0,579468550000.0,568892000000.0,ACTUAL,6,1032000.0,1.1627906976744187,1.003253698547034,1.004436665465779,75
2026-08-12 10:58:10,v1.4,MAIN,KOSPI,006340,대원전선,15620.0,7.78,14882277,231159000000.0,232776816700.0,231159000000.0,ACTUAL,15,15930.0,1.94601381042059,1.0037778617302606,1.0038332739646907,75
2026-08-12 10:58:10,v1.4,MAIN,KOSPI,009150,삼성전기,1319000.0,4.52,290631,767501000000.0,778308925000.0,767501000000.0,ACTUAL,4,1322000.0,0.22692889561270801,1.0137633885938229,1.0144188481675394,75
2026-08-12 10:58:10,v1.4,MAIN,KOSPI,000660,SK하이닉스,1483000.0,4.11,1435813,3907366000000.0,3971644002000.0,3907366000000.0,ACTUAL,2,1485000.0,0.13468013468013468,1.0099248714191669,1.0115918442114755,75
2026-08-12 10:59:29,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,175400.0,8.07,1448054,243702000000.0,253978510500.0,243702000000.0,ACTUAL,2,176200.0,0.4540295119182747,1.004940124698974,1.0051288814540507,80
2026-08-12 10:59:29,v1.4,MAIN,KOSPI,005930,삼성전자,254500.0,6.26,11426206,4992620000000.0,5116512792000.0,4992620000000.0,ACTUAL,1,255500.0,0.3913894324853229,1.0055890676716475,1.0054143216074654,79
2026-08-12 10:59:29,v1.4,MAIN,KOSPI,011070,LG이노텍,611000.0,11.29,147528,177705000000.0,187291663000.0,177705000000.0,ACTUAL,22,613000.0,0.3262642740619902,1.0166015457400617,1.0157602296903725,78
2026-08-12 10:59:29,v1.4,MAIN,KOSPI,402340,SK스퀘어,1022000.0,8.04,355927,571461000000.0,581966937000.0,571461000000.0,ACTUAL,6,1032000.0,0.9689922480620154,1.0045157956167428,1.005213496346881,78
2026-08-12 10:59:29,v1.4,MAIN,KOSDAQ,090360,로보스타,90600.0,10.56,299014,57044000000.0,60360855800.0,57044000000.0,ACTUAL,18,91400.0,0.87527352297593,1.1023847253894021,1.0905755343205195,77
2026-08-12 10:59:29,v1.4,MAIN,KOSPI,009150,삼성전기,1319000.0,4.44,293423,774087000000.0,784310168000.0,774087000000.0,ACTUAL,4,1322000.0,0.22692889561270801,1.0085810963112751,1.0096066833889021,75
2026-08-12 10:59:29,v1.4,MAIN,KOSPI,000660,SK하이닉스,1484000.0,4.14,1445029,3929224000000.0,3994763276000.0,3929224000000.0,ACTUAL,2,1485000.0,0.06734006734006734,1.0055940498023477,1.006418663154603,75
2026-08-12 11:00:50,v1.4,MAIN,KOSDAQ,036930,주성엔지니어링,176100.0,8.37,1458811,245415000000.0,256396800000.0,245415000000.0,ACTUAL,2,176200.0,0.056753688989784334,1.0070290764950636,1.0074285903702487,80
2026-08-12 11:00:50,v1.4,MAIN,KOSPI,005930,삼성전자,254500.0,6.26,11473472,5014000000000.0,5137896900000.0,5014000000000.0,ACTUAL,1,255500.0,0.3913894324853229,1.004282320705361,1.0041366311792383,79
