version,trade_id,entry_mode,stock_code,stock_name,session,scan_session,decision_session,decision_time,session_valid_at_decision,strategy,TP,SL,signal_time,entry_time,exit_time,holding_sec,entry_price,exit_price,return_rate,MFE,MAE,result,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,shadow_group,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound,signal_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,high_gap,trading_value_source,actual_trading_value,estimated_trading_value,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,price_30s_positive,price_60s_positive,first75_price_30s_positive,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,confirm_first_signal_time,confirm_first_signal_price,confirm_delay_sec,confirm_rise_pct,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
v1.6.9,20260903_047040_BASE_E002_131048517351,BASE,047040,대우건설,MAIN,MAIN,MAIN,2026-09-03 13:10:48.480,True,T275_S275,2.75,-2.75,2026-09-03 13:10:48.480,2026-09-03 13:10:48.517,2026-09-03 14:13:05.750,3737.234,17157.14,16680.0,-2.781,1.241,-2.781,STOP_LOSS,78,33,25,11,9,,,,,,,17140.0,2026-09-03 13:10:48.480,17140.0,0.0,0.0,0.05830903790087463,ACTUAL,69840000000.0,72382528520.0,2026-09-03 13:10:48.672,17140.0,0.19269,0.0,-0.09990009990009652,0.0,2026-09-03 12:59:04.404,17100.0,67.0,704.075418,20260903_047040_E002,2026-09-03 13:10:20.104,17140.0,78.0,28.375593,1,1,False,,,2026-09-03 13:10:20.104,2026-09-03 13:10:48.480,17140.0,78.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,True,True,True,False,,,,,,,,,,,,,,,0.3806734992679356,32.35641074180603,0.3806734992679356,32.35641074180603,0.4100761570005858,68.3703134059906,0.5868544600938966,110.47114038467407,0.7642563198118754,188.92007184028625,1.2404016538688718,301.19839000701904,,,,,,,,,,
v1.6.9,20260903_047040_BASE_E002_131048517351,BASE,047040,대우건설,MAIN,MAIN,MAIN,2026-09-03 13:10:48.480,True,T300_S275,3.0,-2.75,2026-09-03 13:10:48.480,2026-09-03 13:10:48.517,2026-09-03 14:13:05.750,3737.234,17157.14,16680.0,-2.781,1.241,-2.781,STOP_LOSS,78,33,25,11,9,,,,,,,17140.0,2026-09-03 13:10:48.480,17140.0,0.0,0.0,0.05830903790087463,ACTUAL,69840000000.0,72382528520.0,2026-09-03 13:10:48.672,17140.0,0.19269,0.0,-0.09990009990009652,0.0,2026-09-03 12:59:04.404,17100.0,67.0,704.075418,20260903_047040_E002,2026-09-03 13:10:20.104,17140.0,78.0,28.375593,1,1,False,,,2026-09-03 13:10:20.104,2026-09-03 13:10:48.480,17140.0,78.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,True,True,True,False,,,,,,,,,,,,,,,0.3806734992679356,32.35641074180603,0.3806734992679356,32.35641074180603,0.4100761570005858,68.3703134059906,0.5868544600938966,110.47114038467407,0.7642563198118754,188.92007184028625,1.2404016538688718,301.19839000701904,,,,,,,,,,
v1.6.9,20260903_047040_BASE_E002_131048517351,BASE,047040,대우건설,MAIN,MAIN,MAIN,2026-09-03 13:10:48.480,True,T325_S275,3.25,-2.75,2026-09-03 13:10:48.480,2026-09-03 13:10:48.517,2026-09-03 14:13:05.750,3737.234,17157.14,16680.0,-2.781,1.241,-2.781,STOP_LOSS,78,33,25,11,9,,,,,,,17140.0,2026-09-03 13:10:48.480,17140.0,0.0,0.0,0.05830903790087463,ACTUAL,69840000000.0,72382528520.0,2026-09-03 13:10:48.672,17140.0,0.19269,0.0,-0.09990009990009652,0.0,2026-09-03 12:59:04.404,17100.0,67.0,704.075418,20260903_047040_E002,2026-09-03 13:10:20.104,17140.0,78.0,28.375593,1,1,False,,,2026-09-03 13:10:20.104,2026-09-03 13:10:48.480,17140.0,78.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,True,True,True,False,,,,,,,,,,,,,,,0.3806734992679356,32.35641074180603,0.3806734992679356,32.35641074180603,0.4100761570005858,68.3703134059906,0.5868544600938966,110.47114038467407,0.7642563198118754,188.92007184028625,1.2404016538688718,301.19839000701904,,,,,,,,,,
v1.6.9,20260903_047040_BASE_E002_131048517351,BASE,047040,대우건설,MAIN,MAIN,MAIN,2026-09-03 13:10:48.480,True,T350_S275,3.5,-2.75,2026-09-03 13:10:48.480,2026-09-03 13:10:48.517,2026-09-03 14:13:05.750,3737.234,17157.14,16680.0,-2.781,1.241,-2.781,STOP_LOSS,78,33,25,11,9,,,,,,,17140.0,2026-09-03 13:10:48.480,17140.0,0.0,0.0,0.05830903790087463,ACTUAL,69840000000.0,72382528520.0,2026-09-03 13:10:48.672,17140.0,0.19269,0.0,-0.09990009990009652,0.0,2026-09-03 12:59:04.404,17100.0,67.0,704.075418,20260903_047040_E002,2026-09-03 13:10:20.104,17140.0,78.0,28.375593,1,1,False,,,2026-09-03 13:10:20.104,2026-09-03 13:10:48.480,17140.0,78.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,True,True,True,False,,,,,,,,,,,,,,,0.3806734992679356,32.35641074180603,0.3806734992679356,32.35641074180603,0.4100761570005858,68.3703134059906,0.5868544600938966,110.47114038467407,0.7642563198118754,188.92007184028625,1.2404016538688718,301.19839000701904,,,,,,,,,,
v1.6.9,20260903_047040_BASE_E002_131048517351,BASE,047040,대우건설,MAIN,MAIN,MAIN,2026-09-03 13:10:48.480,True,T375_S275,3.75,-2.75,2026-09-03 13:10:48.480,2026-09-03 13:10:48.517,2026-09-03 14:13:05.750,3737.234,17157.14,16680.0,-2.781,1.241,-2.781,STOP_LOSS,78,33,25,11,9,,,,,,,17140.0,2026-09-03 13:10:48.480,17140.0,0.0,0.0,0.05830903790087463,ACTUAL,69840000000.0,72382528520.0,2026-09-03 13:10:48.672,17140.0,0.19269,0.0,-0.09990009990009652,0.0,2026-09-03 12:59:04.404,17100.0,67.0,704.075418,20260903_047040_E002,2026-09-03 13:10:20.104,17140.0,78.0,28.375593,1,1,False,,,2026-09-03 13:10:20.104,2026-09-03 13:10:48.480,17140.0,78.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,True,True,True,False,,,,,,,,,,,,,,,0.3806734992679356,32.35641074180603,0.3806734992679356,32.35641074180603,0.4100761570005858,68.3703134059906,0.5868544600938966,110.47114038467407,0.7642563198118754,188.92007184028625,1.2404016538688718,301.19839000701904,,,,,,,,,,
v1.6.9,20260903_047040_BASE_E002_131048517351,BASE,047040,대우건설,MAIN,MAIN,MAIN,2026-09-03 13:10:48.480,True,T400_S275,4.0,-2.75,2026-09-03 13:10:48.480,2026-09-03 13:10:48.517,2026-09-03 14:13:05.750,3737.234,17157.14,16680.0,-2.781,1.241,-2.781,STOP_LOSS,78,33,25,11,9,,,,,,,17140.0,2026-09-03 13:10:48.480,17140.0,0.0,0.0,0.05830903790087463,ACTUAL,69840000000.0,72382528520.0,2026-09-03 13:10:48.672,17140.0,0.19269,0.0,-0.09990009990009652,0.0,2026-09-03 12:59:04.404,17100.0,67.0,704.075418,20260903_047040_E002,2026-09-03 13:10:20.104,17140.0,78.0,28.375593,1,1,False,,,2026-09-03 13:10:20.104,2026-09-03 13:10:48.480,17140.0,78.0,FAIL,DATA_UNAVAILABLE,NO_60S_HIGH_GAP,True,True,True,False,,,,,,,,,,,,,,,0.3806734992679356,32.35641074180603,0.3806734992679356,32.35641074180603,0.4100761570005858,68.3703134059906,0.5868544600938966,110.47114038467407,0.7642563198118754,188.92007184028625,1.2404016538688718,301.19839000701904,,,,,,,,,,
v1.6.9,20260903_015760_SHADOW_SCORE_70_74_E013_140158401205,SHADOW_SCORE_70_74,015760,한국전력,MAIN,MAIN,MAIN,2026-09-03 14:01:58.345,True,T100_S100,1.0,-1.0,2026-09-03 14:01:58.345,2026-09-03 14:01:58.401,2026-09-03 14:13:06.848,668.447,32832.8,32500.0,-1.014,0.205,-1.014,STOP_LOSS,71,37,25,5,4,,,,,,,32800.0,2026-09-03 14:01:58.345,32800.0,,,0.4552352048558422,ACTUAL,88639000000.0,61991934400.0,2026-09-03 14:01:59.652,32850.0,1.307037,0.1524390243902439,0.05238663775250471,0.1524390243902439,2026-09-03 12:38:55.314,32850.0,71.0,4983.031384,20260903_015760_E013,2026-09-03 14:01:28.658,32800.0,71.0,29.687212,13,13,True,OPEN,20260903_015760_SHADOW_SCORE_70_74_E012_140030778358,2026-09-03 14:01:28.658,,,,,,,False,False,,False,,,,,,,,,,,,,,,0.0,28.04083561897278,0.0,28.04083561897278,0.0,56.862451791763306,0.0,115.35647559165955,-0.15220700152207,179.12017488479614,-0.15220700152207,300.02066946029663,,,0.15174506828528073,85.84926080703735,,,0.15174506828528073,179.12017488479614,0.15174506828528073,300.02066946029663
v1.6.9,20260903_015760_SHADOW_SCORE_70_74_E013_140158401205,SHADOW_SCORE_70_74,015760,한국전력,MAIN,MAIN,MAIN,2026-09-03 14:01:58.345,True,T125_S100,1.25,-1.0,2026-09-03 14:01:58.345,2026-09-03 14:01:58.401,2026-09-03 14:13:06.848,668.447,32832.8,32500.0,-1.014,0.205,-1.014,STOP_LOSS,71,37,25,5,4,,,,,,,32800.0,2026-09-03 14:01:58.345,32800.0,,,0.4552352048558422,ACTUAL,88639000000.0,61991934400.0,2026-09-03 14:01:59.652,32850.0,1.307037,0.1524390243902439,0.05238663775250471,0.1524390243902439,2026-09-03 12:38:55.314,32850.0,71.0,4983.031384,20260903_015760_E013,2026-09-03 14:01:28.658,32800.0,71.0,29.687212,13,13,True,OPEN,20260903_015760_SHADOW_SCORE_70_74_E012_140030778358,2026-09-03 14:01:28.658,,,,,,,False,False,,False,,,,,,,,,,,,,,,0.0,28.04083561897278,0.0,28.04083561897278,0.0,56.862451791763306,0.0,115.35647559165955,-0.15220700152207,179.12017488479614,-0.15220700152207,300.02066946029663,,,0.15174506828528073,85.84926080703735,,,0.15174506828528073,179.12017488479614,0.15174506828528073,300.02066946029663
v1.6.9,20260903_015760_SHADOW_SCORE_70_74_E013_140158401205,SHADOW_SCORE_70_74,015760,한국전력,MAIN,MAIN,MAIN,2026-09-03 14:01:58.345,True,T150_S100,1.5,-1.0,2026-09-03 14:01:58.345,2026-09-03 14:01:58.401,2026-09-03 14:13:06.848,668.447,32832.8,32500.0,-1.014,0.205,-1.014,STOP_LOSS,71,37,25,5,4,,,,,,,32800.0,2026-09-03 14:01:58.345,32800.0,,,0.4552352048558422,ACTUAL,88639000000.0,61991934400.0,2026-09-03 14:01:59.652,32850.0,1.307037,0.1524390243902439,0.05238663775250471,0.1524390243902439,2026-09-03 12:38:55.314,32850.0,71.0,4983.031384,20260903_015760_E013,2026-09-03 14:01:28.658,32800.0,71.0,29.687212,13,13,True,OPEN,20260903_015760_SHADOW_SCORE_70_74_E012_140030778358,2026-09-03 14:01:28.658,,,,,,,False,False,,False,,,,,,,,,,,,,,,0.0,28.04083561897278,0.0,28.04083561897278,0.0,56.862451791763306,0.0,115.35647559165955,-0.15220700152207,179.12017488479614,-0.15220700152207,300.02066946029663,,,0.15174506828528073,85.84926080703735,,,0.15174506828528073,179.12017488479614,0.15174506828528073,300.02066946029663
v1.6.9,20260903_015760_SHADOW_SCORE_70_74_E013_140158401205,SHADOW_SCORE_70_74,015760,한국전력,MAIN,MAIN,MAIN,2026-09-03 14:01:58.345,True,T175_S100,1.75,-1.0,2026-09-03 14:01:58.345,2026-09-03 14:01:58.401,2026-09-03 14:13:06.848,668.447,32832.8,32500.0,-1.014,0.205,-1.014,STOP_LOSS,71,37,25,5,4,,,,,,,32800.0,2026-09-03 14:01:58.345,32800.0,,,0.4552352048558422,ACTUAL,88639000000.0,61991934400.0,2026-09-03 14:01:59.652,32850.0,1.307037,0.1524390243902439,0.05238663775250471,0.1524390243902439,2026-09-03 12:38:55.314,32850.0,71.0,4983.031384,20260903_015760_E013,2026-09-03 14:01:28.658,32800.0,71.0,29.687212,13,13,True,OPEN,20260903_015760_SHADOW_SCORE_70_74_E012_140030778358,2026-09-03 14:01:28.658,,,,,,,False,False,,False,,,,,,,,,,,,,,,0.0,28.04083561897278,0.0,28.04083561897278,0.0,56.862451791763306,0.0,115.35647559165955,-0.15220700152207,179.12017488479614,-0.15220700152207,300.02066946029663,,,0.15174506828528073,85.84926080703735,,,0.15174506828528073,179.12017488479614,0.15174506828528073,300.02066946029663
