datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,score_trading_value,score_high_position,score_value_growth,score_volume_growth,current_price,high_gap,scan_session,decision_session,decision_time,session_valid_at_decision,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,price_30s_positive,price_60s_positive,first75_price_30s_positive,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason,had_prior_shadow_70_74,prior_shadow_trade_id,prior_shadow_time,prior_shadow_price,prior_shadow_score,prior_shadow_to_first75_sec,prior_shadow_to_first75_pct,stock_entry_seq_today,mode_entry_seq_today,is_reentry,previous_same_mode_result,previous_same_mode_trade_id,shadow_group,pre_fail_reason,medium_trend_positive_count,medium_trend_all_positive,wide_high_gap_lower_bound,wide_high_gap_upper_bound
2026-09-07 09:00:40.677,v1.7.0,000660,SK하이닉스,NEW_WATCH_RECLAIM_SHADOW,ENTER,PROVISIONAL_OBSERVATION,74,40,25,5,4,1738000.0,0.40114613180515757,MAIN,MAIN,2026-09-07 09:00:40.660,True,30.39379096031189,3,-0.2868617326448652,15.215036869049072,0.5787037037037037,30.39379096031189,,,,,,,,,0.3438066822638732,15.215036869049072,,,,,,,,,True,,,2026-09-07 09:00:15.407,1743000.0,85.0,15.215037,20260907_000660_E001,2026-09-07 09:00:15.407,1743000.0,85.0,15.215037,2026-09-07 09:00:30.622,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_WATCH_RECLAIM_SHADOW,,,,,
2026-09-07 09:00:56.547,v1.7.0,066570,LG전자,NEW_WATCH_RECLAIM_SHADOW,ENTER,PROVISIONAL_OBSERVATION,71,37,25,5,4,216500.0,0.45977011494252873,MAIN,MAIN,2026-09-07 09:00:56.540,True,45.49758195877075,4,0.0,15.103790998458862,2.6066350710900474,30.318827867507935,,,,,,,,,0.22935536839874993,15.103790998458862,,,,,,,,,True,,,2026-09-07 09:00:30.622,216500.0,71.0,15.103791,20260907_066570_E001,2026-09-07 09:00:30.622,216500.0,71.0,15.103791,2026-09-07 09:00:45.726,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_WATCH_RECLAIM_SHADOW,,,,,
2026-09-07 09:01:14.441,v1.7.0,000660,SK하이닉스,NEW_EARLY_ACCEL_SHADOW,ENTER,PROVISIONAL_OBSERVATION,74,40,25,5,4,1741000.0,0.2292263610315186,MAIN,MAIN,2026-09-07 09:01:14.426,True,61.36238241195679,5,0.28801843317972353,15.864800453186035,0.17261219792865362,30.968591451644897,0.7523148148148148,61.36238241195679,,,,,,,-0.17191977077363896,30.968591451644897,0.17188691149023422,46.18362832069397,,,,,,,True,True,,2026-09-07 09:00:15.407,1743000.0,85.0,46.183628,20260907_000660_E001,2026-09-07 09:00:15.407,1743000.0,85.0,46.183628,2026-09-07 09:01:01.591,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,2,1,False,,,NEW_EARLY_ACCEL_SHADOW,,,,,
2026-09-07 09:01:47.541,v1.7.0,066570,LG전자,NEW_EARLY_ACCEL_SHADOW,ENTER,PROVISIONAL_OBSERVATION,96,40,25,16,15,217500.0,0.22935779816513763,MAIN,MAIN,2026-09-07 09:01:47.536,True,94.83440947532654,7,0.9280742459396751,15.568670511245728,0.4618937644341801,33.47202706336975,0.4618937644341801,64.44061851501465,,,,,,,-0.2304123167773911,33.47202706336975,-0.001056948378641176,64.44061851501465,,,,,,,True,True,,2026-09-07 09:00:30.622,216500.0,71.0,64.440618,20260907_066570_E001,2026-09-07 09:00:30.622,216500.0,71.0,64.440618,2026-09-07 09:01:35.063,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,2,1,False,,,NEW_EARLY_ACCEL_SHADOW,,,,,
2026-09-07 09:03:16.330,v1.7.0,049070,인탑스,WIDE_HIGH_GAP_SHADOW,ENTER,HIGH_GAP_3P0_TO_4P5,44,29,0,11,4,20250.0,4.028436018957346,MAIN,MAIN,2026-09-07 09:03:16.329,True,183.81621766090393,12,-1.2195121951219512,18.85108780860901,-1.2195121951219512,36.31902456283569,-1.937046004842615,55.19812273979187,14.213197969543149,122.45383524894714,14.213197969543149,183.81621766090393,,,1.1848341232227488,36.31902456283569,1.8957345971563981,55.19812273979187,,,,,,,False,False,,,,,,20260907_049070_WIDE_E001,2026-09-07 09:03:16.329,20250.0,44.0,0.0,2026-09-07 09:03:04.044,,,,,,,2026-09-07 09:03:16.329,20250.0,,,,,,,,,,,,,,,,,,,,,1,1,False,,,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5
2026-09-07 09:04:09.638,v1.7.0,049070,인탑스,WIDE_HIGH_GAP_SHADOW,ENTER,HIGH_GAP_3P0_TO_4P5,49,29,0,5,15,20200.0,4.265402843601896,MAIN,MAIN,2026-09-07 09:04:09.630,True,235.78680062294006,15,0.4975124378109453,16.749433040618896,0.24813895781637718,34.644609689712524,-0.24691358024691357,51.97058296203613,13.931190073322053,123.4441990852356,13.931190073322053,174.42441821098328,,,-0.23696682464454977,34.644609689712524,0.23696682464454977,51.97058296203613,2.132701421800948,107.168705701828,,,,,True,False,,,,,,20260907_049070_WIDE_E002,2026-09-07 09:04:09.630,20200.0,49.0,0.0,2026-09-07 09:03:56.015,,,,,,,2026-09-07 09:04:09.630,20200.0,,,,,,,,,,,,,,,,,,,,,2,2,True,OPEN,20260907_049070_WIDE_HIGH_GAP_SHADOW_E001_090316334145,WIDE_HIGH_GAP_SHADOW,,,,3.0,4.5
2026-09-07 09:04:43.662,v1.7.0,042700,한미반도체,NEW_WATCH_RECLAIM_SHADOW,ENTER,PROVISIONAL_OBSERVATION,79,37,22,11,9,244000.0,0.8130081300813009,MAIN,MAIN,2026-09-07 09:04:43.647,True,271.1482787132263,17,0.0,16.68619179725647,0.20533880903490762,35.361478090286255,-0.30643513789581206,52.11091113090515,0.411522633744856,123.65108561515808,1.2448132780082988,176.31386923789978,,,-0.20325203252032498,35.361478090286255,0.30487804878048796,52.11091113090515,-0.4065040650406503,123.65108561515808,0.20076323212211722,158.80567717552185,,,True,False,,2026-09-07 09:01:52.571,243500.0,68.0,158.805677,20260907_042700_E001,2026-09-07 09:01:52.571,243500.0,68.0,158.805677,2026-09-07 09:04:31.377,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_WATCH_RECLAIM_SHADOW,,,,,
2026-09-07 09:05:19.257,v1.7.0,066570,LG전자,NEW_FIRST_PULLBACK_SHADOW,ENTER,PROVISIONAL_OBSERVATION,82,40,22,11,9,218000.0,0.9090909090909091,MAIN,MAIN,2026-09-07 09:05:19.230,True,306.33693051338196,19,-0.2288329519450801,17.862929105758667,-0.34285714285714286,35.18865180015564,-0.2288329519450801,51.87484359741211,0.4608294930875576,122.52071285247803,-0.683371298405467,177.7188355922699,3.3175355450236967,306.33693051338196,0.34090909090909083,35.18865180015564,0.2272727272727273,51.87484359741211,-0.4545454545454545,122.52071285247803,0.6818181818181818,177.7188355922699,0.6786761625471303,275.94313955307007,False,False,,2026-09-07 09:00:30.622,216500.0,71.0,275.943139,20260907_066570_E001,2026-09-07 09:00:30.622,216500.0,71.0,275.943139,2026-09-07 09:05:06.565,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,3,1,False,,,NEW_FIRST_PULLBACK_SHADOW,,,,,
2026-09-07 09:05:19.273,v1.7.0,042700,한미반도체,NEW_FIRST_PULLBACK_SHADOW,ENTER,PROVISIONAL_OBSERVATION,70,37,19,5,9,243500.0,1.0162601626016259,MAIN,MAIN,2026-09-07 09:05:19.235,True,306.33693051338196,19,0.0,17.862929105758667,-0.20491803278688525,35.18865180015564,-0.20491803278688525,51.87484359741211,0.205761316872428,122.52071285247803,-0.6122448979591837,177.7188355922699,1.4583333333333333,306.33693051338196,0.20325203252032498,35.18865180015564,0.20325203252032498,51.87484359741211,-0.2032520325203253,122.52071285247803,0.6097560975609755,177.7188355922699,,,False,False,,2026-09-07 09:01:52.571,243500.0,68.0,193.994329,20260907_042700_E001,2026-09-07 09:01:52.571,243500.0,68.0,193.994329,2026-09-07 09:05:06.565,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,2,1,False,,,NEW_FIRST_PULLBACK_SHADOW,,,,,
2026-09-07 09:05:33.436,v1.7.0,010170,대한광통신,NEW_FIRST_PULLBACK_SHADOW,ENTER,PROVISIONAL_OBSERVATION,52,24,19,5,4,13950.0,1.0638297872340425,MAIN,MAIN,2026-09-07 09:05:33.427,True,308.88204526901245,19,0.07173601147776185,17.72386884689331,-0.7470651013874066,35.58679795265198,0.0,52.91252064704895,0.9406657018813315,122.91860842704773,0.0,176.56360626220703,1.602330662782229,293.6670083999634,-0.07092198581560294,17.72386884689331,,,,,,,,,False,False,,,,,,,,,,,2026-09-07 09:05:24.289,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1,1,False,,,NEW_FIRST_PULLBACK_SHADOW,,,,,
