datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-07 10:58:36.315,v1.7.0,WS_TICK_1S_AGG,,459550,,,,34.055,,,,,0.003,0.004,,5.423,0,896.964,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",2197,,,,,11
2026-09-07 10:58:36.409,v1.7.0,WS_TICK_1S_AGG,,042700,,,,74.347,,,,,0.004,50.152,,23.897,0,0.0,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",4225,,,,,2
2026-09-07 10:58:36.557,v1.7.0,WS_TICK_1S_AGG,,034020,,,,6.613,,,,,0.008,0.006,,3.606,0,49.601,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",4056,,,,,3
2026-09-07 10:58:36.648,v1.7.0,WS_TICK_1S_AGG,,240810,,,,0.119,,,,,0.002,0.001,,0.115,0,138.319,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",507,,,,,2
2026-09-07 10:58:36.655,v1.7.0,WS_TICK_1S_AGG,,080220,,,,0.075,,,,,0.002,0.003,,0.075,1,145.307,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",338,,,,,1
2026-09-07 10:58:36.661,v1.7.0,WS_TICK_1S_AGG,,010170,,,,7.07,,,,,0.005,0.004,,2.851,2,152.8,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",2366,,,,,3
2026-09-07 10:58:36.697,v1.7.0,WS_TICK_1S_AGG,,131970,,,,0.916,,,,,0.009,0.006,,0.916,0,188.55,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",2197,,,,,1
2026-09-07 10:58:36.849,v1.7.0,WS_TICK_1S_AGG,,067310,,,,0.468,,,,,0.005,0.006,,0.468,0,339.387,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",1521,,,,,1
2026-09-07 10:58:36.862,v1.7.0,WS_TICK_1S_AGG,,079650,,,,0.01,,,,,0.007,0.004,,0.005,1,352.25,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",0,,,,,3
2026-09-07 10:58:36.862,v1.7.0,WS_TICK_1S_AGG,,083650,,,,5.74,,,,,0.003,0.003,,5.419,2,358.228,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",2704,,,,,2
2026-09-07 10:58:36.981,v1.7.0,WS_TICK_1S_AGG,,048770,,,,0.013,,,,,0.004,0.003,,0.008,0,471.212,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",0,,,,,3
2026-09-07 10:58:37.153,v1.7.0,WS_TICK_1S_AGG,,336260,,,,0.029,,,,,0.005,0.004,,0.01,0,643.419,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",0,,,,,6
2026-09-07 10:58:37.189,v1.7.0,WS_TICK_1S_AGG,,066570,,,,20.862,,,,,0.003,0.003,,13.299,1,700.283,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",4901,,,,,2
2026-09-07 10:58:37.361,v1.7.0,WS_TICK_1S_AGG,,386380,,,,4.214,,,,,0.003,0.003,,0.583,0,851.586,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",169,,,,,16
2026-09-07 10:58:37.380,v1.7.0,WS_TICK_1S_AGG,,459550,,,,17.548,,,,,0.003,0.003,,5.335,0,878.726,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",2197,,,,,7
2026-09-07 10:58:37.403,v1.7.0,WS_TICK_1S_AGG,,108490,,,,13.494,,,,,0.005,0.004,,7.231,1,894.411,,,,320,"{""PRE_FAIL_PULLBACK_SHADOW"": 2, ""CONFIRM"": 3, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 76, ""SHADOW_SCORE_70_74"": 7, ""PRE_HISTORY"": 8, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 81, ""NEW_FIRST_PULLBACK_SHADOW"": 54, ""NEW_WATCH_RECLAIM_SHADOW"": 75}",2535,,,,,2
