datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-07 13:23:45.005,v1.7.0,WS_TICK_1S_AGG,,950260,,,,40.944,,,,,0.007,0.004,,8.649,0,655.909,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",2535,,,,,6
2026-09-07 13:23:45.022,v1.7.0,WS_TICK_1S_AGG,,053260,,,,5.487,,,,,0.002,0.002,,3.108,0,697.839,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",1014,,,,,3
2026-09-07 13:23:45.175,v1.7.0,WS_TICK_1S_AGG,,403870,,,,16.076,,,,,0.004,0.002,,11.057,0,843.221,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",4056,,,,,2
2026-09-07 13:23:45.211,v1.7.0,WS_TICK_1S_AGG,,000660,,,,18.943,,,,,0.004,0.004,,1.89,0,863.075,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",1014,,,,,19
2026-09-07 13:23:45.395,v1.7.0,WS_TICK_1S_AGG,,402340,,,,55.303,,,,,0.003,0.004,,40.848,0,1072.695,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",2535,,,,,2
2026-09-07 13:23:45.422,v1.7.0,WS_TICK_1S_AGG,,001820,,,,27.444,,,,,0.007,0.005,,27.444,1,1101.123,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",4901,,,,,1
2026-09-07 13:23:45.476,v1.7.0,WS_TICK_1S_AGG,,012210,,,,0.011,,,,,0.004,0.003,,0.005,1,0.0,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",0,,,,,5
2026-09-07 13:23:45.484,v1.7.0,WS_TICK_1S_AGG,,031980,,,,0.008,,,,,0.008,0.004,,0.005,2,8.508,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",0,,,,,1
2026-09-07 13:23:45.634,v1.7.0,WS_TICK_1S_AGG,,0039P0,,,,0.007,,,,,0.004,0.003,,0.005,0,157.872,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",0,,,,,6
2026-09-07 13:23:45.663,v1.7.0,WS_TICK_1S_AGG,,0155E0,,,,0.041,,,,,0.002,0.002,,0.029,1,187.098,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",0,,,,,3
2026-09-07 13:23:45.673,v1.7.0,WS_TICK_1S_AGG,,387690,,,,30.774,,,,,0.006,0.004,,7.304,2,198.478,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",2535,,,,,11
2026-09-07 13:23:45.774,v1.7.0,WS_TICK_1S_AGG,,066570,,,,11.362,,,,,0.007,0.004,,11.362,0,316.447,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",7436,,,,,1
2026-09-07 13:23:45.800,v1.7.0,WS_TICK_1S_AGG,,052690,,,,97.702,,,,,0.004,0.003,,53.082,0,422.457,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",8450,,,,,2
2026-09-07 13:23:45.906,v1.7.0,WS_TICK_1S_AGG,,079650,,,,0.007,,,,,0.007,0.005,,0.004,1,429.939,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",0,,,,,1
2026-09-07 13:23:45.907,v1.7.0,WS_TICK_1S_AGG,,162300,,,,0.005,,,,,0.004,0.004,,0.004,2,430.936,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",0,,,,,3
2026-09-07 13:23:45.964,v1.7.0,WS_TICK_1S_AGG,,000500,,,,21.137,,,,,0.003,0.004,,21.137,0,509.836,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",2535,,,,,1
2026-09-07 13:23:46.009,v1.7.0,WS_TICK_1S_AGG,,095610,,,,0.567,,,,,0.002,0.002,,0.438,0,538.147,,,,488,"{""PRE_FAIL_PULLBACK_SHADOW"": 1, ""CONFIRM"": 2, ""LIVE_FILTER_SHADOW"": 3, ""WIDE_HIGH_GAP_SHADOW"": 139, ""SHADOW_SCORE_70_74"": 14, ""PRE_HISTORY"": 7, ""BASE"": 11, ""NEW_EARLY_ACCEL_SHADOW"": 112, ""NEW_FIRST_PULLBACK_SHADOW"": 88, ""NEW_WATCH_RECLAIM_SHADOW"": 111}",1352,,,,,2
