datetime,version,trade_id,entry_mode,stock_code,stock_name,entry_time,signal_price,entry_price,scan_session,decision_session,decision_time,first_75_time,first_75_price,entry_decision_time,entry_signal_price,entry_delay_from_first75_sec,entry_vs_first75_pct,had_prior_shadow_70_74,prior_shadow_trade_id,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,horizon_sec,actual_elapsed_sec,price,return_from_signal,return_from_entry,mfe_from_signal,mae_from_signal,mfe_from_entry,mae_from_entry,tracking_status
2026-09-07 09:01:10.748,v1.7.0,20260907_000660_NEW_WATCH_RECLAIM_SHADOW_E001_090040681697,NEW_WATCH_RECLAIM_SHADOW,000660,SK하이닉스,2026-09-07 09:00:40.681,1738000.0,1739737.9999999998,MAIN,MAIN,2026-09-07 09:00:40.660,,,2026-09-07 09:00:40.660,1738000.0,,,False,,2026-09-07 09:00:40.746,1738000.0,0.085513,0.0,-0.09990009990008653,0.0,30,30.067,1740000.0,0.11507479861910241,0.01505973888023558,0.23014959723820483,-0.23014959723820483,0.1300195776605577,-0.32981977746073077,COMPLETE
2026-09-07 09:01:26.750,v1.7.0,20260907_066570_NEW_WATCH_RECLAIM_SHADOW_E001_090056555440,NEW_WATCH_RECLAIM_SHADOW,066570,LG전자,2026-09-07 09:00:56.555,216500.0,216716.49999999997,MAIN,MAIN,2026-09-07 09:00:56.540,,,2026-09-07 09:00:56.540,216500.0,,,False,,2026-09-07 09:00:56.645,216000.0,0.105087,-0.23094688221709006,-0.33061626595112553,0.23094688221709006,30,30.195,215500.0,-0.4618937644341801,-0.5613324320021645,0.23094688221709006,-0.6928406466512702,0.1308160661509526,-0.7920485980532037,COMPLETE
2026-09-07 09:01:40.744,v1.7.0,20260907_000660_NEW_WATCH_RECLAIM_SHADOW_E001_090040681697,NEW_WATCH_RECLAIM_SHADOW,000660,SK하이닉스,2026-09-07 09:00:40.681,1738000.0,1739737.9999999998,MAIN,MAIN,2026-09-07 09:00:40.660,,,2026-09-07 09:00:40.660,1738000.0,,,False,,2026-09-07 09:00:40.746,1738000.0,0.085513,0.0,-0.09990009990008653,0.0,60,60.063,1738000.0,0.0,-0.09990009990008653,0.23014959723820483,-0.23014959723820483,0.1300195776605577,-0.32981977746073077,COMPLETE
2026-09-07 09:01:44.446,v1.7.0,20260907_000660_NEW_EARLY_ACCEL_SHADOW_E001_090114446226,NEW_EARLY_ACCEL_SHADOW,000660,SK하이닉스,2026-09-07 09:01:14.446,1741000.0,1742740.9999999998,MAIN,MAIN,2026-09-07 09:01:14.426,,,2026-09-07 09:01:14.426,1741000.0,,,False,,2026-09-07 09:01:14.448,1740000.0,0.021382,-0.05743825387708214,-0.15728097290416462,0.05743825387708214,30,30.0,1738000.0,-0.17231476163124643,-0.2720427189123208,0.05743825387708214,-0.2871912693854107,-0.04251922689600848,-0.3868044649204769,COMPLETE
2026-09-07 09:01:56.646,v1.7.0,20260907_066570_NEW_WATCH_RECLAIM_SHADOW_E001_090056555440,NEW_WATCH_RECLAIM_SHADOW,066570,LG전자,2026-09-07 09:00:56.555,216500.0,216716.49999999997,MAIN,MAIN,2026-09-07 09:00:56.540,,,2026-09-07 09:00:56.540,216500.0,,,False,,2026-09-07 09:00:56.645,216000.0,0.105087,-0.23094688221709006,-0.33061626595112553,0.23094688221709006,60,60.091,217500.0,0.4618937644341801,0.3615322322019916,0.6928406466512702,-0.9237875288683602,0.5922483982530308,-1.0227647641042428,COMPLETE
2026-09-07 09:02:14.446,v1.7.0,20260907_000660_NEW_EARLY_ACCEL_SHADOW_E001_090114446226,NEW_EARLY_ACCEL_SHADOW,000660,SK하이닉스,2026-09-07 09:01:14.446,1741000.0,1742740.9999999998,MAIN,MAIN,2026-09-07 09:01:14.426,,,2026-09-07 09:01:14.426,1741000.0,,,False,,2026-09-07 09:01:14.448,1740000.0,0.021382,-0.05743825387708214,-0.15728097290416462,0.05743825387708214,60,60.0,1738000.0,-0.17231476163124643,-0.2720427189123208,0.05743825387708214,-0.2871912693854107,-0.04251922689600848,-0.3868044649204769,COMPLETE
2026-09-07 09:02:17.547,v1.7.0,20260907_066570_NEW_EARLY_ACCEL_SHADOW_E001_090147546315,NEW_EARLY_ACCEL_SHADOW,066570,LG전자,2026-09-07 09:01:47.546,217500.0,217717.49999999997,MAIN,MAIN,2026-09-07 09:01:47.536,,,2026-09-07 09:01:47.536,217500.0,,,False,,2026-09-07 09:01:47.547,217500.0,0.010866,0.0,-0.09990009990008654,0.0,30,30.001,219500.0,0.9195402298850575,0.8187215083766942,1.1494252873563218,-0.22988505747126436,1.0483769104458895,-0.32955550196928174,COMPLETE
2026-09-07 09:02:40.744,v1.7.0,20260907_000660_NEW_WATCH_RECLAIM_SHADOW_E001_090040681697,NEW_WATCH_RECLAIM_SHADOW,000660,SK하이닉스,2026-09-07 09:00:40.681,1738000.0,1739737.9999999998,MAIN,MAIN,2026-09-07 09:00:40.660,,,2026-09-07 09:00:40.660,1738000.0,,,False,,2026-09-07 09:00:40.746,1738000.0,0.085513,0.0,-0.09990009990008653,0.0,120,120.063,1738000.0,0.0,-0.09990009990008653,0.23014959723820483,-0.23014959723820483,0.1300195776605577,-0.32981977746073077,COMPLETE
2026-09-07 09:02:47.644,v1.7.0,20260907_066570_NEW_EARLY_ACCEL_SHADOW_E001_090147546315,NEW_EARLY_ACCEL_SHADOW,066570,LG전자,2026-09-07 09:01:47.546,217500.0,217717.49999999997,MAIN,MAIN,2026-09-07 09:01:47.536,,,2026-09-07 09:01:47.536,217500.0,,,False,,2026-09-07 09:01:47.547,217500.0,0.010866,0.0,-0.09990009990008654,0.0,60,60.098,218000.0,0.22988505747126436,0.12975530216910866,1.1494252873563218,-0.22988505747126436,1.0483769104458895,-0.32955550196928174,COMPLETE
2026-09-07 09:02:56.644,v1.7.0,20260907_066570_NEW_WATCH_RECLAIM_SHADOW_E001_090056555440,NEW_WATCH_RECLAIM_SHADOW,066570,LG전자,2026-09-07 09:00:56.555,216500.0,216716.49999999997,MAIN,MAIN,2026-09-07 09:00:56.540,,,2026-09-07 09:00:56.540,216500.0,,,False,,2026-09-07 09:00:56.645,216000.0,0.105087,-0.23094688221709006,-0.33061626595112553,0.23094688221709006,120,120.089,218000.0,0.6928406466512702,0.5922483982530308,1.6166281755196306,-0.9237875288683602,1.515113062457187,-1.0227647641042428,COMPLETE
