datetime,version,source,status,candidate_count,change_rate_mean,change_rate_median,candidate_trading_value_sum,kospi_up,kospi_down,kosdaq_up,kosdaq_down,samsung_direction,skhynix_direction
2026-09-07 08:00:04.763,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.886942675159236,1.76,0,78,0,79,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:00:20.560,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5524999999999993,1.18,0,121,0,115,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:00:35.715,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.4156766917293238,1.02,0,135,0,131,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:00:50.979,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.395053380782917,1.02,0,139,0,142,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:01:06.416,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.443137931034482,1.01,0,143,0,147,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:01:29.840,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.506935933147632,1.0,0,200,0,159,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:01:45.398,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.7186746987951815,1.36,0,0,0,166,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:02:08.148,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5667208672086734,1.12,0,200,0,169,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:02:23.606,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.562534059945504,1.05,0,200,0,167,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:02:38.995,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.543817204301076,1.05,0,200,0,172,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:02:54.028,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5186486486486486,1.02,0,200,0,170,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:03:09.352,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.50254010695187,1.04,0,200,0,174,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:03:24.677,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5365526315789468,1.03,0,200,0,180,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:03:40.170,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5441884816753921,1.01,0,200,0,182,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:03:55.987,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5415885416666661,0.98,0,200,0,184,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:04:11.922,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5230357142857147,1.0,0,200,0,192,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:04:27.777,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5195189873417714,1.01,0,200,0,195,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:04:42.829,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5111306532663318,0.95,0,200,0,198,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:04:58.746,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.497243107769423,0.92,0,200,0,199,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:05:14.518,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.4920000000000004,0.93,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:05:30.148,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.4968592964824126,0.94,0,200,0,198,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:05:45.923,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.518115577889448,0.97,0,200,0,198,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:06:01.577,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5115326633165835,0.99,0,200,0,198,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:06:17.556,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5102250000000002,1.01,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:06:32.997,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5037593984962425,0.98,0,200,0,199,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:06:48.494,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.472050000000001,0.95,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:07:03.889,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.493090452261308,0.97,0,200,0,198,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:07:19.779,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5143544303797465,1.01,0,200,0,195,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:07:35.356,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5221464646464655,0.97,0,200,0,196,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:07:50.473,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5071499999999998,0.95,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:08:05.941,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5169499999999996,0.96,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:08:21.728,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5281999999999993,0.98,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:08:37.575,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5386999999999995,1.01,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:08:52.771,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5396999999999996,1.01,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:09:08.757,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5284000000000009,0.97,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:09:24.322,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5407250000000008,0.97,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:09:39.536,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5221250000000013,1.02,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:09:55.458,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5249750000000004,0.98,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-07 08:10:10.788,v1.7.0,SCANNER_CROSS_SECTION,OK,0,1.5201750000000007,0.97,0,200,0,200,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
