entry_id,decision_id,trade_date,index_family,rule_family,entry_time_variant,direction,code,entry_datetime_kst,entry_price,tp_pct,sl_pct,grid_family,exit_datetime_kst,exit_price,exit_reason,ambiguous_bar,gross_return_pct,estimated_cost_pct,net_return_pct,cost_status,cost_model_version
2025-09-02|KOSPI200|KOREAN_V20|14:30|069500,2025-09-02|KOSPI200|KOREAN_V20|14:30,2025-09-02,KOSPI200,KOREAN_V20,14:30,LONG,069500,2025-09-02T14:31:00+09:00,42482.0,1.0,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.030601195800583625,0.023535780820778982,0.007065414979804643,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:30|069500,2025-09-02|KOSPI200|KOREAN_V20|14:30,2025-09-02,KOSPI200,KOREAN_V20,14:30,LONG,069500,2025-09-02T14:31:00+09:00,42482.0,1.0,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.030601195800583625,0.023535780820778982,0.007065414979804643,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:30|069500,2025-09-02|KOSPI200|KOREAN_V20|14:30,2025-09-02,KOSPI200,KOREAN_V20,14:30,LONG,069500,2025-09-02T14:31:00+09:00,42482.0,1.0,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.030601195800583625,0.023535780820778982,0.007065414979804643,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:30|069500,2025-09-02|KOSPI200|KOREAN_V20|14:30,2025-09-02,KOSPI200,KOREAN_V20,14:30,LONG,069500,2025-09-02T14:31:00+09:00,42482.0,1.0,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.030601195800583625,0.023535780820778982,0.007065414979804643,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.3,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.3,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.3,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.3,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.5,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.5,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.5,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.5,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.75,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.75,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.75,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,0.75,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,1.0,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,1.0,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,1.0,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|14:50|069500,2025-09-02|KOSPI200|KOREAN_V20|14:50,2025-09-02,KOSPI200,KOREAN_V20,14:50,LONG,069500,2025-09-02T14:51:00+09:00,42515.0,1.0,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,-0.04704222039280115,0.023526645226451016,-0.07056886561925216,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|KOREAN_V20|15:00|069500,2025-09-02|KOSPI200|KOREAN_V20|15:00,2025-09-02,KOSPI200,KOREAN_V20,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.3,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.5,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,0.75,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.2,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.3,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.5,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSPI200|ORIGINAL|15:00|069500,2025-09-02|KOSPI200|ORIGINAL|15:00,2025-09-02,KOSPI200,ORIGINAL,15:00,LONG,069500,2025-09-02T15:01:00+09:00,42470.0,1.0,-0.75,ETF_16,2025-09-02T15:19:00+09:00,42495.0,TIME_EXIT,False,0.058865081233805405,0.0235391063750128,0.0353259748587926,UNCONFIRMED,etf_unconfirmed_v1
2025-09-02|KOSDAQ150|ORIGINAL|15:00|251340,2025-09-02|KOSDAQ150|ORIGINAL|15:00,2025-09-02,KOSDAQ150,ORIGINAL,15:00,INVERSE,251340,2025-09-02T15:01:00+09:00,3472.0,0.3,-0.2,ETF_16,2025-09-02T15:15:00+09:00,3465.056,SL,False,-0.20000000000000018,0.2883070288041521,-0.4883070288041523,UNCONFIRMED,etf_unconfirmed_v1
