version,trade_id,entry_mode,stock_code,stock_name,session,strategy,TP,SL,signal_time,entry_time,exit_time,holding_sec,entry_price,exit_price,return_rate,MFE,MAE,result,score,signal_price,high_gap,trading_value_source,actual_trading_value,estimated_trading_value,first_ws_time,first_ws_price,first_ws_delay_sec,first_ws_vs_signal_pct,first_ws_vs_entry_pct,first_ws_gap_abs_pct,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,scan_start_time,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_status,first_75_pre_reason,pre_status,pre_entry_type,later_pass_origin,first_75_to_pre_entry_sec,confirm_first_signal_time,confirm_first_signal_price,confirm_delay_sec,confirm_rise_pct,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T375_S125,3.75,-1.25,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:13.874,28.259,18598.58,18360.0,-1.283,-0.046,-1.283,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T400_S125,4.0,-1.25,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:13.874,28.259,18598.58,18360.0,-1.283,-0.046,-1.283,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T100_S150,1.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T125_S150,1.25,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T150_S150,1.5,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T175_S150,1.75,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T200_S150,2.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T225_S150,2.25,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T250_S150,2.5,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T275_S150,2.75,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T300_S150,3.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T325_S150,3.25,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.537,28.961,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T350_S150,3.5,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.538,28.962,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T375_S150,3.75,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.538,28.962,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_BASE_091045576594,BASE,047040,대우건설,MAIN,T400_S150,4.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.576,2026-08-26 09:11:14.538,28.962,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T100_S150,1.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.546,28.931,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T125_S150,1.25,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T150_S150,1.5,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T175_S150,1.75,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T200_S150,2.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T225_S150,2.25,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T250_S150,2.5,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T275_S150,2.75,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T300_S150,3.0,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.547,28.932,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
v1.6.4,20260826_047040_LIVE_FILTER_SHADOW_091045615126,LIVE_FILTER_SHADOW,047040,대우건설,MAIN,T325_S150,3.25,-1.5,2026-08-26 09:10:45.524,2026-08-26 09:10:45.615,2026-08-26 09:11:14.548,28.933,18598.58,18310.0,-1.552,-0.046,-1.552,STOP_LOSS,82,18580.0,0.48205677557579,ACTUAL,45177000000.0,46262286260.0,2026-08-26 09:10:45.640,18560.0,0.115547,-0.1076426264800861,-0.20743519128878715,0.1076426264800861,2026-08-26 09:09:20.515,18480.0,63.0,85.008638,20260826_047040_E003,2026-08-26 09:10:37.629,18580.0,82.0,7.895245,2026-08-26 09:10:37.629,2026-08-26 09:10:45.524,18580.0,82.0,FAIL,FAIL,PRICE_30S_NOT_POSITIVE,,,,,,,,,0.43243243243243246,15.536620140075684,-0.21482277121374865,30.835139989852905,0.9234111895708854,61.22229218482971,1.4746040415073731,122.701171875,1.6967706622879035,185.07365345954895,2.3127753303964758,293.0450007915497,0.2142474558114622,30.835139989852905,0.15999558394938102,46.13236665725708,,,,,,
