datetime,message
2026-08-25 21:56:36,=================================
2026-08-25 21:56:36,스크리너 시작 v1.6.4
2026-08-25 21:56:36,=================================
2026-08-25 21:56:36,키움 접근토큰 발급 요청
2026-08-25 21:56:38,키움 접근토큰 발급 성공 / 만료: 20260826215638
2026-08-25 21:56:41,[WebSocket] 연결 / LOGIN 전송
2026-08-25 21:56:41,[WebSocket] 로그인 성공
2026-08-25 21:56:44,프로그램 정상 종료
2026-08-25 21:56:44,[WebSocket] 정상 종료
2026-08-26 07:30:28,=================================
2026-08-26 07:30:28,스크리너 시작 v1.6.4
2026-08-26 07:30:28,=================================
2026-08-26 07:30:28,키움 접근토큰 발급 요청
2026-08-26 07:30:30,키움 접근토큰 발급 성공 / 만료: 20260827073030
2026-08-26 07:30:31,[WebSocket] 연결 / LOGIN 전송
2026-08-26 07:30:31,[WebSocket] 로그인 성공
2026-08-26 07:53:24,[WebSocket] 연결 정상 종료 / 재연결
2026-08-26 07:53:26,[WebSocket] 연결 / LOGIN 전송
2026-08-26 07:53:26,[WebSocket] 로그인 성공
2026-08-26 08:00:02,===== 시장 스캔 시작 =====
2026-08-26 08:00:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-26 08:00:03,KOSPI KA10027 59종목
2026-08-26 08:00:04,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-26 08:00:04,KOSDAQ KA10027 69종목
2026-08-26 08:00:04,사전필터 통과 0종목
2026-08-26 08:00:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-26 08:00:04,KOSPI KA10032 100종목
2026-08-26 08:00:05,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-26 08:00:05,KOSDAQ KA10032 100종목
2026-08-26 08:00:05,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-26 08:00:05,거래대금 200억+ 통과 0종목
2026-08-26 08:00:05,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목
2026-08-26 08:00:05,===== 시장 스캔 종료 / 2.5초 =====
2026-08-26 08:00:18,===== 시장 스캔 시작 =====
2026-08-26 08:00:19,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-26 08:00:19,KOSPI KA10027 107종목
2026-08-26 08:00:19,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-26 08:00:19,KOSDAQ KA10027 111종목
