version,trade_id,entry_mode,stock_code,stock_name,strategy,entry_time,entry_price,exit_time,exit_price,exit_result,return_5m,return_10m,return_30m,max_rebound_rate,max_fall_rate,tracking_status
v1.6.4,20260826_010170_LIVE_FILTER_SHADOW_090517776198,LIVE_FILTER_SHADOW,010170,대한광통신,T200_S150,2026-08-26 09:05:17.776,14624.609999999999,2026-08-26 09:07:36.397,14400.0,STOP_LOSS,-2.569444444444444,-4.236111111111112,-6.180555555555555,0.1388888888888889,-6.944444444444445,COMPLETE
v1.6.4,20260826_010170_PRE_HISTORY_090446893789,PRE_HISTORY,010170,대한광통신,T200_S150,2026-08-26 09:04:46.893,14564.55,2026-08-26 09:07:36.651,14340.0,STOP_LOSS,-2.2315202231520224,-3.8354253835425385,-5.578800557880056,0.5578800557880056,-6.5550906555090656,COMPLETE
v1.6.4,20260826_010170_BASE_090446887809,BASE,010170,대한광통신,T200_S150,2026-08-26 09:04:46.887,14564.55,2026-08-26 09:07:36.725,14340.0,STOP_LOSS,-2.2315202231520224,-3.8354253835425385,-5.578800557880056,0.5578800557880056,-6.5550906555090656,COMPLETE
v1.6.4,20260826_079900_PRE_HISTORY_090826930183,PRE_HISTORY,079900,전진건설로봇,T200_S150,2026-08-26 09:08:26.930,40590.549999999996,2026-08-26 09:09:06.239,41450.0,TAKE_PROFIT,0.8443908323281062,-1.0856453558504222,-4.945717732207479,4.2219541616405305,-5.1869722557297955,COMPLETE
v1.6.4,20260826_079900_BASE_090826900619,BASE,079900,전진건설로봇,T200_S150,2026-08-26 09:08:26.900,40590.549999999996,2026-08-26 09:09:06.248,41450.0,TAKE_PROFIT,0.8443908323281062,-1.0856453558504222,-4.945717732207479,4.2219541616405305,-5.1869722557297955,COMPLETE
v1.6.4,20260826_079900_LIVE_FILTER_SHADOW_090826953098,LIVE_FILTER_SHADOW,079900,전진건설로봇,T200_S150,2026-08-26 09:08:26.953,40590.549999999996,2026-08-26 09:09:06.257,41450.0,TAKE_PROFIT,0.8443908323281062,-1.0856453558504222,-4.945717732207479,4.2219541616405305,-5.1869722557297955,COMPLETE
v1.6.4,20260826_002990_PRE_HISTORY_090809757273,PRE_HISTORY,002990,금호건설,T200_S150,2026-08-26 09:08:09.757,17387.37,2026-08-26 09:10:53.042,17120.0,STOP_LOSS,-2.219626168224299,-4.497663551401869,-8.703271028037383,1.9859813084112148,-8.703271028037383,COMPLETE
v1.6.4,20260826_002990_CONFIRM_090809724692,CONFIRM,002990,금호건설,T200_S150,2026-08-26 09:08:09.724,17387.37,2026-08-26 09:10:53.053,17120.0,STOP_LOSS,-2.219626168224299,-4.497663551401869,-8.703271028037383,1.9859813084112148,-8.703271028037383,COMPLETE
v1.6.4,20260826_002990_BASE_090753860013,BASE,002990,금호건설,T200_S150,2026-08-26 09:07:53.860,17167.149999999998,2026-08-26 09:11:07.785,16900.0,STOP_LOSS,-1.9526627218934909,-2.9585798816568047,-7.514792899408285,3.3136094674556213,-7.514792899408285,COMPLETE
v1.6.4,20260826_002990_LIVE_FILTER_SHADOW_090753868993,LIVE_FILTER_SHADOW,002990,금호건설,T200_S150,2026-08-26 09:07:53.868,17167.149999999998,2026-08-26 09:11:07.758,16900.0,STOP_LOSS,-1.9526627218934909,-2.9585798816568047,-7.514792899408285,3.3136094674556213,-7.514792899408285,COMPLETE
