datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-17 12:34:28.092,v2.1.2,WS_TICK_INTERVAL_AGG,,457370,,,,21.549,,,,,0.002,0.0,,1.866,1,12.998,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",0,,,,,89
2026-09-17 12:34:28.191,v2.1.2,WS_TICK_INTERVAL_AGG,,950260,,,,17.201,,,,,0.003,0.0,,17.174,0,78.602,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",1690,,,,,2
2026-09-17 12:34:28.590,v2.1.2,WS_TICK_INTERVAL_AGG,,005690,,,,0.304,,,,,0.002,0.0,,0.244,0,470.438,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",338,,,,,7
2026-09-17 12:34:28.991,v2.1.2,WS_TICK_INTERVAL_AGG,,327260,,,,29.361,,,,,0.002,0.0,,9.014,0,932.375,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",2366,,,,,7
2026-09-17 12:34:29.790,v2.1.2,WS_TICK_INTERVAL_AGG,,267270,,,,7.404,,,,,0.002,0.0,,1.663,0,0.0,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",338,,,,,5
2026-09-17 12:34:29.790,v2.1.2,WS_TICK_INTERVAL_AGG,,321260,,,,0.154,,,,,0.002,0.0,,0.119,1,0.0,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",0,,,,,2
2026-09-17 12:34:29.790,v2.1.2,WS_TICK_INTERVAL_AGG,,142280,,,,0.126,,,,,0.002,0.0,,0.123,2,1.994,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",0,,,,,2
2026-09-17 12:34:30.491,v2.1.2,WS_TICK_INTERVAL_AGG,,067310,,,,45.074,,,,,0.003,0.0,,20.462,0,0.0,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",2535,,,,,5
2026-09-17 12:34:30.592,v2.1.2,WS_TICK_INTERVAL_AGG,,062040,,,,16.763,,,,,0.002,0.0,,4.33,0,37.577,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",169,,,,,4
2026-09-17 12:34:30.592,v2.1.2,WS_TICK_INTERVAL_AGG,,488280,,,,0.536,,,,,0.002,0.0,,0.455,0,80.603,,,,210,"{""PRE_FAIL_PULLBACK_SHADOW"": 8, ""SHADOW_SCORE_70_74"": 11, ""ORB_RETEST"": 2, ""WIDE_HIGH_GAP_SHADOW"": 175, ""BASE"": 10, ""CALM_FIRST_75"": 1, ""PRE_HISTORY"": 1, ""ORB_DIRECT"": 2}",338,,,,,2
