version,trade_id,stock_code,stock_name,entry_time,entry_price,baseline_strategy,baseline_result,baseline_exit_time,baseline_gross_pct,baseline_net_pct,mfe_pct,mae_pct,policy_group,policy,rule_version,armed,armed_time,triggered,trigger_time,trigger_price,decision_return_pct,decision_mfe_pct,decision_mae_pct,gross_pct,net_pct,protected_from_sl,missed_tp,price_5s,price_10s,price_15s,status,reached_1pct,reached_1pct_time,new_high_30m,new_high_60m,last_new_high_time,drawdown_from_high_pct,volume_reactivation_proxy,market_data_status,post_trigger_mfe_pct,post_trigger_mae_pct
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,NOON_RECOVERY,HOLD_T250_S150_TO_1520,v171_noon_1,,,False,,,,,,-1.6517,-1.8917,,,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A0.75_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A0.75_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A0.75_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A0.75_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.00_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.00_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.00_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.00_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.25_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.25_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.25_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.25_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.50_F0.40,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.50_F0.50,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.50_F0.60,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,PROFIT_PROTECT,A1.50_F0.70,v171_pp_1,False,,False,,,,,,,,False,False,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,NOON_RECOVERY,NOON_RECOVERY_1200_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
v2.1.2,20260916_000500_BASE_E001_090137440581,000500,가온전선,2026-09-16 09:01:37.440,257757.49999999997,T250_S150,STOP_LOSS,2026-09-16 09:01:39.352,-1.6517,-1.8917,0.0,-1.6517,NOON_RECOVERY,TIME_RECOVERY_1230_P040,v171_noon_1,,,False,,,,,,,,,,,,,COMPLETE,False,,,,2026-09-16 09:01:37.440,,,PRICE_PATH_ONLY,,
