datetime,version,source,status,candidate_count,change_rate_mean,change_rate_median,candidate_trading_value_sum,kospi_up,kospi_down,kosdaq_up,kosdaq_down,samsung_direction,skhynix_direction
2026-09-16 08:00:04.743,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.5495,0.96,0,51,0,49,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:00:20.344,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.3410303030303021,0.76,0,84,0,81,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:00:35.890,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.4129569892473108,0.73,0,96,0,90,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:00:51.553,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.3683962264150937,0.74,0,108,0,104,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:01:07.247,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.2776824034334748,0.74,0,118,0,115,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:01:22.797,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.2777142857142851,0.73,0,129,0,116,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:01:38.306,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.243333333333333,0.77,0,134,0,121,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:01:53.911,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.2070072992700727,0.76,0,140,0,134,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:02:09.760,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.2346643109540638,0.75,0,143,0,140,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:02:25.199,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.2103472222222225,0.74,0,142,0,146,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:02:40.658,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.199191919191919,0.75,0,147,0,150,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:02:56.091,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.138705501618123,0.73,0,153,0,156,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:03:11.936,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.106863354037267,0.68,0,159,0,163,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:03:27.781,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.10814024390244,0.7,0,163,0,165,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:03:43.331,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.0773293768545997,0.66,0,164,0,173,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:03:58.929,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.0342774566473985,0.6,0,170,0,176,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:04:14.637,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.06764367816092,0.61,0,166,0,182,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:04:30.121,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.0765428571428564,0.62,0,170,0,180,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:04:45.517,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.077663817663818,0.61,0,170,0,181,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-16 08:05:02.339,v2.1.2,SCANNER_CROSS_SECTION,OK,0,1.0608498583569406,0.59,0,169,0,184,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
