version,stock_code,stock_name,strategy,take_profit_pct,stop_loss_pct,paper_trade_id,entry_mode,pre_entry_type,watch_episode_id,signal_time,signal_price,live_order_time,live_fill_time,live_fill_price,live_entry_delay_sec,live_vs_signal_pct,buy_signal_time,buy_precheck_start_time,buy_precheck_end_time,buy_precheck_sec,buy_order_time,buy_fill_time,signal_to_order_sec,buy_order_to_fill_sec,signal_to_fill_sec,reference_price,avg_fill_price,signal_to_fill_slippage_pct,reference_to_fill_slippage_pct,requested_qty,filled_qty,filled_amount,entry_time,exit_trigger_reason,exit_trigger_time,exit_trigger_price,strategy_entry_price,target_price,stop_price,sell_order_time,broker_precheck_start_time,broker_precheck_end_time,broker_precheck_sec,sell_fill_time,trigger_to_order_sec,order_to_fill_sec,sell_fill_avg_price,trigger_to_fill_sec,trigger_to_fill_slippage_pct,live_exit_order_time,live_exit_fill_time,exit_time,qty,actual_invested_amount,entry_price,live_exit_fill_price,exit_price,live_gross_return_pct,return_rate_gross,live_realized_pnl,pnl_gross_won,estimated_cost_won,estimated_net_return_pct,estimated_net_pnl_won,max_return_pct,min_return_pct,profit_protect_armed,profit_protect_armed_time,profit_protect_trigger_return_pct,noon_recovery_eligible,noon_recovery_waiting,noon_return_pct,noon_mfe_pct,noon_recovery_trigger_return_pct,result,paper_reference_result,paper_reference_return_pct,broker_avg_price,broker_held_qty,broker_sellable_qty,auto_managed_qty,external_qty,entry_order_no,exit_order_no,external_auto_exit_qty,external_exit_price,external_order_no,external_fill_time,entry_seq,score,approach_enter_time,approach_side,first_cache_request_time,first_cache_verified_time,last_cache_request_time,last_cache_verified_time,cache_age_at_trigger_sec,cache_generation,position_version,cache_used,cache_miss_reason,fallback_precheck_used,precheck_call_duration_ms,precheck_queue_wait_ms,trigger_to_worker_submit_ms,trigger_to_order_api_start_ms,order_api_duration_ms
v1.7.1,161580,필옵틱스,T250_S150,2.5,-1.5,20260908_161580_PRE_HISTORY_E002_090503448743,PRE_HISTORY,FIRST_75_PASS,20260908_161580_E002,2026-09-08 09:05:02.924,37950.0,2026-09-08 09:05:11.792,2026-09-08 09:05:27.573,38100.0,24.648726,0.39525691699604515,2026-09-08 09:05:02.924,2026-09-08 09:05:03.497,2026-09-08 09:05:11.755,8.258552,2026-09-08 09:05:11.792,2026-09-08 09:05:27.573,8.868247,15.780479,24.648726,37900.0,38100.0,0.39525691699604515,0.5277044854881341,26,26,990600.0,2026-09-08 09:05:27.573,STOP_LOSS,2026-09-08 09:08:27.674,37500.0,38100.0,39052.5,37528.5,2026-09-08 09:08:41.299,2026-09-08 09:08:27.748,2026-09-08 09:08:33.723,5.974524,2026-09-08 09:08:41.424,13.624964,0.125736,37450.0,13.7507,-0.13333333333332975,2026-09-08 09:08:41.299,2026-09-08 09:08:41.424,2026-09-08 09:08:41.424,26,990600.0,38100.0,37450.0,37450.0,-1.706,-1.706,-16900.0,-16900.0,2377.0,-1.946,-19277.0,1.3123359580052396,-1.5748031496062964,True,2026-09-08 09:06:29.939,,False,False,,,,STOP_LOSS,OPEN,,38100.0,26,26,26,0,0128570,0147285,,,,,1,79,2026-09-08 09:08:13.671,SL,2026-09-08 09:08:13.671,2026-09-08 09:08:22.884,2026-09-08 09:08:27.674,2026-09-08 09:08:22.884,4.864,4,1,False,EXIT_IN_PROGRESS,True,5974.524,,37.347,6170.238,7454.726
v1.7.1,032820,우리기술,T250_S150,2.5,-1.5,20260908_032820_PRE_HISTORY_E001_090905556846,PRE_HISTORY,FIRST_75_PASS,20260908_032820_E001,2026-09-08 09:09:05.254,12420.0,2026-09-08 09:09:11.392,2026-09-08 09:11:20.972,12430.0,135.717917,0.08051529790660261,2026-09-08 09:09:05.254,2026-09-08 09:09:05.589,2026-09-08 09:09:11.366,5.776911,2026-09-08 09:09:11.392,2026-09-08 09:11:20.972,6.137624,129.580293,135.717917,12420.0,12430.0,0.08051529790660261,0.08051529790660261,79,79,981970.0,2026-09-08 09:11:20.972,STOP_LOSS,2026-09-08 09:13:58.706,12240.0,12430.0,12740.75,12243.55,2026-09-08 09:14:16.852,2026-09-08 09:13:58.806,2026-09-08 09:14:13.331,14.525298,2026-09-08 09:15:04.255,18.14637,47.402529,12230.0,65.548899,-0.08169934640522847,2026-09-08 09:14:16.852,2026-09-08 09:15:04.255,2026-09-08 09:15:04.255,79,981970.0,12430.0,12230.0,12230.0,-1.609,-1.609,-15800.0,-15800.0,2357.0,-1.849,-18157.0,2.1721641190667773,-1.528559935639584,True,2026-09-08 09:11:27.228,,False,False,,,,STOP_LOSS,STOP_LOSS,-1.5477,12430.0,79,79,79,0,0149945,0173080,,,,,2,77,2026-09-08 09:11:27.300,TP,2026-09-08 09:11:27.300,2026-09-08 09:11:41.003,2026-09-08 09:13:58.706,2026-09-08 09:14:04.215,58.788,6,1,False,STALE;EXIT_IN_PROGRESS,True,14525.298,,48.201,14922.493,3223.877
v1.7.1,386380,스카이랩스,T250_S150,2.5,-1.5,20260908_386380_PRE_HISTORY_E002_091600366173,PRE_HISTORY,FIRST_75_PASS,20260908_386380_E002,2026-09-08 09:15:59.844,34450.0,2026-09-08 09:16:07.690,2026-09-08 09:17:19.032,34400.0,79.187923,-0.14513788098693414,2026-09-08 09:15:59.844,2026-09-08 09:16:00.398,2026-09-08 09:16:07.596,7.198679,2026-09-08 09:16:07.690,2026-09-08 09:17:19.032,7.846453,71.34147,79.187923,33600.0,34400.0,-0.14513788098693414,2.3809523809523725,29,29,997600.0,2026-09-08 09:17:19.032,STOP_LOSS,2026-09-08 09:17:45.287,33850.0,34400.0,35260.0,33884.0,2026-09-08 09:17:59.602,2026-09-08 09:17:45.520,2026-09-08 09:17:54.743,9.2233,2026-09-08 09:19:41.964,14.31497,102.3623,34100.0,116.67727,0.7385524372230501,2026-09-08 09:17:59.602,2026-09-08 09:19:41.964,2026-09-08 09:19:41.964,29,997600.0,34400.0,34100.0,34100.0,-0.8721,-0.8721,-8700.0,-8700.0,2394.0,-1.1121,-11094.0,0.5813953488372103,-1.5988372093023284,False,,,False,False,,,,STOP_LOSS,STOP_LOSS,-3.1448,0,0,0,29,0,0181852,0190522,,,,,3,85,2026-09-08 09:17:42.435,SL,2026-09-08 09:17:42.435,2026-09-08 09:17:49.081,2026-09-08 09:17:45.287,2026-09-08 09:18:15.651,221.305,8,1,False,BUY_ORDER_SUBMIT:386380;STALE;HELD_QTY;SELLABLE_QTY;EXIT_IN_PROGRESS;POSITION_VERSION,True,9223.3,,48.248,9652.94,4662.03
v1.7.1,036930,주성엔지니어링,T250_S150,2.5,-1.5,20260908_036930_PRE_HISTORY_E002_092609846098,PRE_HISTORY,FIRST_75_PASS,20260908_036930_E002,2026-09-08 09:26:09.817,199500.0,2026-09-08 09:26:15.063,2026-09-08 09:26:17.102,199456.25,7.285278,-0.021929824561406353,2026-09-08 09:26:09.817,2026-09-08 09:26:09.848,2026-09-08 09:26:15.034,5.186678,2026-09-08 09:26:15.063,2026-09-08 09:26:17.102,5.246071,2.039207,7.285278,199400.0,199456.25,-0.021929824561406353,0.028209628886655125,4,4,797825.0,2026-09-08 09:26:17.070,TAKE_PROFIT,2026-09-08 09:30:22.052,204500.0,199456.25,204442.66,196464.41,2026-09-08 09:30:40.263,2026-09-08 09:30:22.117,2026-09-08 09:30:32.407,10.289137,2026-09-08 09:30:40.470,18.211215,0.207201,205250.0,18.418416,0.3667481662591676,2026-09-08 09:30:40.263,2026-09-08 09:30:40.470,2026-09-08 09:30:40.470,4,797825.0,199456.25,205250.0,205250.0,2.9048,2.9048,23175.0,23175.0,1915.0,2.6648,21260.0,2.528750039168992,-0.07833798138690007,True,2026-09-08 09:26:35.787,,False,False,,,,TAKE_PROFIT,TAKE_PROFIT,2.6542,199475.0,4,4,4,0,0225372,0241121,,,,,4,85,2026-09-08 09:27:01.067,TP,2026-09-08 09:27:01.067,2026-09-08 09:27:05.280,2026-09-08 09:30:22.052,2026-09-08 09:30:28.788,17.853,10,1,False,EXIT_IN_PROGRESS,True,10289.137,,12.513,10579.928,7631.287
