datetime,message
2026-08-27 00:44:22,=================================
2026-08-27 00:44:22,스크리너 시작 v1.6.5
2026-08-27 00:44:22,=================================
2026-08-27 00:44:22,키움 접근토큰 발급 요청
2026-08-27 00:44:22,키움 접근토큰 발급 성공 / 만료: 20260828004423
2026-08-27 00:44:24,[WebSocket] 연결 / LOGIN 전송
2026-08-27 00:44:24,[WebSocket] 로그인 성공
2026-08-27 07:19:33,=================================
2026-08-27 07:19:33,스크리너 시작 v1.6.5
2026-08-27 07:19:33,=================================
2026-08-27 07:19:33,키움 접근토큰 발급 요청
2026-08-27 07:19:34,키움 접근토큰 발급 성공 / 만료: 20260828071934
2026-08-27 07:19:35,[WebSocket] 연결 / LOGIN 전송
2026-08-27 07:19:35,[WebSocket] 로그인 성공
2026-08-27 07:26:11,사용자가 프로그램 중단
2026-08-27 07:26:11,[WebSocket] 정상 종료
2026-08-27 07:28:14,=================================
2026-08-27 07:28:14,스크리너 시작 v1.6.5
2026-08-27 07:28:14,=================================
2026-08-27 07:28:14,키움 접근토큰 발급 요청
2026-08-27 07:28:15,키움 접근토큰 발급 성공 / 만료: 20260828071934
2026-08-27 07:28:15,[WebSocket] 연결 / LOGIN 전송
2026-08-27 07:28:15,[WebSocket] 로그인 성공
2026-08-27 07:53:24,[WebSocket] 연결 정상 종료 / 재연결
2026-08-27 07:53:25,[WebSocket] 연결 / LOGIN 전송
2026-08-27 07:53:25,[WebSocket] 로그인 성공
2026-08-27 08:00:02,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:00:02.709 =====
2026-08-27 08:00:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:03,KOSPI KA10027 57종목
2026-08-27 08:00:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:03,KOSDAQ KA10027 66종목
2026-08-27 08:00:03,사전필터 통과 0종목
2026-08-27 08:00:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:04,KOSPI KA10032 100종목
2026-08-27 08:00:05,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:05,KOSDAQ KA10032 100종목
2026-08-27 08:00:05,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:00:05,거래대금 200억+ 통과 0종목
2026-08-27 08:00:05,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:00:05,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:00:05,===== 시장 스캔 종료 / 2.3초 =====
2026-08-27 08:00:18,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:00:18.060 =====
2026-08-27 08:00:18,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:18,KOSPI KA10027 94종목
2026-08-27 08:00:19,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:19,KOSDAQ KA10027 99종목
2026-08-27 08:00:19,사전필터 통과 0종목
2026-08-27 08:00:19,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:19,KOSPI KA10032 100종목
2026-08-27 08:00:20,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:20,KOSDAQ KA10032 100종목
2026-08-27 08:00:20,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:00:20,거래대금 200억+ 통과 0종목
2026-08-27 08:00:20,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:00:20,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:00:20,===== 시장 스캔 종료 / 2.3초 =====
2026-08-27 08:00:33,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:00:33.408 =====
2026-08-27 08:00:33,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:33,KOSPI KA10027 108종목
2026-08-27 08:00:34,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:34,KOSDAQ KA10027 117종목
2026-08-27 08:00:34,사전필터 통과 0종목
2026-08-27 08:00:35,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:35,KOSPI KA10032 100종목
2026-08-27 08:00:35,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:35,KOSDAQ KA10032 100종목
2026-08-27 08:00:35,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:00:35,거래대금 200억+ 통과 0종목
2026-08-27 08:00:35,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:00:35,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:00:35,===== 시장 스캔 종료 / 2.5초 =====
2026-08-27 08:00:48,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:00:48.911 =====
2026-08-27 08:00:49,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:49,KOSPI KA10027 121종목
2026-08-27 08:00:50,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:00:50,KOSDAQ KA10027 125종목
2026-08-27 08:00:50,사전필터 통과 0종목
2026-08-27 08:00:50,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:50,KOSPI KA10032 100종목
2026-08-27 08:00:51,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:00:51,KOSDAQ KA10032 100종목
2026-08-27 08:00:51,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:00:51,거래대금 200억+ 통과 0종목
2026-08-27 08:00:51,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:00:51,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:00:51,===== 시장 스캔 종료 / 2.3초 =====
2026-08-27 08:01:04,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:01:04.242 =====
2026-08-27 08:01:04,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:04,KOSPI KA10027 127종목
2026-08-27 08:01:05,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:05,KOSDAQ KA10027 137종목
2026-08-27 08:01:05,사전필터 통과 0종목
2026-08-27 08:01:05,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:05,KOSPI KA10032 100종목
2026-08-27 08:01:06,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:06,KOSDAQ KA10032 100종목
2026-08-27 08:01:06,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:01:06,거래대금 200억+ 통과 0종목
2026-08-27 08:01:06,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:01:06,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:01:06,===== 시장 스캔 종료 / 2.1초 =====
2026-08-27 08:01:19,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:01:19.395 =====
2026-08-27 08:01:20,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:20,KOSPI KA10027 134종목
2026-08-27 08:01:20,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:20,KOSDAQ KA10027 142종목
2026-08-27 08:01:20,사전필터 통과 0종목
2026-08-27 08:01:21,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:21,KOSPI KA10032 100종목
2026-08-27 08:01:21,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:21,KOSDAQ KA10032 100종목
2026-08-27 08:01:21,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:01:21,거래대금 200억+ 통과 0종목
2026-08-27 08:01:21,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:01:21,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:01:21,===== 시장 스캔 종료 / 2.5초 =====
2026-08-27 08:01:34,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:01:34.864 =====
2026-08-27 08:01:35,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:35,KOSPI KA10027 133종목
2026-08-27 08:01:35,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:35,KOSDAQ KA10027 142종목
2026-08-27 08:01:35,사전필터 통과 0종목
2026-08-27 08:01:36,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:36,KOSPI KA10032 100종목
2026-08-27 08:01:37,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:37,KOSDAQ KA10032 100종목
2026-08-27 08:01:37,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:01:37,거래대금 200억+ 통과 0종목
2026-08-27 08:01:37,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:01:37,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:01:37,===== 시장 스캔 종료 / 2.4초 =====
2026-08-27 08:01:50,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:01:50.284 =====
2026-08-27 08:01:50,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:50,KOSPI KA10027 132종목
2026-08-27 08:01:51,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:01:51,KOSDAQ KA10027 142종목
2026-08-27 08:01:51,사전필터 통과 0종목
2026-08-27 08:01:52,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:52,KOSPI KA10032 100종목
2026-08-27 08:01:52,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:01:52,KOSDAQ KA10032 100종목
2026-08-27 08:01:52,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:01:52,거래대금 200억+ 통과 0종목
2026-08-27 08:01:52,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:01:52,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:01:52,===== 시장 스캔 종료 / 2.4초 =====
2026-08-27 08:02:05,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:02:05.737 =====
2026-08-27 08:02:06,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:06,KOSPI KA10027 136종목
2026-08-27 08:02:06,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:06,KOSDAQ KA10027 143종목
2026-08-27 08:02:06,사전필터 통과 0종목
2026-08-27 08:02:07,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:07,KOSPI KA10032 100종목
2026-08-27 08:02:07,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:07,KOSDAQ KA10032 100종목
2026-08-27 08:02:07,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:02:07,거래대금 200억+ 통과 0종목
2026-08-27 08:02:07,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:02:07,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:02:07,===== 시장 스캔 종료 / 2.2초 =====
2026-08-27 08:02:20,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:02:20.925 =====
2026-08-27 08:02:21,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:21,KOSPI KA10027 136종목
2026-08-27 08:02:22,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:22,KOSDAQ KA10027 146종목
2026-08-27 08:02:22,사전필터 통과 0종목
2026-08-27 08:02:22,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:22,KOSPI KA10032 100종목
2026-08-27 08:02:23,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:23,KOSDAQ KA10032 100종목
2026-08-27 08:02:23,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:02:23,거래대금 200억+ 통과 0종목
2026-08-27 08:02:23,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:02:23,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:02:23,===== 시장 스캔 종료 / 2.4초 =====
2026-08-27 08:02:36,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:02:36.314 =====
2026-08-27 08:02:36,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:36,KOSPI KA10027 133종목
2026-08-27 08:02:37,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:37,KOSDAQ KA10027 141종목
2026-08-27 08:02:37,사전필터 통과 0종목
2026-08-27 08:02:38,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:38,KOSPI KA10032 100종목
2026-08-27 08:02:38,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:38,KOSDAQ KA10032 100종목
2026-08-27 08:02:38,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:02:38,거래대금 200억+ 통과 0종목
2026-08-27 08:02:38,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:02:38,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:02:38,===== 시장 스캔 종료 / 2.5초 =====
2026-08-27 08:02:51,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:02:51.798 =====
2026-08-27 08:02:52,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:52,KOSPI KA10027 139종목
2026-08-27 08:02:52,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:02:52,KOSDAQ KA10027 147종목
2026-08-27 08:02:52,사전필터 통과 0종목
2026-08-27 08:02:53,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:53,KOSPI KA10032 100종목
2026-08-27 08:02:54,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:02:54,KOSDAQ KA10032 100종목
2026-08-27 08:02:54,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:02:54,거래대금 200억+ 통과 0종목
2026-08-27 08:02:54,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:02:54,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:02:54,===== 시장 스캔 종료 / 2.4초 =====
2026-08-27 08:03:07,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:03:07.264 =====
2026-08-27 08:03:08,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:08,KOSPI KA10027 139종목
2026-08-27 08:03:08,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:08,KOSDAQ KA10027 150종목
2026-08-27 08:03:08,사전필터 통과 0종목
2026-08-27 08:03:09,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:09,KOSPI KA10032 100종목
2026-08-27 08:03:09,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:09,KOSDAQ KA10032 100종목
2026-08-27 08:03:09,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:03:09,거래대금 200억+ 통과 0종목
2026-08-27 08:03:09,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:03:09,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:03:09,===== 시장 스캔 종료 / 2.3초 =====
2026-08-27 08:03:22,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:03:22.567 =====
2026-08-27 08:03:23,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:23,KOSPI KA10027 143종목
2026-08-27 08:03:23,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:23,KOSDAQ KA10027 153종목
2026-08-27 08:03:23,사전필터 통과 0종목
2026-08-27 08:03:24,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:24,KOSPI KA10032 100종목
2026-08-27 08:03:24,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:24,KOSDAQ KA10032 100종목
2026-08-27 08:03:24,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:03:24,거래대금 200억+ 통과 0종목
2026-08-27 08:03:24,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:03:24,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:03:24,===== 시장 스캔 종료 / 2.3초 =====
2026-08-27 08:03:37,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:03:37.861 =====
2026-08-27 08:03:38,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:38,KOSPI KA10027 142종목
2026-08-27 08:03:39,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:39,KOSDAQ KA10027 154종목
2026-08-27 08:03:39,사전필터 통과 0종목
2026-08-27 08:03:39,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:39,KOSPI KA10032 100종목
2026-08-27 08:03:40,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:40,KOSDAQ KA10032 100종목
2026-08-27 08:03:40,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:03:40,거래대금 200억+ 통과 0종목
2026-08-27 08:03:40,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:03:40,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:03:40,===== 시장 스캔 종료 / 2.4초 =====
2026-08-27 08:03:53,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:03:53.257 =====
2026-08-27 08:03:53,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:53,KOSPI KA10027 142종목
2026-08-27 08:03:54,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:03:54,KOSDAQ KA10027 155종목
2026-08-27 08:03:54,사전필터 통과 0종목
2026-08-27 08:03:55,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:55,KOSPI KA10032 100종목
2026-08-27 08:03:55,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:03:55,KOSDAQ KA10032 100종목
2026-08-27 08:03:55,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:03:55,거래대금 200억+ 통과 0종목
2026-08-27 08:03:55,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:03:55,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:03:55,===== 시장 스캔 종료 / 2.3초 =====
2026-08-27 08:04:08,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:04:08.577 =====
2026-08-27 08:04:09,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:04:09,KOSPI KA10027 142종목
2026-08-27 08:04:09,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:04:09,KOSDAQ KA10027 156종목
2026-08-27 08:04:09,사전필터 통과 0종목
2026-08-27 08:04:10,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:04:10,KOSPI KA10032 100종목
2026-08-27 08:04:10,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:04:10,KOSDAQ KA10032 100종목
2026-08-27 08:04:10,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:04:10,거래대금 200억+ 통과 0종목
2026-08-27 08:04:10,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:04:10,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:04:10,===== 시장 스캔 종료 / 2.1초 =====
2026-08-27 08:04:23,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:04:23.677 =====
2026-08-27 08:04:24,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:04:24,KOSPI KA10027 143종목
2026-08-27 08:04:25,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:04:25,KOSDAQ KA10027 154종목
2026-08-27 08:04:25,사전필터 통과 0종목
2026-08-27 08:04:25,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:04:25,KOSPI KA10032 100종목
2026-08-27 08:04:26,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:04:26,KOSDAQ KA10032 100종목
2026-08-27 08:04:26,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:04:26,거래대금 200억+ 통과 0종목
2026-08-27 08:04:26,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-08-27 08:04:26,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-08-27 08:04:26,===== 시장 스캔 종료 / 2.5초 =====
2026-08-27 08:04:39,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:04:39.137 =====
2026-08-27 08:04:39,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:04:39,KOSPI KA10027 148종목
2026-08-27 08:04:40,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-08-27 08:04:40,KOSDAQ KA10027 158종목
2026-08-27 08:04:40,사전필터 통과 0종목
2026-08-27 08:04:40,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:04:40,KOSPI KA10032 100종목
2026-08-27 08:04:41,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-08-27 08:04:41,KOSDAQ KA10032 100종목
2026-08-27 08:04:41,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-08-27 08:04:41,거래대금 200억+ 통과 0종목
