datetime,version,source,status,candidate_count,change_rate_mean,change_rate_median,candidate_trading_value_sum,kospi_up,kospi_down,kosdaq_up,kosdaq_down,samsung_direction,skhynix_direction
2026-09-11 08:00:01.362,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.9991176470588239,1.52,0,23,0,11,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:00:16.886,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,2.0151282051282053,0.95,0,24,0,15,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:00:32.835,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.9308695652173917,0.9,0,30,0,16,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:00:47.985,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.704909090909091,0.76,0,35,0,20,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:01:03.901,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.8999999999999992,0.79,0,35,0,16,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:01:19.758,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.8766037735849057,0.81,0,35,0,18,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:01:35.543,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.96,0.91,0,37,0,23,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:01:51.082,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.8662121212121208,0.99,0,42,0,24,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:02:06.983,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.9397014925373135,1.18,0,44,0,23,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:02:22.781,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7338571428571423,1.16,0,43,0,27,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:02:38.250,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.722394366197183,1.15,0,48,0,23,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:02:54.146,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.6744736842105263,0.98,0,52,0,24,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:03:09.765,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.667066666666667,0.97,0,50,0,25,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:03:24.912,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7488405797101447,1.1,0,45,0,24,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:03:40.630,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.617101449275362,0.88,0,45,0,24,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:03:56.515,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7649253731343275,0.96,0,43,0,24,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:04:12.227,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7530882352941166,0.91,0,43,0,25,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:04:27.924,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.8374999999999995,0.91,0,43,0,29,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:04:43.124,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.742191780821917,0.82,0,43,0,30,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:04:58.946,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7859740259740253,0.72,0,46,0,31,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:05:14.393,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7049999999999996,0.81,0,48,0,34,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:05:30.287,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.7387012987012982,0.81,0,48,0,29,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:05:45.684,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.613214285714286,0.79,0,52,0,32,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:06:00.760,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.5836904761904766,0.79,0,52,0,32,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:06:15.948,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4788095238095234,0.79,0,52,0,32,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:06:31.301,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.5138271604938267,0.76,0,50,0,31,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:06:47.020,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4827160493827152,0.68,0,50,0,31,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:07:02.947,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.5042307692307688,0.7,0,48,0,30,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:07:18.430,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4477499999999999,0.7,0,49,0,31,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:07:33.621,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4555696202531647,0.68,0,48,0,31,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:07:48.790,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4916455696202529,0.68,0,48,0,31,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:08:04.288,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4789873417721522,0.68,0,47,0,32,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:08:20.075,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4584415584415584,0.71,0,45,0,32,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
2026-09-11 08:08:35.223,v1.7.1.3,SCANNER_CROSS_SECTION,OK,0,1.4521794871794873,0.73,0,45,0,33,0,NOT_IN_SCANNER_PROXY,NOT_IN_SCANNER_PROXY
