version,stock_code,stock_name,strategy,take_profit_pct,stop_loss_pct,paper_trade_id,entry_mode,pre_entry_type,watch_episode_id,signal_time,signal_price,live_order_time,live_fill_time,live_fill_price,live_entry_delay_sec,live_vs_signal_pct,buy_signal_time,buy_precheck_start_time,buy_precheck_end_time,buy_precheck_sec,buy_order_time,buy_fill_time,signal_to_order_sec,buy_order_to_fill_sec,signal_to_fill_sec,reference_price,avg_fill_price,signal_to_fill_slippage_pct,reference_to_fill_slippage_pct,requested_qty,filled_qty,filled_amount,entry_time,exit_trigger_reason,exit_trigger_time,exit_trigger_price,strategy_entry_price,target_price,stop_price,sell_order_time,broker_precheck_start_time,broker_precheck_end_time,broker_precheck_sec,sell_fill_time,trigger_to_order_sec,order_to_fill_sec,sell_fill_avg_price,trigger_to_fill_sec,trigger_to_fill_slippage_pct,live_exit_order_time,live_exit_fill_time,exit_time,qty,actual_invested_amount,entry_price,live_exit_fill_price,exit_price,live_gross_return_pct,return_rate_gross,live_realized_pnl,pnl_gross_won,estimated_cost_won,estimated_net_return_pct,estimated_net_pnl_won,max_return_pct,min_return_pct,profit_protect_armed,profit_protect_armed_time,profit_protect_trigger_return_pct,noon_recovery_eligible,noon_recovery_waiting,noon_return_pct,noon_mfe_pct,noon_recovery_trigger_return_pct,result,paper_reference_result,paper_reference_return_pct,broker_avg_price,broker_held_qty,broker_sellable_qty,auto_managed_qty,external_qty,entry_order_no,exit_order_no,external_auto_exit_qty,external_exit_price,external_order_no,external_fill_time,entry_seq,score,approach_enter_time,approach_side,first_cache_request_time,first_cache_verified_time,last_cache_request_time,last_cache_verified_time,cache_age_at_trigger_sec,cache_generation,position_version,cache_used,cache_miss_reason,fallback_precheck_used,precheck_call_duration_ms,precheck_queue_wait_ms,trigger_to_worker_submit_ms,trigger_to_order_api_start_ms,order_api_duration_ms
v1.7.1.3,001820,삼화콘덴서,T250_S150,2.5,-1.5,20260911_001820_PRE_HISTORY_E001_090915406221,PRE_HISTORY,FIRST_75_PASS,20260911_001820_E001,2026-09-11 09:09:15.378,129400.0,2026-09-11 09:09:18.341,2026-09-11 09:09:19.180,129200.0,3.802042,-0.1545595054095794,2026-09-11 09:09:15.378,2026-09-11 09:09:15.408,2026-09-11 09:09:18.323,2.915023,2026-09-11 09:09:18.341,2026-09-11 09:09:19.180,2.963058,0.838984,3.802042,129300.0,129200.0,-0.1545595054095794,-0.07733952049496784,3,3,387600.0,2026-09-11 09:09:19.180,STOP_LOSS,2026-09-11 09:09:23.696,127200.0,129200.0,132430.0,127262.0,2026-09-11 09:09:29.200,2026-09-11 09:09:23.696,2026-09-11 09:09:28.237,4.540903,2026-09-11 09:09:29.273,5.50346,0.073113,127400.0,5.576573,0.15723270440251014,2026-09-11 09:09:29.200,2026-09-11 09:09:29.273,2026-09-11 09:09:29.273,3,387600.0,129200.0,127400.0,127400.0,-1.3932,-1.3932,-5400.0,-5400.0,930.0,-1.6332,-6330.0,0.0,-1.5479876160990669,False,,,False,False,,,,STOP_LOSS,STOP_LOSS,-1.5667,129200.0,3,3,3,0,0151142,0151942,,,,,1,82,2026-09-11 09:09:23.680,SL,2026-09-11 09:09:23.680,2026-09-11 09:09:27.482,2026-09-11 09:09:23.696,2026-09-11 09:09:27.482,,3,1,False,BUY_ORDER_SUBMIT:001820;STALE;HELD_QTY;SELLABLE_QTY;POSITION_VERSION,True,4540.903,,0.0,,962.557
v1.7.1.3,064550,바이오니아,T250_S150,2.5,-1.5,20260911_064550_PRE_HISTORY_E003_090951953630,PRE_HISTORY,FIRST_75_PASS,20260911_064550_E003,2026-09-11 09:09:51.939,10860.0,2026-09-11 09:09:54.798,2026-09-11 09:09:56.065,10870.0,4.126646,0.09208103130755596,2026-09-11 09:09:51.939,2026-09-11 09:09:51.955,2026-09-11 09:09:54.793,2.83812,2026-09-11 09:09:54.798,2026-09-11 09:09:56.065,2.859576,1.26707,4.126646,10860.0,10870.0,0.09208103130755596,0.09208103130755596,45,45,489150.0,2026-09-11 09:09:56.065,STOP_LOSS,2026-09-11 09:10:29.873,10700.0,10870.0,11141.75,10706.95,2026-09-11 09:10:31.807,2026-09-11 09:10:29.878,2026-09-11 09:10:29.878,0.0,2026-09-11 09:10:31.876,1.933718,0.069239,10700.0,2.002957,0.0,2026-09-11 09:10:31.807,2026-09-11 09:10:31.876,2026-09-11 09:10:31.876,45,489150.0,10870.0,10700.0,10700.0,-1.5639,-1.5639,-7650.0,-7650.0,1174.0,-1.8039,-8824.0,0.09199632014720294,-1.5639374425022945,False,,,False,False,,,,STOP_LOSS,STOP_LOSS,-1.5717,10870.0,45,45,45,0,0153934,0156583,,,,,2,77,2026-09-11 09:10:02.965,SL,2026-09-11 09:10:02.965,2026-09-11 09:10:10.330,2026-09-11 09:10:29.873,2026-09-11 09:10:13.919,15.959,5,1,True,,False,0.0,,0.0,,1928.536
