datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-21 15:05:05.199,v2.1.2,WS_TICK_INTERVAL_AGG,,402340,,,,18.556,,,,,0.002,0.0,,2.383,0,321.26,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",507,,,,,18
2026-09-21 15:05:05.630,v2.1.2,WS_TICK_INTERVAL_AGG,,041190,,,,0.508,,,,,0.002,0.0,,0.331,0,361.78,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",507,,,,,6
2026-09-21 15:05:05.706,v2.1.2,WS_TICK_INTERVAL_AGG,,027360,,,,0.396,,,,,0.003,0.0,,0.338,0,528.297,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",676,,,,,3
2026-09-21 15:05:05.927,v2.1.2,WS_TICK_INTERVAL_AGG,,032500,,,,0.206,,,,,0.002,0.0,,0.135,0,758.453,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",0,,,,,6
2026-09-21 15:05:05.927,v2.1.2,WS_TICK_INTERVAL_AGG,,010120,,,,35.538,,,,,0.002,0.0,,8.569,0,799.551,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",1183,,,,,8
2026-09-21 15:05:05.927,v2.1.2,WS_TICK_INTERVAL_AGG,,425040,,,,15.092,,,,,0.002,0.0,,1.678,1,824.575,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",0,,,,,13
2026-09-21 15:05:06.023,v2.1.2,WS_TICK_INTERVAL_AGG,,101730,,,,0.317,,,,,0.003,0.0,,0.262,2,833.096,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",338,,,,,4
2026-09-21 15:05:06.023,v2.1.2,WS_TICK_INTERVAL_AGG,,052690,,,,20.734,,,,,0.002,0.0,,1.862,0,945.395,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",338,,,,,15
2026-09-21 15:05:06.104,v2.1.2,WS_TICK_INTERVAL_AGG,,000990,,,,2.512,,,,,0.003,0.0,,0.266,0,1095.298,,,,300,"{""PRE_HISTORY"": 4, ""CALM_FIRST_75_PROTECT"": 1, ""ETF_KOSPI200_LONG_14:30"": 1, ""SHADOW_SCORE_70_74"": 6, ""CALM_FIRST_75"": 1, ""WIDE_HIGH_GAP_SHADOW"": 266, ""BASE"": 13, ""PRE_FAIL_PULLBACK_SHADOW"": 6, ""ETF_KOSPI200_LONG_14:50"": 1, ""ETF_KOSPI200_LONG_15:00"": 1}",169,,,,,25
2026-09-21 15:05:07.468,v2.1.2,RESEARCH_BATCH_WRITE,,,,,,,,,,paper_entry_path_v212.csv,,,,,2,,1,110.907,0,,,,,,0,0,
