datetime,version,index_family,provider,stock_code,direction,snapshot_label,last,bid,ask,spread_pct,inav,data_age_ms,cost_model_version
2026-09-17 09:00:22.316,v2.1.2,KOSPI200,ACE,105190,LONG,OPEN,106580.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:00:22.316,v2.1.2,KOSPI200,KODEX,114800,INVERSE,OPEN,1020.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:00:22.316,v2.1.2,KOSDAQ150,KODEX,229200,LONG,OPEN,13820.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:00:22.316,v2.1.2,KOSDAQ150,TIGER,232080,LONG,OPEN,14085.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:00:22.316,v2.1.2,KOSDAQ150,ACE,354500,LONG,OPEN,13985.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:00:22.316,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,OPEN,2445.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSPI200,KODEX,069500,LONG,MORNING_END,106375.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSPI200,TIGER,102110,LONG,MORNING_END,106640.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSPI200,ACE,105190,LONG,MORNING_END,106755.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSPI200,KODEX,114800,INVERSE,MORNING_END,1031.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSDAQ150,KODEX,229200,LONG,MORNING_END,13750.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSDAQ150,TIGER,232080,LONG,MORNING_END,14010.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSDAQ150,ACE,354500,LONG,MORNING_END,13920.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 09:30:10.198,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,MORNING_END,2460.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSPI200,KODEX,069500,LONG,14:30,106555.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSPI200,TIGER,102110,LONG,14:30,106815.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSPI200,ACE,105190,LONG,14:30,106800.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSPI200,KODEX,114800,INVERSE,14:30,1028.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSDAQ150,KODEX,229200,LONG,14:30,13820.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSDAQ150,TIGER,232080,LONG,14:30,14055.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSDAQ150,ACE,354500,LONG,14:30,13970.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:30:24.426,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,14:30,2450.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSPI200,KODEX,069500,LONG,14:50,106360.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSPI200,TIGER,102110,LONG,14:50,106625.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSPI200,ACE,105190,LONG,14:50,106595.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSPI200,KODEX,114800,INVERSE,14:50,1030.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSDAQ150,KODEX,229200,LONG,14:50,13805.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSDAQ150,TIGER,232080,LONG,14:50,14040.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSDAQ150,ACE,354500,LONG,14:50,13930.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 14:50:06.343,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,14:50,2452.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSPI200,KODEX,069500,LONG,15:00,106060.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSPI200,TIGER,102110,LONG,15:00,106315.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSPI200,ACE,105190,LONG,15:00,106285.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSPI200,KODEX,114800,INVERSE,15:00,1033.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSDAQ150,KODEX,229200,LONG,15:00,13770.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSDAQ150,TIGER,232080,LONG,15:00,14010.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSDAQ150,ACE,354500,LONG,15:00,13910.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:00:03.289,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,15:00,2457.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSPI200,KODEX,069500,LONG,TIME_EXIT,106265.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSPI200,TIGER,102110,LONG,TIME_EXIT,106505.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSPI200,ACE,105190,LONG,TIME_EXIT,106515.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSPI200,KODEX,114800,INVERSE,TIME_EXIT,1031.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSDAQ150,KODEX,229200,LONG,TIME_EXIT,13795.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSDAQ150,TIGER,232080,LONG,TIME_EXIT,14030.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSDAQ150,ACE,354500,LONG,TIME_EXIT,13940.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-17 15:20:05.908,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,TIME_EXIT,2452.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSPI200,KODEX,069500,LONG,OPEN,109085.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSPI200,TIGER,102110,LONG,OPEN,109350.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSPI200,ACE,105190,LONG,OPEN,109375.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSPI200,KODEX,114800,INVERSE,OPEN,1030.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSDAQ150,KODEX,229200,LONG,OPEN,13985.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSDAQ150,TIGER,232080,LONG,OPEN,14225.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSDAQ150,ACE,354500,LONG,OPEN,13925.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:00:19.896,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,OPEN,2415.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSPI200,KODEX,069500,LONG,MORNING_END,108945.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSPI200,TIGER,102110,LONG,MORNING_END,109210.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSPI200,ACE,105190,LONG,MORNING_END,109165.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSPI200,KODEX,114800,INVERSE,MORNING_END,1005.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSDAQ150,KODEX,229200,LONG,MORNING_END,13885.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSDAQ150,TIGER,232080,LONG,MORNING_END,14125.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSDAQ150,ACE,354500,LONG,MORNING_END,13995.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 09:30:01.965,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,MORNING_END,2435.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSPI200,KODEX,069500,LONG,14:30,109670.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSPI200,TIGER,102110,LONG,14:30,109950.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSPI200,ACE,105190,LONG,14:30,109885.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSPI200,KODEX,114800,INVERSE,14:30,998.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSDAQ150,KODEX,229200,LONG,14:30,13835.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSDAQ150,TIGER,232080,LONG,14:30,14070.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSDAQ150,ACE,354500,LONG,14:30,13935.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:30:15.622,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,14:30,2440.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSPI200,KODEX,069500,LONG,14:50,109495.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSPI200,TIGER,102110,LONG,14:50,109755.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSPI200,ACE,105190,LONG,14:50,109805.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSPI200,KODEX,114800,INVERSE,14:50,1000.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSDAQ150,KODEX,229200,LONG,14:50,13840.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSDAQ150,TIGER,232080,LONG,14:50,14085.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSDAQ150,ACE,354500,LONG,14:50,13970.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 14:50:12.298,v2.1.2,KOSDAQ150,KODEX,251340,INVERSE,14:50,2440.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSPI200,KODEX,069500,LONG,15:00,109255.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSPI200,TIGER,102110,LONG,15:00,109512.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
2026-09-18 15:00:25.606,v2.1.2,KOSPI200,ACE,105190,LONG,15:00,109465.0,0.0,0.0,,0.0,0,v20_unconfirmed_1
