datetime,version,event,request_id,stock_code,call,start,end,duration_ms,success,error,retry,file,ws_receive_to_live_check_ms,live_check_duration_ms,live_trigger_to_worker_submit_ms,paper_update_duration_ms,research_queue_size,research_queue_oldest_age_ms,research_batch_rows,research_write_duration_ms,research_write_fail_count,active_paper_episode_count,active_episode_count_by_mode,strategy_evaluation_count,memory_usage_mb,last_research_flush_time,degraded_path_rows,dropped_detail_rows,tick_count
2026-09-09 08:00:08.955,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,32.292,0,,,,,,0,0,
2026-09-09 08:00:21.788,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.248,0,,,,,,0,0,
2026-09-09 08:00:39.046,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,18.215,0,,,,,,0,0,
2026-09-09 08:00:53.117,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.044,0,,,,,,0,0,
2026-09-09 08:01:09.297,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.306,0,,,,,,0,0,
2026-09-09 08:01:23.072,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.799,0,,,,,,0,0,
2026-09-09 08:01:40.439,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,2.821,0,,,,,,0,0,
2026-09-09 08:01:54.329,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.288,0,,,,,,0,0,
2026-09-09 08:02:10.428,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,5.568,0,,,,,,0,0,
2026-09-09 08:02:25.164,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.309,0,,,,,,0,0,
2026-09-09 08:02:41.307,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,6.121,0,,,,,,0,0,
2026-09-09 08:02:56.654,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,4.818,0,,,,,,0,0,
2026-09-09 08:03:12.915,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,4.291,0,,,,,,0,0,
2026-09-09 08:03:27.410,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.414,0,,,,,,0,0,
2026-09-09 08:03:42.937,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.96,0,,,,,,0,0,
2026-09-09 08:03:58.228,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,2.903,0,,,,,,0,0,
2026-09-09 08:04:14.131,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,2.745,0,,,,,,0,0,
2026-09-09 08:04:29.525,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.194,0,,,,,,0,0,
2026-09-09 08:04:45.559,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.537,0,,,,,,0,0,
2026-09-09 08:05:00.689,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,4.063,0,,,,,,0,0,
2026-09-09 08:05:14.854,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.115,0,,,,,,0,0,
2026-09-09 08:05:31.423,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.56,0,,,,,,0,0,
2026-09-09 08:05:45.704,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.047,0,,,,,,0,0,
2026-09-09 08:06:01.280,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,2.835,0,,,,,,0,0,
2026-09-09 08:06:16.786,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,5.383,0,,,,,,0,0,
2026-09-09 08:06:32.207,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.552,0,,,,,,0,0,
2026-09-09 08:06:47.397,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,4.837,0,,,,,,0,0,
2026-09-09 08:07:03.162,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,5.346,0,,,,,,0,0,
2026-09-09 08:07:18.411,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,4.521,0,,,,,,0,0,
2026-09-09 08:07:34.098,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,5.743,0,,,,,,0,0,
2026-09-09 08:07:52.689,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,24.909,0,,,,,,0,0,
2026-09-09 08:08:08.986,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.594,0,,,,,,0,0,
2026-09-09 08:08:24.074,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.163,0,,,,,,0,0,
2026-09-09 08:08:38.691,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.763,0,,,,,,0,0,
2026-09-09 08:08:56.199,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,10.89,0,,,,,,0,0,
2026-09-09 08:09:11.287,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,11.714,0,,,,,,0,0,
2026-09-09 08:09:26.097,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,8.588,0,,,,,,0,0,
2026-09-09 08:09:41.458,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,11.892,0,,,,,,0,0,
2026-09-09 08:09:56.681,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,15.874,0,,,,,,0,0,
2026-09-09 08:10:11.916,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.669,0,,,,,,0,0,
2026-09-09 08:10:26.528,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,13.494,0,,,,,,0,0,
2026-09-09 08:10:42.243,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.277,0,,,,,,0,0,
2026-09-09 08:10:58.444,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,10.16,0,,,,,,0,0,
2026-09-09 08:11:13.061,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,3.456,0,,,,,,0,0,
2026-09-09 08:11:28.776,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,13.146,0,,,,,,0,0,
2026-09-09 08:11:44.563,v1.7.1.1,RESEARCH_BATCH_WRITE,,,,,,,,,,market_proxy_v1711.csv,,,,,0,,1,12.815,0,,,,,,0,0,
