version,trade_id,entry_mode,stock_code,stock_name,strategy,entry_time,entry_price,exit_time,exit_price,exit_result,return_5m,return_10m,return_30m,max_rebound_rate,max_fall_rate,tracking_status
v1.7.1.1,20260909_336260_SHADOW_SCORE_70_74_E001_090046403990,SHADOW_SCORE_70_74,336260,두산퓨얼셀,T250_S150,2026-09-09 09:00:46.403,53353.299999999996,2026-09-09 09:01:07.708,52500.0,STOP_LOSS,2.2857142857142856,2.0952380952380953,4.761904761904762,6.476190476190475,-1.7142857142857144,COMPLETE
v1.7.1.1,20260909_336260_NEW_WATCH_RECLAIM_SHADOW_E001_090046375617,NEW_WATCH_RECLAIM_SHADOW,336260,두산퓨얼셀,T250_S150,2026-09-09 09:00:46.375,53353.299999999996,2026-09-09 09:01:07.671,52500.0,STOP_LOSS,2.2857142857142856,2.0952380952380953,4.761904761904762,6.476190476190475,-1.7142857142857144,COMPLETE
v1.7.1.1,20260909_386380_NEW_EARLY_ACCEL_SHADOW_EPISODE_090148483136,NEW_EARLY_ACCEL_SHADOW,386380,스카이랩스,T250_S150,2026-09-09 09:01:48.483,32582.549999999996,2026-09-09 09:01:54.798,32050.0,STOP_LOSS,5.928237129485179,1.87207488299532,-4.368174726989079,6.708268330733229,-4.83619344773791,COMPLETE
v1.7.1.1,20260909_119850_NEW_EARLY_ACCEL_SHADOW_E001_090124238081,NEW_EARLY_ACCEL_SHADOW,119850,지엔씨에너지,T250_S150,2026-09-09 09:01:24.238,48198.149999999994,2026-09-09 09:01:57.611,47450.0,STOP_LOSS,-1.053740779768177,1.1591148577449948,4.3203371970495255,4.7418335089567965,-1.36986301369863,COMPLETE
v1.7.1.1,20260909_119850_SHADOW_SCORE_70_74_E001_090124313448,SHADOW_SCORE_70_74,119850,지엔씨에너지,T250_S150,2026-09-09 09:01:24.313,48198.149999999994,2026-09-09 09:01:57.584,47450.0,STOP_LOSS,-1.053740779768177,1.1591148577449948,4.3203371970495255,4.7418335089567965,-1.36986301369863,COMPLETE
v1.7.1.1,20260909_052690_NEW_WATCH_RECLAIM_SHADOW_E001_090046364339,NEW_WATCH_RECLAIM_SHADOW,052690,한전기술,T250_S150,2026-09-09 09:00:46.364,152452.3,2026-09-09 09:02:07.338,150100.0,STOP_LOSS,0.3331112591605596,-2.898067954696869,-2.598267821452365,0.39973351099267157,-3.397734843437708,COMPLETE
v1.7.1.1,20260909_069540_PRE_HISTORY_E001_090228316144,PRE_HISTORY,069540,빛과전자,T250_S150,2026-09-09 09:02:28.316,3868.865,2026-09-09 09:03:00.330,3967.0,TAKE_PROFIT,5.621376354928157,10.915049155533149,0.45374338290899924,12.427527098563147,-0.9326947315351651,COMPLETE
v1.7.1.1,20260909_069540_BASE_E001_090228313628,BASE,069540,빛과전자,T250_S150,2026-09-09 09:02:28.313,3868.865,2026-09-09 09:03:00.441,3967.0,TAKE_PROFIT,5.4953365263423235,10.915049155533149,0.45374338290899924,12.427527098563147,-0.9326947315351651,COMPLETE
v1.7.1.1,20260909_069540_NEW_EARLY_ACCEL_SHADOW_E001_090228269992,NEW_EARLY_ACCEL_SHADOW,069540,빛과전자,T250_S150,2026-09-09 09:02:28.269,3868.865,2026-09-09 09:03:00.634,3967.0,TAKE_PROFIT,5.621376354928157,10.915049155533149,0.45374338290899924,12.427527098563147,-0.9326947315351651,COMPLETE
v1.7.1.1,20260909_069540_NEW_WATCH_RECLAIM_SHADOW_E001_090228278961,NEW_WATCH_RECLAIM_SHADOW,069540,빛과전자,T250_S150,2026-09-09 09:02:28.278,3868.865,2026-09-09 09:03:00.783,3967.0,TAKE_PROFIT,5.74741618351399,10.915049155533149,0.45374338290899924,12.427527098563147,-0.9326947315351651,COMPLETE
