datetime,version,trade_id,stock_code,stock_name,entry_mode,rule_version,score,high_gap,price_change_15s,price_change_30s,price_change_60s,price_change_120s,price_change_300s,value_growth
2026-09-09 09:00:46.370,v1.7.1.1,20260909_052690_NEW_WATCH_RECLAIM_SHADOW_E001_090046364339,052690,한전기술,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,74.0,0.0,0.528052805280528,1.4656895403064623,,,,1.0
2026-09-09 09:00:46.392,v1.7.1.1,20260909_336260_NEW_WATCH_RECLAIM_SHADOW_E001_090046375617,336260,두산퓨얼셀,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,71.0,0.3738317757009346,0.5660377358490566,8.223350253807107,,,,1.0
2026-09-09 09:00:46.395,v1.7.1.1,20260909_119850_NEW_WATCH_RECLAIM_SHADOW_E001_090046392331,119850,지엔씨에너지,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,61.0,1.1482254697286012,-0.4206098843322818,5.691964285714286,,,,1.0
2026-09-09 09:01:04.679,v1.7.1.1,20260909_000990_NEW_WATCH_RECLAIM_SHADOW_E001_090104668612,000990,DB하이텍,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,60.0,0.618921308576481,0.8976660682226212,2.5547445255474455,,,,1.0
2026-09-09 09:01:24.248,v1.7.1.1,20260909_119850_NEW_EARLY_ACCEL_SHADOW_E001_090124238081,119850,지엔씨에너지,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,73.0,0.0,0.5219206680584552,1.689545934530095,7.477678571428571,,,1.078921023359288
2026-09-09 09:01:24.275,v1.7.1.1,20260909_000990_NEW_EARLY_ACCEL_SHADOW_E001_090124256559,000990,DB하이텍,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,60.0,0.5305039787798408,0.0889679715302491,0.9874326750448833,2.645985401459854,,,1.0
2026-09-09 09:01:24.291,v1.7.1.1,20260909_082740_NEW_EARLY_ACCEL_SHADOW_EPISODE_090124287750,082740,한화엔진,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,58.0,0.0,0.6012024048096193,0.4,5.130890052356021,,,1.0
2026-09-09 09:01:48.500,v1.7.1.1,20260909_386380_NEW_EARLY_ACCEL_SHADOW_EPISODE_090148483136,386380,스카이랩스,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,52.0,1.0638297872340425,0.4629629629629629,0.4629629629629629,2.037617554858934,,,1.0
2026-09-09 09:02:28.275,v1.7.1.1,20260909_069540_NEW_EARLY_ACCEL_SHADOW_E001_090228269992,069540,빛과전자,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,89.0,0.3865979381443299,1.710526315789474,1.710526315789474,0.6510416666666667,,,1.3492571616186488
2026-09-09 09:02:28.282,v1.7.1.1,20260909_069540_NEW_WATCH_RECLAIM_SHADOW_E001_090228278961,069540,빛과전자,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,89.0,0.3865979381443299,1.710526315789474,1.710526315789474,0.6510416666666667,,,1.3492571616186488
2026-09-09 09:02:28.287,v1.7.1.1,20260909_082740_NEW_EARLY_ACCEL_SHADOW_E001_090228284941,082740,한화엔진,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,77.0,0.591715976331361,0.398406374501992,0.398406374501992,0.398406374501992,5.549738219895288,,1.2989261744966443
2026-09-09 09:02:28.293,v1.7.1.1,20260909_082740_NEW_WATCH_RECLAIM_SHADOW_E001_090228289211,082740,한화엔진,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,77.0,0.591715976331361,0.398406374501992,0.398406374501992,0.398406374501992,5.549738219895288,,1.2989261744966443
2026-09-09 09:02:28.297,v1.7.1.1,20260909_336260_NEW_EARLY_ACCEL_SHADOW_E001_090228295242,336260,두산퓨얼셀,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,73.0,1.4953271028037385,0.19011406844106463,0.19011406844106463,0.7648183556405354,-0.5660377358490566,,1.0336513288124338
2026-09-09 09:02:28.302,v1.7.1.1,20260909_010170_NEW_EARLY_ACCEL_SHADOW_EPISODE_090228298232,010170,대한광통신,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,58.0,0.46666666666666673,1.7029972752043598,1.7029972752043598,2.541208791208791,,,1.0
2026-09-09 09:03:03.025,v1.7.1.1,20260909_010170_NEW_EARLY_ACCEL_SHADOW_E001_090302984799,010170,대한광통신,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,63.0,0.2,0.26791694574681846,0.26791694574681846,1.9754768392370572,3.0282174810736406,,1.0
2026-09-09 09:03:03.034,v1.7.1.1,20260909_010170_NEW_WATCH_RECLAIM_SHADOW_E001_090303025532,010170,대한광통신,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,63.0,0.2,0.26791694574681846,0.26791694574681846,1.9754768392370572,3.0282174810736406,,1.0
2026-09-09 09:03:25.394,v1.7.1.1,20260909_386380_NEW_EARLY_ACCEL_SHADOW_E001_090325392022,386380,스카이랩스,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,83.0,1.6717325227963524,0.6220839813374806,0.6220839813374806,0.15479876160990713,-0.15432098765432098,,1.4452153110047847
2026-09-09 09:03:25.396,v1.7.1.1,20260909_386380_NEW_WATCH_RECLAIM_SHADOW_E001_090325394560,386380,스카이랩스,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,83.0,1.6717325227963524,0.6220839813374806,0.6220839813374806,0.15479876160990713,-0.15432098765432098,,1.4452153110047847
2026-09-09 09:03:52.739,v1.7.1.1,20260909_000720_NEW_EARLY_ACCEL_SHADOW_E001_090352725750,000720,현대건설,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,63.0,0.21598272138228944,0.43478260869565216,1.0940919037199124,1.836884643644379,1.762114537444934,,1.0
2026-09-09 09:03:52.748,v1.7.1.1,20260909_000720_NEW_WATCH_RECLAIM_SHADOW_E001_090352739807,000720,현대건설,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,63.0,0.21598272138228944,0.43478260869565216,1.0940919037199124,1.836884643644379,1.762114537444934,,1.0
2026-09-09 09:04:09.459,v1.7.1.1,20260909_336260_NEW_EARLY_ACCEL_SHADOW_E002_090409457767,336260,두산퓨얼셀,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,76.0,0.9345794392523363,2.5145067698259185,2.5145067698259185,2.119460500963391,0.5692599620493358,,1.048565576254136
2026-09-09 09:04:09.461,v1.7.1.1,20260909_336260_NEW_WATCH_RECLAIM_SHADOW_E002_090409459914,336260,두산퓨얼셀,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,76.0,0.9345794392523363,2.5145067698259185,2.5145067698259185,2.119460500963391,0.5692599620493358,,1.048565576254136
2026-09-09 09:04:09.465,v1.7.1.1,20260909_042660_NEW_WATCH_RECLAIM_SHADOW_E001_090409463950,042660,한화오션,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,67.0,0.22075055187637968,0.0,0.5561735261401557,1.1185682326621924,2.1468926553672314,,1.0
2026-09-09 09:04:29.380,v1.7.1.1,20260909_042660_NEW_EARLY_ACCEL_SHADOW_E001_090429378215,042660,한화오션,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,71.0,0.2205071664829107,0.11061946902654868,0.11061946902654868,1.2304250559284116,2.2598870056497176,,1.0
2026-09-09 09:05:17.361,v1.7.1.1,20260909_042660_NEW_FIRST_PULLBACK_SHADOW_E001_090517360147,042660,한화오션,NEW_FIRST_PULLBACK_SHADOW,v170_provisional_1,85.0,0.22002200220022,-0.1651073197578426,-0.11013215859030838,0.22099447513812157,1.45413870246085,2.6018099547511313,1.0855162233349736
2026-09-09 09:05:17.365,v1.7.1.1,20260909_082740_NEW_FIRST_PULLBACK_SHADOW_E001_090517363594,082740,한화엔진,NEW_FIRST_PULLBACK_SHADOW,v170_provisional_1,71.0,1.3539651837524178,-0.7782101167315175,-0.5847953216374269,0.0,0.19646365422396855,6.806282722513089,1.125737501293862
2026-09-09 09:05:17.367,v1.7.1.1,20260909_000500_NEW_EARLY_ACCEL_SHADOW_E001_090517366874,000500,가온전선,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,71.0,0.1953125,0.9881422924901186,1.188118811881188,0.3929273084479371,3.024193548387097,8.492569002123142,1.0
2026-09-09 09:05:17.369,v1.7.1.1,20260909_000500_NEW_WATCH_RECLAIM_SHADOW_E001_090517368979,000500,가온전선,NEW_WATCH_RECLAIM_SHADOW,v170_provisional_1,71.0,0.1953125,0.9881422924901186,1.188118811881188,0.3929273084479371,3.024193548387097,8.492569002123142,1.0
2026-09-09 09:05:17.375,v1.7.1.1,20260909_032820_NEW_EARLY_ACCEL_SHADOW_EPISODE_090517372999,032820,우리기술,NEW_EARLY_ACCEL_SHADOW,v170_provisional_1,58.0,0.1509433962264151,0.9923664122137404,1.6910069177555727,2.1621621621621623,5.250596658711217,,1.0
