datetime,message
2026-09-02 07:23:25,========================================
2026-09-02 07:23:25,스크리너 시작 v1.6.8
2026-09-02 07:23:25,AUTO_TRADE_ENABLED = True
2026-09-02 07:23:25,⚠ 실제 주문 ON
2026-09-02 07:23:25,LIVE ENTRY = FIRST_75_PASS
2026-09-02 07:23:25,시간 = MAIN 09:05~09:30
2026-09-02 07:23:25,"종목당 최대 = 1,000,000원"
2026-09-02 07:23:25,하루 최대 = 5종목 / 동일종목 하루 1회
2026-09-02 07:23:25,TP/SL = +2.00% / -1.50%
2026-09-02 07:23:25,v1.6.8 = v1.6.7 안전장치 유지 / 수동매도 손익·상태저장·청산계측 보완
2026-09-02 07:23:25,========================================
2026-09-02 07:23:25,키움 접근토큰 발급 요청
2026-09-02 07:23:26,키움 접근토큰 발급 성공 / 만료: 20260903072325
2026-09-02 07:23:27,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-02 07:23:27,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-02 07:23:27,broker 시작 잔고 확인 / 기존보유 2종목
2026-09-02 07:23:29,[WebSocket] 연결 / LOGIN 전송
2026-09-02 07:23:29,[WebSocket] 로그인 성공
2026-09-02 07:53:24,[WebSocket] 연결 정상 종료 / 재연결
2026-09-02 07:53:26,[WebSocket] 연결 / LOGIN 전송
2026-09-02 07:53:26,[WebSocket] 로그인 성공
2026-09-02 08:00:00,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:00:00.444 =====
2026-09-02 08:00:01,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-02 08:00:01,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-09-02 08:00:01,KOSPI KA10027 17종목
2026-09-02 08:00:03,[DEBUG] 응답 LIST KEY = acnt_evlt_remn_indv_tot
2026-09-02 08:00:03,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-09-02 08:00:03,KOSDAQ KA10027 10종목
2026-09-02 08:00:03,사전필터 통과 0종목
2026-09-02 08:00:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-09-02 08:00:04,KOSPI KA10032 100종목
2026-09-02 08:00:04,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-09-02 08:00:04,KOSDAQ KA10032 100종목
2026-09-02 08:00:04,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-09-02 08:00:04,거래대금 200억+ 통과 0종목
2026-09-02 08:00:04,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-09-02 08:00:04,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-09-02 08:00:04,===== 시장 스캔 종료 / 4.2초 =====
2026-09-02 08:00:15,===== 시장 스캔 시작 / scan_session=NXT_PRE / 08:00:15.682 =====
2026-09-02 08:00:16,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-09-02 08:00:16,KOSPI KA10027 19종목
2026-09-02 08:00:16,[DEBUG] 응답 LIST KEY = pred_pre_flu_rt_upper
2026-09-02 08:00:16,KOSDAQ KA10027 11종목
2026-09-02 08:00:16,사전필터 통과 0종목
2026-09-02 08:00:17,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-09-02 08:00:17,KOSPI KA10032 100종목
2026-09-02 08:00:18,[DEBUG] 응답 LIST KEY = trde_prica_upper
2026-09-02 08:00:18,KOSDAQ KA10032 100종목
2026-09-02 08:00:18,거래대금 데이터 출처 ACTUAL 0 / ESTIMATED 0
2026-09-02 08:00:18,거래대금 200억+ 통과 0종목
2026-09-02 08:00:18,고점필터 통과 0종목 / WATCH 60점+ 0종목 / 신호 75점+ 0종목 / Shadow 70~74점 0종목
2026-09-02 08:00:18,[KA10001 품질] 요청 0 / 성공 0 / 오류 0 / 429 0 / 502 0 / timeout 0
2026-09-02 08:00:18,===== 시장 스캔 종료 / 2.5초 =====
